_CustomObjectKey,ID,HC_Classificacao__c
1303674,a0i6g000006PQHoAAO,Ex-cliente
1303675,a0i6g000006QLOYAA4,Ex-cliente
1303676,a0i6g000006V0jjAAC,Ex-cliente
1303677,a0i6g000006V2RCAA0,Ex-cliente
1303678,a0i6g000006V5eqAAC,Ex-cliente
1303679,a0i6g000006V6LcAAK,Ex-cliente
1303680,a0i6g000006V6N5AAK,Ex-cliente
1303681,a0i6g000006V6OTAA0,Ex-cliente
1303682,a0i6g000006V6WpAAK,Ex-cliente
1303683,a0i6g000006V6X2AAK,Ex-cliente
1303684,a0i6g000006V6kFAAS,Ex-cliente
1303685,a0i6g000006V6xBAAS,Ex-cliente
1303686,a0i6g000006V6y5AAC,Ex-cliente
1303687,a0i6g000006V7CTAA0,Ex-cliente
1303688,a0i6g000006VIdtAAG,Ex-cliente
1303689,a0i6g000006VokUAAS,Ex-cliente
1303690,a0i6g000006VokrAAC,Ex-cliente
1303691,a0i6g000006NhIwAAK,Ex-cliente
1303692,a0i6g000006NhV8AAK,Ex-cliente
1303693,a0i6g000006NhWDAA0,Ex-cliente
1303694,a0i6g000006NhY0AAK,Ex-cliente
1303695,a0i6g000006NhjqAAC,Ex-cliente
1303696,a0i6g000006NhkmAAC,Ex-cliente
1303697,a0i6g000006NhlNAAS,Ex-cliente
1303698,a0i6g000006NhlPAAS,Ex-cliente
1303699,a0i6g000006NhlSAAS,Ex-cliente
1303700,a0i6g000006Nhm4AAC,Ex-cliente
1303701,a0i6g000006NiZXAA0,Ex-cliente
1303702,a0i6g000006Niq2AAC,Ex-cliente
1303703,a0i6g000006NirfAAC,Ex-cliente
1303704,a0i6g000006NisXAAS,Ex-cliente
1303705,a0i6g000006Nj9EAAS,Ex-cliente
1303706,a0i6g000006Nj9OAAS,Ex-cliente
1303707,a0i6g000006NjNmAAK,Ex-cliente
1303708,a0i6g000006NjOaAAK,Ex-cliente
1303709,a0i6g000006NjOfAAK,Ex-cliente
1303710,a0i6g000006NjOuAAK,Ex-cliente
1303711,a0i6g000006NjPWAA0,Ex-cliente
1303712,a0i6g000006NqEjAAK,Ex-cliente
1303713,a0i6g000006NqFwAAK,Ex-cliente
1303714,a0i6g000006NqVWAA0,Ex-cliente
1303715,a0i6g000006NqWAAA0,Ex-cliente
1303716,a0i6g000006NqnaAAC,Ex-cliente
1303717,a0i6g000006NqoGAAS,Ex-cliente
1303718,a0i6g000006OTdZAAW,Ex-cliente
1303719,a0i6g000006PAS1AAO,Ex-cliente
1303720,a0i6g000006PQROAA4,Ex-cliente
1303721,a0i6g000006QGTbAAO,Ex-cliente
1303722,a0i6g000006QpqLAAS,Ex-cliente
1303723,a0i6g000006R8qpAAC,Ex-cliente
1303724,a0i6g000006Ri5aAAC,Ex-cliente
1303725,a0i6g000006V5qdAAC,Ex-cliente
1303726,a0i6g000006V6NSAA0,Ex-cliente
1303727,a0i6g000006V6iFAAS,Ex-cliente
1303728,a0i6g000006V6jLAAS,Ex-cliente
1303729,a0i6g000006V7DXAA0,Ex-cliente
1303730,a0i6g000006VCRZAA4,Ex-cliente
1303731,a0i6g000006VojIAAS,Ex-cliente
1303732,a0i6g000006VooOAAS,Ex-cliente
1303733,a0i6g000006VpC7AAK,Ex-cliente
1303734,a0i6g000006VpEFAA0,Ex-cliente
1303735,a0i6g000006VpM8AAK,Ex-cliente
1303736,a0i6g000006VpqWAAS,Ex-cliente
1303737,a0i6g000006VpvhAAC,Ex-cliente
1303738,a0i6g000006Vq0iAAC,Ex-cliente
1303739,a0i6g0000089QFpAAM,Ex-cliente
1303740,a0i6g0000089QFuAAM,Ex-cliente
1303741,a0i6g0000089QPeAAM,Ex-cliente
1303742,a0i6g000008MJygAAG,Ex-cliente
1303743,a0i6g00000A9JRoAAN,Ex-cliente
1303744,a0i6g00000BSIMKAA5,Ex-cliente
1303745,a0i6g000006VpVAAA0,Ex-cliente
1303746,a0i6g000006VpoMAAS,Ex-cliente
1303747,a0i6g0000089QFaAAM,Ex-cliente
1303748,a0i6g0000089QFsAAM,Ex-cliente
1303749,a0i6g0000089QGjAAM,Ex-cliente
1303750,a0i6g0000089QH8AAM,Ex-cliente
1303751,a0i6g0000089QHvAAM,Ex-cliente
1303752,a0i6g0000089QQfAAM,Ex-cliente
1303753,a0i6g0000089QYKAA2,Ex-cliente
1303754,a0i6g0000089QcvAAE,Ex-cliente
1303755,a0i6g000008HZAWAA4,Ex-cliente
1303756,a0i6g000008MLTJAA4,Ex-cliente
1303757,a0i6g000009FktwAAC,Ex-cliente
1303758,a0i6g00000A8F6dAAF,Ex-cliente
1303759,a0i6g00000AM7chAAD,Ex-cliente
1303760,a0i6g00000ANMQ1AAP,Ex-cliente
1303761,a0i6g00000AO6XGAA1,Ex-cliente
1303762,a0i6g00000EhfynAAB,Ex-cliente
1303763,a0i6g00000Ehg6cAAB,Ex-cliente
1303764,a0i6g00000EhhZ5AAJ,Ex-cliente
1303765,a0i6g00000EhhmxAAB,Ex-cliente
1303766,a0i6g000005RFpQAAW,Ex-cliente
1303767,a0i6g000006DaczAAC,Ex-cliente
1303768,a0i6g000006DdqcAAC,Ex-cliente
1303769,a0i6g000006EI9UAAW,Ex-cliente
1303770,a0i6g000006IAjTAAW,Ex-cliente
1303771,a0i6g000006IKhWAAW,Ex-cliente
1303772,a0i6g000006JP1aAAG,Ex-cliente
1303773,a0i6g000006JR8nAAG,Ex-cliente
1303774,a0i6g000006JmmTAAS,Ex-cliente
1303775,a0i6g000006JxLkAAK,Ex-cliente
1303776,a0i6g000006LOlBAAW,Ex-cliente
1303777,a0i6g000006M5nCAAS,Ex-cliente
1303778,a0i6g000006MKNvAAO,Ex-cliente
1303779,a0i6g000006NWOYAA4,Ex-cliente
1303780,a0i6g000006NWhaAAG,Ex-cliente
1303781,a0i6g000006NWi1AAG,Ex-cliente
1303782,a0i6g000006NWibAAG,Ex-cliente
1303783,a0i6g000006NWjKAAW,Ex-cliente
1303784,a0i6g000006NWjTAAW,Ex-cliente
1303785,a0i6g000006NgvSAAS,Ex-cliente
1303786,a0i6g000006NhHyAAK,Ex-cliente
1303787,a0i6g000006NhIDAA0,Ex-cliente
1303788,a0i6g000006NhIdAAK,Ex-cliente
1303789,a0i6g000006NhWmAAK,Ex-cliente
1303790,a0i6g000006NiH4AAK,Ex-cliente
1303791,a0i6g000006NiHWAA0,Ex-cliente
1303792,a0i6g000006NiZJAA0,Ex-cliente
1303793,a0i6g000006Nir8AAC,Ex-cliente
1303794,a0i6g000006Nj7pAAC,Ex-cliente
1303795,a0i6g000006Nj9IAAS,Ex-cliente
1303796,a0i6g000006NjP4AAK,Ex-cliente
1303797,a0i6g000006NjQCAA0,Ex-cliente
1303798,a0i6g000006VonBAAS,Ex-cliente
1303799,a0i6g000006Vp1EAAS,Ex-cliente
1303800,a0i6g000006VpIiAAK,Ex-cliente
1303801,a0i6g000006VpLsAAK,Ex-cliente
1303802,a0i6g000006VpYWAA0,Ex-cliente
1303803,a0i6g000006VpYZAA0,Ex-cliente
1303804,a0i6g000006Vpf0AAC,Ex-cliente
1303805,a0i6g000006VpuOAAS,Ex-cliente
1303806,a0i6g000006WZWbAAO,Ex-cliente
1303807,a0i6g0000089Qc5AAE,Ex-cliente
1303808,a0i6g000008qqZgAAI,Ex-cliente
1303809,a0i6g00000AvenUAAR,Ex-cliente
1303810,a0i6g00000BEEtfAAH,Ex-cliente
1303811,a0i6g00000BvlOxAAJ,Ex-cliente
1303812,a0i6g00000EhfyJAAR,Ex-cliente
1303813,a0i6g000006DU25AAG,Ex-cliente
1303814,a0i6g000006DilAAAS,Ex-cliente
1303815,a0i6g000006E1OWAA0,Ex-cliente
1303816,a0i6g000006EHu4AAG,Ex-cliente
1303817,a0i6g000006EXnDAAW,Ex-cliente
1303818,a0i6g000006G5ZNAA0,Ex-cliente
1303819,a0i6g000006G6wuAAC,Ex-cliente
1303820,a0i6g000006HSi3AAG,Ex-cliente
1303821,a0i6g000006JQjCAAW,Ex-cliente
1303822,a0i6g000006Ke6AAAS,Ex-cliente
1303823,a0i6g000006LIBxAAO,Ex-cliente
1303824,a0i6g000006LILdAAO,Ex-cliente
1303825,a0i6g000006LvAEAA0,Ex-cliente
1303826,a0i6g000006MnnwAAC,Ex-cliente
1303827,a0i6g000006MxcWAAS,Ex-cliente
1303828,a0i6g000006MzNXAA0,Ex-cliente
1303829,a0i6g000006MzVSAA0,Ex-cliente
1303830,a0i6g000006NHjOAAW,Ex-cliente
1303831,a0i6g000006NQy9AAG,Ex-cliente
1303832,a0i6g000006NWguAAG,Ex-cliente
1303833,a0i6g000006NWhNAAW,Ex-cliente
1303834,a0i6g000006NWhrAAG,Ex-cliente
1303835,a0i6g000006NWj1AAG,Ex-cliente
1303836,a0i6g000006NgwIAAS,Ex-cliente
1303837,a0i6g000006NgwUAAS,Ex-cliente
1303838,a0i6g000006NhVdAAK,Ex-cliente
1303839,a0i6g000006NhVvAAK,Ex-cliente
1303840,a0i6g000006NhW4AAK,Ex-cliente
1303841,a0i6g000006NhWIAA0,Ex-cliente
1303842,a0i6g000006NhWJAA0,Ex-cliente
1303843,a0i6g000006NhXSAA0,Ex-cliente
1303844,a0i6g000006NhkLAAS,Ex-cliente
1303845,a0i6g000006NhmpAAC,Ex-cliente
1303846,a0i6g000006Nib8AAC,Ex-cliente
1303847,a0i6g000006NipeAAC,Ex-cliente
1303848,a0i6g000006NipfAAC,Ex-cliente
1303849,a0i6g000006NiqdAAC,Ex-cliente
1303850,a0i6g000006NiqkAAC,Ex-cliente
1303851,a0i6g000006Nj7UAAS,Ex-cliente
1303852,a0i6g000006V6wtAAC,Ex-cliente
1303853,a0i6g000006V7CxAAK,Ex-cliente
1303854,a0i6g000006V7KmAAK,Ex-cliente
1303855,a0i6g000006VonkAAC,Ex-cliente
1303856,a0i6g000006Vp5EAAS,Ex-cliente
1303857,a0i6g000006VpYbAAK,Ex-cliente
1303858,a0i6g000006VpuVAAS,Ex-cliente
1303859,a0i6g0000076QGbAAM,Ex-cliente
1303860,a0i6g000008RrceAAC,Ex-cliente
1303861,a0i6g000008VPbUAAW,Ex-cliente
1303862,a0i6g00000ADrwZAAT,Ex-cliente
1303863,a0i6g00000AXDtMAAX,Ex-cliente
1303864,a0i6g00000AoxNQAAZ,Ex-cliente
1303865,a0i6g00000BRNI5AAP,Ex-cliente
1303866,a0i6g00000BTjqYAAT,Ex-cliente
1303867,a0i6g00000BTlihAAD,Ex-cliente
1303868,a0i6g00000EhhGDAAZ,Ex-cliente
1303869,a0i6g000006DT8yAAG,Ex-cliente
1303870,a0i6g000006DWc2AAG,Ex-cliente
1303871,a0i6g000006DliCAAS,Ex-cliente
1303872,a0i6g000006Dp1JAAS,Ex-cliente
1303873,a0i6g000006EeVtAAK,Ex-cliente
1303874,a0i6g000006FnWWAA0,Ex-cliente
1303875,a0i6g000006FyzZAAS,Ex-cliente
1303876,a0i6g000006IJqxAAG,Ex-cliente
1303877,a0i6g000006ILrQAAW,Ex-cliente
1303878,a0i6g000006Is1CAAS,Ex-cliente
1303879,a0i6g000006J1BoAAK,Ex-cliente
1303880,a0i6g000006JG19AAG,Ex-cliente
1303881,a0i6g000006JQ6aAAG,Ex-cliente
1303882,a0i6g000006LvubAAC,Ex-cliente
1303883,a0i6g000006Lz1wAAC,Ex-cliente
1303884,a0i6g000006MTfyAAG,Ex-cliente
1303885,a0i6g000006MYtyAAG,Ex-cliente
1303886,a0i6g000006NQzLAAW,Ex-cliente
1303887,a0i6g000006NRRBAA4,Ex-cliente
1303888,a0i6g000006NS4IAAW,Ex-cliente
1303889,a0i6g000006NWgYAAW,Ex-cliente
1303890,a0i6g000006NguXAAS,Ex-cliente
1303891,a0i6g000006NgwlAAC,Ex-cliente
1303892,a0i6g000006NhHZAA0,Ex-cliente
1303893,a0i6g000006NhIVAA0,Ex-cliente
1303894,a0i6g000006NhJDAA0,Ex-cliente
1303895,a0i6g000006NhXiAAK,Ex-cliente
1303896,a0i6g000006NhY6AAK,Ex-cliente
1303897,a0i6g000006NhkfAAC,Ex-cliente
1303898,a0i6g000006NhlQAAS,Ex-cliente
1303899,a0i6g000006NhlsAAC,Ex-cliente
1303900,a0i6g000006NhmFAAS,Ex-cliente
1303901,a0i6g000006NhmMAAS,Ex-cliente
1303902,a0i6g000006NiH3AAK,Ex-cliente
1303903,a0i6g000006NiHyAAK,Ex-cliente
1303904,a0i6g000006NiIVAA0,Ex-cliente
1303905,a0i6g000006NiZQAA0,Ex-cliente
1303906,a0i6g00000EhddNAAR,Ex-cliente
1303907,a0i6g00000Ehdm0AAB,Ex-cliente
1303908,a0i6g00000Ehfx6AAB,Ex-cliente
1303909,a0i6g00000Ehg8iAAB,Ex-cliente
1303910,a0i6g00000Ehh1hAAB,Ex-cliente
1303911,a0i6g00000Ehh5tAAB,Ex-cliente
1303912,a0i6g000006DdF1AAK,Ex-cliente
1303913,a0i6g000006FDADAA4,Ex-cliente
1303914,a0i6g000006Go6zAAC,Ex-cliente
1303915,a0i6g000006HVPYAA4,Ex-cliente
1303916,a0i6g000006IO9BAAW,Ex-cliente
1303917,a0i6g000006IsLRAA0,Ex-cliente
1303918,a0i6g000006JP3bAAG,Ex-cliente
1303919,a0i6g000006JQ6VAAW,Ex-cliente
1303920,a0i6g000006KjqOAAS,Ex-cliente
1303921,a0i6g000006LDXBAA4,Ex-cliente
1303922,a0i6g000006LIUSAA4,Ex-cliente
1303923,a0i6g000006LrOMAA0,Ex-cliente
1303924,a0i6g000006LtrqAAC,Ex-cliente
1303925,a0i6g000006LusFAAS,Ex-cliente
1303926,a0i6g000006LyxZAAS,Ex-cliente
1303927,a0i6g000006MmUaAAK,Ex-cliente
1303928,a0i6g000006MnfoAAC,Ex-cliente
1303929,a0i6g000006MvXQAA0,Ex-cliente
1303930,a0i6g000006NWOSAA4,Ex-cliente
1303931,a0i6g000006NWhGAAW,Ex-cliente
1303932,a0i6g000006NWhhAAG,Ex-cliente
1303933,a0i6g000006NWhtAAG,Ex-cliente
1303934,a0i6g000006NZnpAAG,Ex-cliente
1303935,a0i6g000006NgtmAAC,Ex-cliente
1303936,a0i6g000006NgtyAAC,Ex-cliente
1303937,a0i6g000006NgudAAC,Ex-cliente
1303938,a0i6g000006NhGOAA0,Ex-cliente
1303939,a0i6g000006NhICAA0,Ex-cliente
1303940,a0i6g000006NhIxAAK,Ex-cliente
1303941,a0i6g000006NhJGAA0,Ex-cliente
1303942,a0i6g000006NhXrAAK,Ex-cliente
1303943,a0i6g000006NhYEAA0,Ex-cliente
1303944,a0i6g000006NhkdAAC,Ex-cliente
1303945,a0i6g000006NhlbAAC,Ex-cliente
1303946,a0i6g000006NhmLAAS,Ex-cliente
1303947,a0i6g000006NiHcAAK,Ex-cliente
1303948,a0i6g000006NiHgAAK,Ex-cliente
1303949,a0i6g000006Nib3AAC,Ex-cliente
1303950,a0i6g000006NiqaAAC,Ex-cliente
1303951,a0i6g000006NirRAAS,Ex-cliente
1303952,a0i6g000006Nj6yAAC,Ex-cliente
1303953,a0i6g000006Nj7IAAS,Ex-cliente
1303954,a0i6g000006Nj84AAC,Ex-cliente
1303955,a0i6g000006Nj85AAC,Ex-cliente
1303956,a0i6g000006Nj91AAC,Ex-cliente
1303957,a0i6g000006Nj92AAC,Ex-cliente
1303958,a0i6g000006NjNSAA0,Ex-cliente
1303959,a0i6g000006Nnc8AAC,Ex-cliente
1303960,a0i6g000006NiZWAA0,Ex-cliente
1303961,a0i6g000006NiZYAA0,Ex-cliente
1303962,a0i6g000006NiZnAAK,Ex-cliente
1303963,a0i6g000006Nis9AAC,Ex-cliente
1303964,a0i6g000006NisYAAS,Ex-cliente
1303965,a0i6g000006Nj7zAAC,Ex-cliente
1303966,a0i6g000006NjOUAA0,Ex-cliente
1303967,a0i6g000006NqEoAAK,Ex-cliente
1303968,a0i6g000006NqGGAA0,Ex-cliente
1303969,a0i6g000006NqVYAA0,Ex-cliente
1303970,a0i6g000006NqWfAAK,Ex-cliente
1303971,a0i6g000006Nr2CAAS,Ex-cliente
1303972,a0i6g000006Nr2FAAS,Ex-cliente
1303973,a0i6g000006NzDOAA0,Ex-cliente
1303974,a0i6g000006OnDiAAK,Ex-cliente
1303975,a0i6g000006OuVEAA0,Ex-cliente
1303976,a0i6g000006Q2wNAAS,Ex-cliente
1303977,a0i6g000006QiIuAAK,Ex-cliente
1303978,a0i6g000006R4A9AAK,Ex-cliente
1303979,a0i6g000006RPHXAA4,Ex-cliente
1303980,a0i6g000006RsXiAAK,Ex-cliente
1303981,a0i6g000006UtMmAAK,Ex-cliente
1303982,a0i6g000006V5efAAC,Ex-cliente
1303983,a0i6g000006V5gBAAS,Ex-cliente
1303984,a0i6g000006V6ORAA0,Ex-cliente
1303985,a0i6g000006V6VrAAK,Ex-cliente
1303986,a0i6g000006V6WsAAK,Ex-cliente
1303987,a0i6g000006V6iAAAS,Ex-cliente
1303988,a0i6g000006V6kaAAC,Ex-cliente
1303989,a0i6g000006V6kcAAC,Ex-cliente
1303990,a0i6g000006V7AuAAK,Ex-cliente
1303991,a0i6g000006Vos6AAC,Ex-cliente
1303992,a0i6g000006VoxKAAS,Ex-cliente
1303993,a0i6g000006VpS2AAK,Ex-cliente
1303994,a0i6g000006Vq1gAAC,Ex-cliente
1303995,a0i6g0000089QGFAA2,Ex-cliente
1303996,a0i6g0000089QGkAAM,Ex-cliente
1303997,a0i6g0000089QGtAAM,Ex-cliente
1303998,a0i6g0000089QP7AAM,Ex-cliente
1303999,a0i6g0000089QQGAA2,Ex-cliente
1304000,a0i6g0000089QaFAAU,Ex-cliente
1304001,a0i6g0000089QaJAAU,Ex-cliente
1304002,a0i6g0000089QbJAAU,Ex-cliente
1304003,a0i6g0000089zOSAAY,Ex-cliente
1304004,a0i6g00000901FCAAY,Ex-cliente
1304005,a0i6g00000AM5FTAA1,Ex-cliente
1304006,a0i6g00000BEVn6AAH,Ex-cliente
1304007,a0i6g00000BRM2YAAX,Ex-cliente
1304008,a0i6g00000ByQtGAAV,Ex-cliente
1304009,a0i6g00000EhfvAAAR,Ex-cliente
1304010,a0i6g00000Ehh6JAAR,Ex-cliente
1304011,a0i6g000006Daw3AAC,Ex-cliente
1304012,a0i6g000006E0C3AAK,Ex-cliente
1304013,a0i6g000006Nj7oAAC,Ex-cliente
1304014,a0i6g000006NjOYAA0,Ex-cliente
1304015,a0i6g000006NjOZAA0,Ex-cliente
1304016,a0i6g000006NjQLAA0,Ex-cliente
1304017,a0i6g000006NqGpAAK,Ex-cliente
1304018,a0i6g000006NqGrAAK,Ex-cliente
1304019,a0i6g000006NqXlAAK,Ex-cliente
1304020,a0i6g000006OVdJAAW,Ex-cliente
1304021,a0i6g000006OoBgAAK,Ex-cliente
1304022,a0i6g000006P2EBAA0,Ex-cliente
1304023,a0i6g000006PaUnAAK,Ex-cliente
1304024,a0i6g000006Pqh2AAC,Ex-cliente
1304025,a0i6g000006PsmJAAS,Ex-cliente
1304026,a0i6g000006PurJAAS,Ex-cliente
1304027,a0i6g000006QDI7AAO,Ex-cliente
1304028,a0i6g000006QILhAAO,Ex-cliente
1304029,a0i6g000006QWmcAAG,Ex-cliente
1304030,a0i6g000006QeY3AAK,Ex-cliente
1304031,a0i6g000006QpNGAA0,Ex-cliente
1304032,a0i6g000006R9h8AAC,Ex-cliente
1304033,a0i6g000006RqJyAAK,Ex-cliente
1304034,a0i6g000006U7CFAA0,Ex-cliente
1304035,a0i6g000006UZJQAA4,Ex-cliente
1304036,a0i6g000006V1MHAA0,Ex-cliente
1304037,a0i6g000006V5fPAAS,Ex-cliente
1304038,a0i6g000006V5fRAAS,Ex-cliente
1304039,a0i6g000006V5r4AAC,Ex-cliente
1304040,a0i6g000006V6FNAA0,Ex-cliente
1304041,a0i6g000006V6MQAA0,Ex-cliente
1304042,a0i6g000006V6jfAAC,Ex-cliente
1304043,a0i6g000006V7DcAAK,Ex-cliente
1304044,a0i6g000006V7KHAA0,Ex-cliente
1304045,a0i6g000006V7LcAAK,Ex-cliente
1304046,a0i6g000006VojUAAS,Ex-cliente
1304047,a0i6g000006VonpAAC,Ex-cliente
1304048,a0i6g000006VooQAAS,Ex-cliente
1304049,a0i6g000006VpB1AAK,Ex-cliente
1304050,a0i6g000006VpLzAAK,Ex-cliente
1304051,a0i6g000006VpM2AAK,Ex-cliente
1304052,a0i6g000006VpYEAA0,Ex-cliente
1304053,a0i6g0000089QHxAAM,Ex-cliente
1304054,a0i6g0000089QIDAA2,Ex-cliente
1304055,a0i6g0000089QPjAAM,Ex-cliente
1304056,a0i6g0000089QcAAAU,Ex-cliente
1304057,a0i6g000008otQbAAI,Ex-cliente
1304058,a0i6g000009l8R1AAI,Ex-cliente
1304059,a0i6g00000A9JSiAAN,Ex-cliente
1304060,a0i6g00000ANLQLAA5,Ex-cliente
1304061,a0i6g00000EhfvPAAR,Ex-cliente
1304062,a0i6g00000Ehho5AAB,Ex-cliente
1304063,a0i6g000006DW9dAAG,Ex-cliente
1304064,a0i6g000006DshJAAS,Ex-cliente
1304065,a0i6g000006E9A0AAK,Ex-cliente
1304066,a0i6g000006FtQdAAK,Ex-cliente
1304067,a0i6g000006NqFqAAK,Ex-cliente
1304068,a0i6g000006NqFvAAK,Ex-cliente
1304069,a0i6g000006NqGqAAK,Ex-cliente
1304070,a0i6g000006NqVFAA0,Ex-cliente
1304071,a0i6g000006NqVOAA0,Ex-cliente
1304072,a0i6g000006NqXVAA0,Ex-cliente
1304073,a0i6g000006NqXkAAK,Ex-cliente
1304074,a0i6g000006NqnLAAS,Ex-cliente
1304075,a0i6g000006NqnUAAS,Ex-cliente
1304076,a0i6g000006OTS8AAO,Ex-cliente
1304077,a0i6g000006OTcYAAW,Ex-cliente
1304078,a0i6g000006Ox4VAAS,Ex-cliente
1304079,a0i6g000006Q5SuAAK,Ex-cliente
1304080,a0i6g000006Q8BXAA0,Ex-cliente
1304081,a0i6g000006QrbXAAS,Ex-cliente
1304082,a0i6g000006R8quAAC,Ex-cliente
1304083,a0i6g000006V5dvAAC,Ex-cliente
1304084,a0i6g000006V5pRAAS,Ex-cliente
1304085,a0i6g000006V5qAAAS,Ex-cliente
1304086,a0i6g000006V6DRAA0,Ex-cliente
1304087,a0i6g000006V6LYAA0,Ex-cliente
1304088,a0i6g000006V6MTAA0,Ex-cliente
1304089,a0i6g000006V6NTAA0,Ex-cliente
1304090,a0i6g000006V6WGAA0,Ex-cliente
1304091,a0i6g000006V6XGAA0,Ex-cliente
1304092,a0i6g000006V6iRAAS,Ex-cliente
1304093,a0i6g000006V6iUAAS,Ex-cliente
1304094,a0i6g000006V7BCAA0,Ex-cliente
1304095,a0i6g000006V7LTAA0,Ex-cliente
1304096,a0i6g000006VE5nAAG,Ex-cliente
1304097,a0i6g000006VKL0AAO,Ex-cliente
1304098,a0i6g000006VpIdAAK,Ex-cliente
1304099,a0i6g000006VpM9AAK,Ex-cliente
1304100,a0i6g000006yvyXAAQ,Ex-cliente
1304101,a0i6g0000089QRKAA2,Ex-cliente
1304102,a0i6g0000089QbXAAU,Ex-cliente
1304103,a0i6g00000BTV1bAAH,Ex-cliente
1304104,a0i6g00000Bw4tOAAR,Ex-cliente
1304105,a0i6g00000BxisAAAR,Ex-cliente
1304106,a0i6g00000Ehdo1AAB,Ex-cliente
1304107,a0i6g00000EhfxVAAR,Ex-cliente
1304108,a0i6g00000Ehg7VAAR,Ex-cliente
1304109,a0i6g00000Ehg9lAAB,Ex-cliente
1304110,a0i6g00000Ehh6DAAR,Ex-cliente
1304111,a0i6g00000EhhGwAAJ,Ex-cliente
1304112,a0i6g00000EhhucAAB,Ex-cliente
1304113,a0i6g000006Dc1dAAC,Ex-cliente
1304114,a0i6g000006Edl2AAC,Ex-cliente
1304115,a0i6g000006EvsqAAC,Ex-cliente
1304116,a0i6g000006FCFhAAO,Ex-cliente
1304117,a0i6g000006FuPHAA0,Ex-cliente
1304118,a0i6g000006G8tzAAC,Ex-cliente
1304119,a0i6g000006GUacAAG,Ex-cliente
1304120,a0i6g000006Gr2JAAS,Ex-cliente
1304121,a0i6g000006NqFAAA0,Ex-cliente
1304122,a0i6g000006NqFjAAK,Ex-cliente
1304123,a0i6g000006NqHiAAK,Ex-cliente
1304124,a0i6g000006NqWxAAK,Ex-cliente
1304125,a0i6g000006NqXAAA0,Ex-cliente
1304126,a0i6g000006Nw4bAAC,Ex-cliente
1304127,a0i6g000006OrzSAAS,Ex-cliente
1304128,a0i6g000006PZACAA4,Ex-cliente
1304129,a0i6g000006PqsHAAS,Ex-cliente
1304130,a0i6g000006Q0fcAAC,Ex-cliente
1304131,a0i6g000006QcRMAA0,Ex-cliente
1304132,a0i6g000006QcZDAA0,Ex-cliente
1304133,a0i6g000006QpqKAAS,Ex-cliente
1304134,a0i6g000006Qq6dAAC,Ex-cliente
1304135,a0i6g000006R8qfAAC,Ex-cliente
1304136,a0i6g000006TY3NAAW,Ex-cliente
1304137,a0i6g000006UcddAAC,Ex-cliente
1304138,a0i6g000006V6DZAA0,Ex-cliente
1304139,a0i6g000006V6EsAAK,Ex-cliente
1304140,a0i6g000006V6NlAAK,Ex-cliente
1304141,a0i6g000006V6xXAAS,Ex-cliente
1304142,a0i6g000006V6zJAAS,Ex-cliente
1304143,a0i6g000006V7JgAAK,Ex-cliente
1304144,a0i6g000006V7K0AAK,Ex-cliente
1304145,a0i6g000006VNbLAAW,Ex-cliente
1304146,a0i6g000006Vol1AAC,Ex-cliente
1304147,a0i6g000006Vp5BAAS,Ex-cliente
1304148,a0i6g000006VpB4AAK,Ex-cliente
1304149,a0i6g000006VpLxAAK,Ex-cliente
1304150,a0i6g000006VpecAAC,Ex-cliente
1304151,a0i6g0000089QPgAAM,Ex-cliente
1304152,a0i6g0000089QZKAA2,Ex-cliente
1304153,a0i6g00000A6djFAAR,Ex-cliente
1304154,a0i6g00000Ehb4lAAB,Ex-cliente
1304155,a0i6g00000EhddDAAR,Ex-cliente
1304156,a0i6g00000EhdoBAAR,Ex-cliente
1304157,a0i6g00000EhfxzAAB,Ex-cliente
1304158,a0i6g00000EhfyEAAR,Ex-cliente
1304159,a0i6g00000Ehg0UAAR,Ex-cliente
1304160,a0i6g00000EhgB8AAJ,Ex-cliente
1304161,a0i6g00000EhhwiAAB,Ex-cliente
1304162,a0i6g000006DpFqAAK,Ex-cliente
1304163,a0i6g000006EbNkAAK,Ex-cliente
1304164,a0i6g000006Fy4fAAC,Ex-cliente
1304165,a0i6g000006Fzg1AAC,Ex-cliente
1304166,a0i6g000006GGQTAA4,Ex-cliente
1304167,a0i6g000006GHThAAO,Ex-cliente
1304168,a0i6g000006GMqyAAG,Ex-cliente
1304169,a0i6g000006IJINAA4,Ex-cliente
1304170,a0i6g000006IOFqAAO,Ex-cliente
1304171,a0i6g000006JKPOAA4,Ex-cliente
1304172,a0i6g000006MQ05AAG,Ex-cliente
1304173,a0i6g000006MWMmAAO,Ex-cliente
1304174,a0i6g000006MXUZAA4,Ex-cliente
1304175,a0i6g000006HE9rAAG,Ex-cliente
1304176,a0i6g000006I2CIAA0,Ex-cliente
1304177,a0i6g000006IFk5AAG,Ex-cliente
1304178,a0i6g000006INCKAA4,Ex-cliente
1304179,a0i6g000006IO0wAAG,Ex-cliente
1304180,a0i6g000006IOFrAAO,Ex-cliente
1304181,a0i6g000006IdThAAK,Ex-cliente
1304182,a0i6g000006Irs5AAC,Ex-cliente
1304183,a0i6g000006Irs6AAC,Ex-cliente
1304184,a0i6g000006JQjMAAW,Ex-cliente
1304185,a0i6g000006JSj3AAG,Ex-cliente
1304186,a0i6g000006Ju5cAAC,Ex-cliente
1304187,a0i6g000006KWSqAAO,Ex-cliente
1304188,a0i6g000006LtgCAAS,Ex-cliente
