_CustomObjectKey,MID,ContactTypeID,ContactID,ContactKey
1461764,514002572,0,73891896,0036g00001PrPb1AAF
1461765,514002572,0,73891897,0036g00001PrPb2AAF
1461766,514002572,0,73891898,0036g00001PrPb3AAF
1461767,514002572,0,73891899,0036g00001PrPb4AAF
1461768,514002572,0,73891900,0036g00001PrPb5AAF
1461769,514002572,0,73891901,0036g00001PrPb6AAF
1461773,514002572,0,73891905,0036g00001PrPbaAAF
1461777,514002572,0,73891909,0036g00001PrPbcAAF
1461783,514002572,0,73891915,0036g00001PrPbfAAF
1461785,514002572,0,73891917,0036g00001PrPbgAAF
1461787,514002572,0,73891919,0036g00001PrPbhAAF
1461788,514002572,0,73891920,0036g00001PrPbHAAV
1461789,514002572,0,73891921,0036g00001PrPbiAAF
1461790,514002572,0,73891922,0036g00001PrPbIAAV
1461791,514002572,0,73891923,0036g00001PrPbjAAF
1461793,514002572,0,73891925,0036g00001PrPbkAAF
1461795,514002572,0,73891927,0036g00001PrPblAAF
1461797,514002572,0,73891929,0036g00001PrPbmAAF
1461799,514002572,0,73891931,0036g00001PrPbnAAF
1461800,514002572,0,73891932,0036g00001PrPbNAAV
1461803,514002572,0,73891935,0036g00001PrPbpAAF
1461804,514002572,0,73891936,0036g00001PrPbPAAV
1461805,514002572,0,73891937,0036g00001PrPbqAAF
1461806,514002572,0,73891938,0036g00001PrPbQAAV
1461807,514002572,0,73891939,0036g00001PrPbrAAF
1461809,514002572,0,73891941,0036g00001PrPbsAAF
1461810,514002572,0,73891942,0036g00001PrPbSAAV
1461811,514002572,0,73891943,0036g00001PrPbtAAF
1461813,514002572,0,73891945,0036g00001PrPbuAAF
1461816,514002572,0,73891948,0036g00001PrPbVAAV
1461817,514002572,0,73891949,0036g00001PrPbwAAF
1461819,514002572,0,73891951,0036g00001PrPbxAAF
1461821,514002572,0,73891953,0036g00001PrPbyAAF
1461822,514002572,0,73891954,0036g00001PrPbYAAV
1461824,514002572,0,73891956,0036g00001PrPbZAAV
1461826,514002572,0,73891958,0036g00001PrPc1AAF
1461828,514002572,0,73891960,0036g00001PrPc3AAF
1461830,514002572,0,73891962,0036g00001PrPc5AAF
1461831,514002572,0,73891963,0036g00001PrPc6AAF
1461832,514002572,0,73891964,0036g00001PrPc7AAF
1461841,514002572,0,73891973,0036g00001PrPcdAAF
1461864,514002572,0,73891996,0036g00001PrPcOAAV
1461866,514002572,0,73891998,0036g00001PrPcPAAV
1461868,514002572,0,73892000,0036g00001PrPcQAAV
1461873,514002572,0,73892005,0036g00001PrPctAAF
1461874,514002572,0,73892006,0036g00001PrPcTAAV
1461876,514002572,0,73892008,0036g00001PrPcUAAV
1461878,514002572,0,73892010,0036g00001PrPcVAAV
1461880,514002572,0,73892012,0036g00001PrPcWAAV
1461882,514002572,0,73892014,0036g00001PrPcXAAV
1461894,514002572,0,73892026,0036g00001PrPd7AAF
1461898,514002572,0,73892030,0036g00001PrPdAAAV
1461901,514002572,0,73892033,0036g00001PrPdcAAF
1461909,514002572,0,73892041,0036g00001PrPdgAAF
1461911,514002572,0,73892043,0036g00001PrPdhAAF
1461912,514002572,0,73892044,0036g00001PrPdHAAV
1461922,514002572,0,73892054,0036g00001PrPdMAAV
1461924,514002572,0,73892056,0036g00001PrPdNAAV
1461927,514002572,0,73892059,0036g00001PrPdpAAF
1461932,514002572,0,73892064,0036g00001PrPdRAAV
1461939,514002572,0,73892071,0036g00001PrPdvAAF
1461963,514002572,0,73892095,0036g00001PrPecAAF
1461970,514002572,0,73892102,0036g00001PrPeIAAV
1461976,514002572,0,73892108,0036g00001PrPeOAAV
1461994,514002572,0,73892126,0036g00001PrPWgAAN
1461995,514002572,0,73892127,0036g00001PrPWhAAN
1462002,514002572,0,73892134,0036g00001PrPWoAAN
1462003,514002572,0,73892135,0036g00001PrPWpAAN
1462004,514002572,0,73892136,0036g00001PrPWqAAN
1462005,514002572,0,73892137,0036g00001PrPWrAAN
1462007,514002572,0,73892139,0036g00001PrPWtAAN
1462009,514002572,0,73892141,0036g00001PrPWvAAN
1462010,514002572,0,73892142,0036g00001PrPWwAAN
1462011,514002572,0,73892143,0036g00001PrPWxAAN
1462014,514002572,0,73892146,0036g00001PrPWzAAN
1462015,514002572,0,73892147,0036g00001PrPX0AAN
1462017,514002572,0,73892149,0036g00001PrPX2AAN
1462018,514002572,0,73892150,0036g00001PrPX3AAN
1462020,514002572,0,73892152,0036g00001PrPX5AAN
1462021,514002572,0,73892153,0036g00001PrPX6AAN
1462023,514002572,0,73892155,0036g00001PrPX8AAN
1462024,514002572,0,73892156,0036g00001PrPX9AAN
1462025,514002572,0,73892157,0036g00001PrPXAAA3
1462026,514002572,0,73892158,0036g00001PrPXaAAN
1462028,514002572,0,73892160,0036g00001PrPXbAAN
1462030,514002572,0,73892162,0036g00001PrPXcAAN
1462031,514002572,0,73892163,0036g00001PrPXDAA3
1462032,514002572,0,73892164,0036g00001PrPXdAAN
1462033,514002572,0,73892165,0036g00001PrPXEAA3
1462035,514002572,0,73892167,0036g00001PrPXFAA3
1462039,514002572,0,73892171,0036g00001PrPXHAA3
1462041,514002572,0,73892173,0036g00001PrPXIAA3
1462042,514002572,0,73892174,0036g00001PrPXiAAN
1462046,514002572,0,73892178,0036g00001PrPXkAAN
1462047,514002572,0,73892179,0036g00001PrPXLAA3
1462051,514002572,0,73892183,0036g00001PrPXNAA3
1462052,514002572,0,73892184,0036g00001PrPXnAAN
1462054,514002572,0,73892186,0036g00001PrPXoAAN
1462055,514002572,0,73892187,0036g00001PrPXPAA3
1462058,514002572,0,73892190,0036g00001PrPXqAAN
1462059,514002572,0,73892191,0036g00001PrPXRAA3
1462060,514002572,0,73892192,0036g00001PrPXrAAN
1462062,514002572,0,73892194,0036g00001PrPXsAAN
1462064,514002572,0,73892196,0036g00001PrPXtAAN
1462065,514002572,0,73892197,0036g00001PrPXUAA3
1462067,514002572,0,73892199,0036g00001PrPXVAA3
1462068,514002572,0,73892200,0036g00001PrPXvAAN
1462070,514002572,0,73892202,0036g00001PrPXwAAN
1462073,514002572,0,73892205,0036g00001PrPXYAA3
1462074,514002572,0,73892206,0036g00001PrPXyAAN
1462077,514002572,0,73892209,0036g00001PrPY0AAN
1462078,514002572,0,73892210,0036g00001PrPY1AAN
1462079,514002572,0,73892211,0036g00001PrPY2AAN
1462081,514002572,0,73892213,0036g00001PrPY4AAN
1462085,514002572,0,73892217,0036g00001PrPY8AAN
1462088,514002572,0,73892220,0036g00001PrPYaAAN
1462090,514002572,0,73892222,0036g00001PrPYbAAN
1462091,514002572,0,73892223,0036g00001PrPYCAA3
1462092,514002572,0,73892224,0036g00001PrPYcAAN
1462095,514002572,0,73892227,0036g00001PrPYEAA3
1462097,514002572,0,73892229,0036g00001PrPYFAA3
1462100,514002572,0,73892232,0036g00001PrPYgAAN
1462101,514002572,0,73892233,0036g00001PrPYHAA3
1462102,514002572,0,73892234,0036g00001PrPYhAAN
1462109,514002572,0,73892241,0036g00001PrPYLAA3
1462112,514002572,0,73892244,0036g00001PrPYmAAN
1462113,514002572,0,73892245,0036g00001PrPYNAA3
1462115,514002572,0,73892247,0036g00001PrPYOAA3
1462116,514002572,0,73892248,0036g00001PrPYoAAN
1462120,514002572,0,73892252,0036g00001PrPYqAAN
1462122,514002572,0,73892254,0036g00001PrPYrAAN
1462125,514002572,0,73892257,0036g00001PrPYTAA3
1462126,514002572,0,73892258,0036g00001PrPYtAAN
1462128,514002572,0,73892260,0036g00001PrPYuAAN
1462129,514002572,0,73892261,0036g00001PrPYVAA3
1462130,514002572,0,73892262,0036g00001PrPYvAAN
1462131,514002572,0,73892263,0036g00001PrPYWAA3
1462136,514002572,0,73892268,0036g00001PrPYyAAN
1462137,514002572,0,73892269,0036g00001PrPYZAA3
1462139,514002572,0,73892271,0036g00001PrPZ0AAN
1462143,514002572,0,73892275,0036g00001PrPZ4AAN
1462147,514002572,0,73892279,0036g00001PrPZ8AAN
1462148,514002572,0,73892280,0036g00001PrPZ9AAN
1462149,514002572,0,73892281,0036g00001PrPZAAA3
1462150,514002572,0,73892282,0036g00001PrPZaAAN
1462152,514002572,0,73892284,0036g00001PrPZbAAN
1462153,514002572,0,73892285,0036g00001PrPZCAA3
1462155,514002572,0,73892287,0036g00001PrPZDAA3
1462156,514002572,0,73892288,0036g00001PrPZdAAN
1462157,514002572,0,73892289,0036g00001PrPZEAA3
1462159,514002572,0,73892291,0036g00001PrPZFAA3
1462160,514002572,0,73892292,0036g00001PrPZfAAN
1462161,514002572,0,73892293,0036g00001PrPZGAA3
1462163,514002572,0,73892295,0036g00001PrPZHAA3
1462164,514002572,0,73892296,0036g00001PrPZhAAN
1462165,514002572,0,73892297,0036g00001PrPZIAA3
1462166,514002572,0,73892298,0036g00001PrPZiAAN
1462167,514002572,0,73892299,0036g00001PrPZJAA3
1462168,514002572,0,73892300,0036g00001PrPZjAAN
1462169,514002572,0,73892301,0036g00001PrPZKAA3
1462170,514002572,0,73892302,0036g00001PrPZkAAN
1462173,514002572,0,73892305,0036g00001PrPZMAA3
1462175,514002572,0,73892307,0036g00001PrPZNAA3
1462178,514002572,0,73892310,0036g00001PrPZoAAN
1462179,514002572,0,73892311,0036g00001PrPZPAA3
1462180,514002572,0,73892312,0036g00001PrPZpAAN
1462181,514002572,0,73892313,0036g00001PrPZQAA3
1462182,514002572,0,73892314,0036g00001PrPZqAAN
1462183,514002572,0,73892315,0036g00001PrPZRAA3
1462184,514002572,0,73892316,0036g00001PrPZrAAN
1462185,514002572,0,73892317,0036g00001PrPZSAA3
1462186,514002572,0,73892318,0036g00001PrPZsAAN
1462188,514002572,0,73892320,0036g00001PrPZtAAN
1462189,514002572,0,73892321,0036g00001PrPZUAA3
1462191,514002572,0,73892323,0036g00001PrPZVAA3
1462192,514002572,0,73892324,0036g00001PrPZvAAN
1462193,514002572,0,73892325,0036g00001PrPZWAA3
1462197,514002572,0,73892329,0036g00001PrPZYAA3
1462198,514002572,0,73892330,0036g00001PrPZyAAN
1462199,514002572,0,73892331,0036g00001PrPZZAA3
1462200,514002572,0,73892332,0036g00001PrPZzAAN
1462212,514002572,0,73892344,0036g00001PrPzmAAF
1462217,514002572,0,73892349,0036g00001PrPzrAAF
1462237,514002572,0,73892369,0036g00001PrQ0AAAV
1462239,514002572,0,73892371,0036g00001PrQ0BAAV
1462248,514002572,0,73892380,0036g00001PrQ0gAAF
1462250,514002572,0,73892382,0036g00001PrQ0hAAF
1462255,514002572,0,73892387,0036g00001PrQ0JAAV
1462265,514002572,0,73892397,0036g00001PrQ0OAAV
1462279,514002572,0,73892411,0036g00001PrQ0VAAV
1462294,514002572,0,73892426,0036g00001PrQ16AAF
1462295,514002572,0,73892427,0036g00001PrQ17AAF
1462301,514002572,0,73892433,0036g00001PrQ1BAAV
1462320,514002572,0,73892452,0036g00001PrQ1lAAF
1462336,514002572,0,73892468,0036g00001PrQ1tAAF
1462337,514002572,0,73892469,0036g00001PrQ1TAAV
1462346,514002572,0,73892478,0036g00001PrQ1yAAF
1462361,514002572,0,73892493,0036g00001PrQ2AAAV
1462365,514002572,0,73892497,0036g00001PrQ2CAAV
1462372,514002572,0,73892504,0036g00001PrQ2gAAF
1462380,514002572,0,73892512,0036g00001PrQ2kAAF
1462382,514002572,0,73892514,0036g00001PrQ2lAAF
1462384,514002572,0,73892516,0036g00001PrQ2mAAF
1462387,514002572,0,73892519,0036g00001PrQ2NAAV
1462396,514002572,0,73892528,0036g00001PrQ2VAAV
1462397,514002572,0,73892529,0036g00001PrQ2WAAV
1462418,514002572,0,73892550,0036g00001PrQ6fAAF
1462420,514002572,0,73892552,0036g00001PrQ6gAAF
1462422,514002572,0,73892554,0036g00001PrQ6hAAF
1462424,514002572,0,73892556,0036g00001PrQ6iAAF
1462426,514002572,0,73892558,0036g00001PrQ6jAAF
1462428,514002572,0,73892560,0036g00001PrQ6kAAF
1462430,514002572,0,73892562,0036g00001PrQ6lAAF
1462431,514002572,0,73892563,0036g00001PrQ6LAAV
1462432,514002572,0,73892564,0036g00001PrQ6mAAF
1462433,514002572,0,73892565,0036g00001PrQ6MAAV
1462434,514002572,0,73892566,0036g00001PrQ6nAAF
1462442,514002572,0,73892574,0036g00001PrQ6rAAF
1462444,514002572,0,73892576,0036g00001PrQ6sAAF
1462446,514002572,0,73892578,0036g00001PrQ6tAAF
1462449,514002572,0,73892581,0036g00001PrQ6UAAV
1462452,514002572,0,73892584,0036g00001PrQ6wAAF
1462453,514002572,0,73892585,0036g00001PrQ6WAAV
1462458,514002572,0,73892590,0036g00001PrQ6zAAF
1462460,514002572,0,73892592,0036g00001PrQ70AAF
1462461,514002572,0,73892593,0036g00001PrQ71AAF
1462462,514002572,0,73892594,0036g00001PrQ72AAF
1462463,514002572,0,73892595,0036g00001PrQ73AAF
1462464,514002572,0,73892596,0036g00001PrQ74AAF
1462465,514002572,0,73892597,0036g00001PrQ75AAF
1462466,514002572,0,73892598,0036g00001PrQ76AAF
1462467,514002572,0,73892599,0036g00001PrQ77AAF
1462468,514002572,0,73892600,0036g00001PrQ78AAF
1462469,514002572,0,73892601,0036g00001PrQ79AAF
1462470,514002572,0,73892602,0036g00001PrQ7aAAF
1462471,514002572,0,73892603,0036g00001PrQ7AAAV
1462472,514002572,0,73892604,0036g00001PrQ7bAAF
1462473,514002572,0,73892605,0036g00001PrQ7BAAV
1462475,514002572,0,73892607,0036g00001PrQ7CAAV
1462478,514002572,0,73892610,0036g00001PrQ7eAAF
1462480,514002572,0,73892612,0036g00001PrQ7fAAF
1462481,514002572,0,73892613,0036g00001PrQ7FAAV
1462484,514002572,0,73892616,0036g00001PrQ7hAAF
1462485,514002572,0,73892617,0036g00001PrQ7HAAV
1462486,514002572,0,73892618,0036g00001PrQ7iAAF
1462487,514002572,0,73892619,0036g00001PrQ7IAAV
1462489,514002572,0,73892621,0036g00001PrQ7JAAV
1462491,514002572,0,73892623,0036g00001PrQ7KAAV
1462492,514002572,0,73892624,0036g00001PrQ7lAAF
1462493,514002572,0,73892625,0036g00001PrQ7LAAV
1462494,514002572,0,73892626,0036g00001PrQ7mAAF
1462495,514002572,0,73892627,0036g00001PrQ7MAAV
1462497,514002572,0,73892629,0036g00001PrQ7NAAV
1462498,514002572,0,73892630,0036g00001PrQ7oAAF
1462501,514002572,0,73892633,0036g00001PrQ7PAAV
1462502,514002572,0,73892634,0036g00001PrQ7qAAF
1462503,514002572,0,73892635,0036g00001PrQ7QAAV
1462505,514002572,0,73892637,0036g00001PrQ7RAAV
1462506,514002572,0,73892638,0036g00001PrQ7sAAF
1462507,514002572,0,73892639,0036g00001PrQ7SAAV
1462509,514002572,0,73892641,0036g00001PrQ7TAAV
1462512,514002572,0,73892644,0036g00001PrQ7vAAF
1462513,514002572,0,73892645,0036g00001PrQ7VAAV
1462515,514002572,0,73892647,0036g00001PrQ7WAAV
1462516,514002572,0,73892648,0036g00001PrQ7xAAF
1462518,514002572,0,73892650,0036g00001PrQ7yAAF
1462525,514002572,0,73892657,0036g00001PrQ83AAF
1462528,514002572,0,73892660,0036g00001PrQ86AAF
1462529,514002572,0,73892661,0036g00001PrQ87AAF
1462530,514002572,0,73892662,0036g00001PrQ88AAF
1462531,514002572,0,73892663,0036g00001PrQ89AAF
1462533,514002572,0,73892665,0036g00001PrQ8AAAV
1462535,514002572,0,73892667,0036g00001PrQ8BAAV
1462537,514002572,0,73892669,0036g00001PrQ8CAAV
1462539,514002572,0,73892671,0036g00001PrQ8DAAV
1462541,514002572,0,73892673,0036g00001PrQ8EAAV
1462543,514002572,0,73892675,0036g00001PrQ8FAAV
1462545,514002572,0,73892677,0036g00001PrQ8GAAV
1462547,514002572,0,73892679,0036g00001PrQ8HAAV
1462548,514002572,0,73892680,0036g00001PrQ8iAAF
1462549,514002572,0,73892681,0036g00001PrQ8IAAV
1462550,514002572,0,73892682,0036g00001PrQ8jAAF
1462551,514002572,0,73892683,0036g00001PrQ8JAAV
1462553,514002572,0,73892685,0036g00001PrQ8KAAV
1462555,514002572,0,73892687,0036g00001PrQ8LAAV
1462561,514002572,0,73892693,0036g00001PrQ8OAAV
1462567,514002572,0,73892699,0036g00001PrQ8RAAV
1462571,514002572,0,73892703,0036g00001PrQ8TAAV
1462575,514002572,0,73892707,0036g00001PrQ8VAAV
1462580,514002572,0,73892712,0036g00001PrQ8yAAF
1462583,514002572,0,73892715,0036g00001PrQ8ZAAV
1462585,514002572,0,73892717,0036g00001PrQ91AAF
1462586,514002572,0,73892718,0036g00001PrQ92AAF
1462587,514002572,0,73892719,0036g00001PrQ93AAF
1462588,514002572,0,73892720,0036g00001PrQ94AAF
1462590,514002572,0,73892722,0036g00001PrQ96AAF
1462592,514002572,0,73892724,0036g00001PrQ98AAF
1462595,514002572,0,73892727,0036g00001PrQ9AAAV
1462597,514002572,0,73892729,0036g00001PrQ9BAAV
1462603,514002572,0,73892735,0036g00001PrQ9EAAV
1462605,514002572,0,73892737,0036g00001PrQ9FAAV
1462607,514002572,0,73892739,0036g00001PrQ9GAAV
1462609,514002572,0,73892741,0036g00001PrQ9HAAV
1462611,514002572,0,73892743,0036g00001PrQ9IAAV
1462613,514002572,0,73892745,0036g00001PrQ9JAAV
1462617,514002572,0,73892749,0036g00001PrQ9LAAV
1462619,514002572,0,73892751,0036g00001PrQ9MAAV
1462622,514002572,0,73892754,0036g00001PrQ9oAAF
1462639,514002572,0,73892771,0036g00001PrQ9WAAV
1462644,514002572,0,73892776,0036g00001PrQ9zAAF
1462657,514002572,0,73892789,0036g00001PrQAaAAN
1462658,514002572,0,73892790,0036g00001PrQABAA3
1462661,514002572,0,73892793,0036g00001PrQAcAAN
1462663,514002572,0,73892795,0036g00001PrQAdAAN
1462669,514002572,0,73892801,0036g00001PrQAgAAN
1462671,514002572,0,73892803,0036g00001PrQAhAAN
1462681,514002572,0,73892813,0036g00001PrQAmAAN
1462696,514002572,0,73892828,0036g00001PrQAVAA3
1462697,514002572,0,73892829,0036g00001PrQAWAA3
1462698,514002572,0,73892830,0036g00001PrQAXAA3
1462710,514002572,0,73892842,0036g00001PrQa9AAF
1462720,514002572,0,73892852,0036g00001PrQaEAAV
1462723,514002572,0,73892855,0036g00001PrQagAAF
1462726,514002572,0,73892858,0036g00001PrQaHAAV
1462729,514002572,0,73892861,0036g00001PrQajAAF
1462741,514002572,0,73892873,0036g00001PrQapAAF
1462759,514002572,0,73892891,0036g00001PrQayAAF
1462760,514002572,0,73892892,0036g00001PrQaYAAV
1462769,514002572,0,73892901,0036g00001PrQb6AAF
1462780,514002572,0,73892912,0036g00001PrQbDAAV
1462786,514002572,0,73892918,0036g00001PrQbGAAV
1462787,514002572,0,73892919,0036g00001PrQbhAAF
1462800,514002572,0,73892932,0036g00001PrQbNAAV
1462815,514002572,0,73892947,0036g00001PrQbvAAF
1462818,514002572,0,73892950,0036g00001PrQbWAAV
1462839,514002572,0,73892971,0036g00001PrQccAAF
1462841,514002572,0,73892973,0036g00001PrQcdAAF
1462850,514002572,0,73892982,0036g00001PrQcHAAV
1462852,514002572,0,73892984,0036g00001PrQcIAAV
1462856,514002572,0,73892988,0036g00001PrQcKAAV
1462857,514002572,0,73892989,0036g00001PrQclAAF
1462858,514002572,0,73892990,0036g00001PrQcLAAV
1462864,514002572,0,73892996,0036g00001PrQcOAAV
1462868,514002572,0,73893000,0036g00001PrQcQAAV
1462870,514002572,0,73893002,0036g00001PrQcRAAV
1462876,514002572,0,73893008,0036g00001PrQcUAAV
1462878,514002572,0,73893010,0036g00001PrQcVAAV
1462888,514002572,0,73893020,0036g00001PrQd1AAF
1462905,514002572,0,73893037,0036g00001PrQdbAAF
1462931,514002572,0,73893063,0036g00001PrQdIAAV
1462937,514002572,0,73893069,0036g00001PrQdkAAF
1462945,514002572,0,73893077,0036g00001PrQdmAAF
1462961,514002572,0,73893093,0036g00001PrQdqAAF
1462965,514002572,0,73893097,0036g00001PrQdrAAF
1462973,514002572,0,73893105,0036g00001PrQdtAAF
1462977,514002572,0,73893109,0036g00001PrQduAAF
1462981,514002572,0,73893113,0036g00001PrQdvAAF
1462991,514002572,0,73893123,0036g00001PrQdXAAV
1463023,514002572,0,73893155,0036g00001PrQeaAAF
1463027,514002572,0,73893159,0036g00001PrQebAAF
1463029,514002572,0,73893161,0036g00001PrQeBAAV
1463031,514002572,0,73893163,0036g00001PrQecAAF
1463035,514002572,0,73893167,0036g00001PrQedAAF
1463037,514002572,0,73893169,0036g00001PrQeDAAV
1463039,514002572,0,73893171,0036g00001PrQeeAAF
1463041,514002572,0,73893173,0036g00001PrQeEAAV
1463047,514002572,0,73893179,0036g00001PrQegAAF
1463051,514002572,0,73893183,0036g00001PrQehAAF
1463053,514002572,0,73893185,0036g00001PrQeHAAV
1463057,514002572,0,73893189,0036g00001PrQeIAAV
1463059,514002572,0,73893191,0036g00001PrQejAAF
1463065,514002572,0,73893197,0036g00001PrQeKAAV
1463067,514002572,0,73893199,0036g00001PrQelAAF
1463069,514002572,0,73893201,0036g00001PrQeLAAV
1463075,514002572,0,73893207,0036g00001PrQenAAF
1463079,514002572,0,73893211,0036g00001PrQeoAAF
1463087,514002572,0,73893219,0036g00001PrQeqAAF
1463091,514002572,0,73893223,0036g00001PrQerAAF
1463093,514002572,0,73893225,0036g00001PrQeRAAV
1463099,514002572,0,73893231,0036g00001PrQetAAF
1463103,514002572,0,73893235,0036g00001PrQeuAAF
1463105,514002572,0,73893237,0036g00001PrQeUAAV
1463107,514002572,0,73893239,0036g00001PrQevAAF
1463109,514002572,0,73893241,0036g00001PrQeVAAV
1463111,514002572,0,73893243,0036g00001PrQewAAF
1463119,514002572,0,73893251,0036g00001PrQeyAAF
1463121,514002572,0,73893253,0036g00001PrQeYAAV
1463127,514002572,0,73893259,0036g00001PrQf0AAF
1463129,514002572,0,73893261,0036g00001PrQf1AAF
1463133,514002572,0,73893265,0036g00001PrQf3AAF
1463137,514002572,0,73893269,0036g00001PrQf5AAF
1463143,514002572,0,73893275,0036g00001PrQf8AAF
1463151,514002572,0,73893283,0036g00001PrQfbAAF
1463153,514002572,0,73893285,0036g00001PrQfBAAV
1463157,514002572,0,73893289,0036g00001PrQfCAAV
1463162,514002572,0,73893294,0036g00001PrPQPAA3
1463163,514002572,0,73893295,0036g00001PrQfeAAF
1463164,514002572,0,73893296,0036g00001PrPQpAAN
1463166,514002572,0,73893298,0036g00001PrPQQAA3
1463167,514002572,0,73893299,0036g00001PrQffAAF
1463168,514002572,0,73893300,0036g00001PrPQqAAN
1463169,514002572,0,73893301,0036g00001PrQfFAAV
1463170,514002572,0,73893302,0036g00001PrPQRAA3
1463171,514002572,0,73893303,0036g00001PrQfgAAF
1463172,514002572,0,73893304,0036g00001PrPQrAAN
1463173,514002572,0,73893305,0036g00001PrQfGAAV
1463174,514002572,0,73893306,0036g00001PrPQSAA3
1463176,514002572,0,73893308,0036g00001PrPQsAAN
1463177,514002572,0,73893309,0036g00001PrQfHAAV
1463178,514002572,0,73893310,0036g00001PrPQTAA3
1463179,514002572,0,73893311,0036g00001PrQfiAAF
1463180,514002572,0,73893312,0036g00001PrPQtAAN
1463181,514002572,0,73893313,0036g00001PrQfIAAV
1463182,514002572,0,73893314,0036g00001PrPQUAA3
1463184,514002572,0,73893316,0036g00001PrPQuAAN
1463186,514002572,0,73893318,0036g00001PrPQVAA3
1463187,514002572,0,73893319,0036g00001PrQfkAAF
1463188,514002572,0,73893320,0036g00001PrPQvAAN
1463190,514002572,0,73893322,0036g00001PrPQWAA3
1463191,514002572,0,73893323,0036g00001PrQflAAF
1463192,514002572,0,73893324,0036g00001PrPQwAAN
1463194,514002572,0,73893326,0036g00001PrPQXAA3
1463195,514002572,0,73893327,0036g00001PrQfmAAF
1463196,514002572,0,73893328,0036g00001PrPQxAAN
1463198,514002572,0,73893330,0036g00001PrPQYAA3
1463200,514002572,0,73893332,0036g00001PrPQyAAN
1463202,514002572,0,73893334,0036g00001PrPQZAA3
1463204,514002572,0,73893336,0036g00001PrPQzAAN
1463206,514002572,0,73893338,0036g00001PrPR0AAN
1463207,514002572,0,73893339,0036g00001PrQfpAAF
1463208,514002572,0,73893340,0036g00001PrPR1AAN
1463210,514002572,0,73893342,0036g00001PrPR2AAN
1463211,514002572,0,73893343,0036g00001PrQfqAAF
1463212,514002572,0,73893344,0036g00001PrPR3AAN
1463214,514002572,0,73893346,0036g00001PrPR4AAN
1463215,514002572,0,73893347,0036g00001PrQfrAAF
1463218,514002572,0,73893350,0036g00001PrPR6AAN
1463219,514002572,0,73893351,0036g00001PrQfsAAF
1463220,514002572,0,73893352,0036g00001PrPR7AAN
1463222,514002572,0,73893354,0036g00001PrPR8AAN
1463223,514002572,0,73893355,0036g00001PrQftAAF
1463224,514002572,0,73893356,0036g00001PrPR9AAN
1463226,514002572,0,73893358,0036g00001PrPRAAA3
1463227,514002572,0,73893359,0036g00001PrQfuAAF
1463230,514002572,0,73893362,0036g00001PrPRBAA3
1463231,514002572,0,73893363,0036g00001PrQfvAAF
1463232,514002572,0,73893364,0036g00001PrPRbAAN
1463234,514002572,0,73893366,0036g00001PrPRCAA3
1463236,514002572,0,73893368,0036g00001PrPRcAAN
1463238,514002572,0,73893370,0036g00001PrPRDAA3
1463239,514002572,0,73893371,0036g00001PrQfxAAF
1463240,514002572,0,73893372,0036g00001PrPRdAAN
1463243,514002572,0,73893375,0036g00001PrQfyAAF
1463244,514002572,0,73893376,0036g00001PrPReAAN
1463247,514002572,0,73893379,0036g00001PrQfzAAF
1463248,514002572,0,73893380,0036g00001PrPRfAAN
1463251,514002572,0,73893383,0036g00001PrQg0AAF
1463252,514002572,0,73893384,0036g00001PrPRgAAN
1463254,514002572,0,73893386,0036g00001PrQg2AAF
1463255,514002572,0,73893387,0036g00001PrPRHAA3
1463256,514002572,0,73893388,0036g00001PrQg3AAF
1463257,514002572,0,73893389,0036g00001PrPRhAAN
1463258,514002572,0,73893390,0036g00001PrQg4AAF
1463259,514002572,0,73893391,0036g00001PrPRIAA3
1463260,514002572,0,73893392,0036g00001PrQg5AAF
1463261,514002572,0,73893393,0036g00001PrPRiAAN
1463262,514002572,0,73893394,0036g00001PrQg6AAF
1463263,514002572,0,73893395,0036g00001PrPRJAA3
1463265,514002572,0,73893397,0036g00001PrPRjAAN
1463266,514002572,0,73893398,0036g00001PrQg8AAF
1463267,514002572,0,73893399,0036g00001PrPRKAA3
1463268,514002572,0,73893400,0036g00001PrQg9AAF
1463269,514002572,0,73893401,0036g00001PrPRkAAN
1463270,514002572,0,73893402,0036g00001PrQgaAAF
1463271,514002572,0,73893403,0036g00001PrPRLAA3
1463272,514002572,0,73893404,0036g00001PrQgAAAV
1463273,514002572,0,73893405,0036g00001PrPRlAAN
1463274,514002572,0,73893406,0036g00001PrQgbAAF
1463275,514002572,0,73893407,0036g00001PrPRMAA3
1463277,514002572,0,73893409,0036g00001PrPRmAAN
1463278,514002572,0,73893410,0036g00001PrQgcAAF
1463281,514002572,0,73893413,0036g00001PrPRnAAN
1463282,514002572,0,73893414,0036g00001PrQgdAAF
1463285,514002572,0,73893417,0036g00001PrPRoAAN
1463286,514002572,0,73893418,0036g00001PrQgeAAF
1463287,514002572,0,73893419,0036g00001PrPRPAA3
1463288,514002572,0,73893420,0036g00001PrQgEAAV
1463289,514002572,0,73893421,0036g00001PrPRpAAN
1463290,514002572,0,73893422,0036g00001PrPRQAA3
1463291,514002572,0,73893423,0036g00001PrPRqAAN
1463293,514002572,0,73893425,0036g00001PrPRRAA3
1463294,514002572,0,73893426,0036g00001PrQgFAAV
1463295,514002572,0,73893427,0036g00001PrPRrAAN
1463296,514002572,0,73893428,0036g00001PrQggAAF
1463297,514002572,0,73893429,0036g00001PrPRSAA3
