_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,STATUS
45652326,82321,"PM36A ",CI,Finalizado - Resgate Pago
45652327,31748,"PM36A ",CN,Finalizado - Resgate Pago
45652328,40855,"PM36A ",CG,Finalizado - Resgate Pago
45652329,80522,"PM36A ",CH,Finalizado - Resgate Pago
45652330,42442,"PM36A ",CM,Finalizado - Resgate Pago
45652331,3448,"PM36A ",CS,Finalizado - Resgate Pago
45652332,62319,"PM36A ",CK,Finalizado - Resgate Pago
45652333,41857,"PM36A ",CM,Finalizado - Resgate Pago
45652334,46431,"PM36A ",CM,Finalizado - Resgate Pago
45652335,37898,"PM36A ",CD,Finalizado - Resgate Pago
45652336,74055,"PM36A ",CC,Finalizado - Resgate Pago
45652337,57379,"PM36A ",CL,Finalizado - Resgate Pago
45652338,3307,"PM36  ",AR,Finalizado - Fim de plano
45652339,86695,"PM36  ",AL,Finalizado - Fim de plano
45652340,40747,"PM36A ",CM,Finalizado - Resgate Pago
45652341,7920,"PM36A ",CR,Finalizado - Resgate Pago
45652342,1093,"PM36A ",CP,Finalizado - Resgate Pago
45652343,37529,"PM36A ",CB,Finalizado - Resgate Pago
45652344,56552,"PM36A ",CG,Finalizado - Resgate Pago
45652345,57700,"PM36A ",CE,Finalizado - Resgate Pago
45652346,206069,"PM48  ",GA,Finalizado - Resgate Pago
45652347,23329,"PM36A ",CP,Finalizado - Resgate Pago
45652348,8907,"PM36A ",CQ,Finalizado - Resgate Pago
45652349,9969,"PM36A ",CR,Finalizado - Resgate Pago
45652350,25484,"PM36A ",CJ,Finalizado - Resgate Pago
45652351,27126,"PM36A ",CP,Finalizado - Resgate Pago
45652352,62433,"PM36A ",CK,Finalizado - Resgate Pago
45652353,52754,"PM36A ",CL,Finalizado - Resgate Pago
45652354,62581,"PM36A ",CK,Finalizado - Resgate Pago
45652355,42946,"PM36A ",CM,Finalizado - Resgate Pago
45652356,5763,"PM36A ",CS,Finalizado - Resgate Pago
45652357,34199,"PM36A ",CN,Finalizado - Resgate Pago
45652358,81779,"PM36A ",CI,Finalizado - Resgate Pago
45652359,40806,"PM36A ",CM,Finalizado - Resgate Pago
45652360,19779,"PM36A ",CB,Finalizado - Resgate Pago
45652361,31584,"PM36A ",CN,Finalizado - Resgate Pago
45652362,71919,"PM36A ",CJ,Finalizado - Resgate Pago
45652363,17480,"PM36A ",CP,Finalizado - Resgate Pago
45652364,34965,"PM36A ",CM,Finalizado - Resgate Pago
45652365,52804,"PM36A ",CK,Finalizado - Resgate Pago
45652366,53837,"PM36A ",CL,Finalizado - Resgate Pago
45652367,19877,"PM36A ",CF,Finalizado - Resgate Pago
45652368,180045,"PU24A ",EA,Finalizado - Resgate Pago
45652369,57223,"PM36A ",CJ,Finalizado - Resgate Pago
45652370,33009,"PM36  ",AO,Finalizado - Fim de plano
45652371,22014,"PM36A ",CL,Finalizado - Resgate Pago
45652372,43833,"PU24A ",EA,Finalizado - Resgate Pago
45652373,92489,"PM36A ",CG,Finalizado - Resgate Pago
45652374,192458,"PU24A ",EA,Finalizado - Resgate Pago
45652375,63888,"PM36A ",CK,Finalizado - Resgate Pago
45652376,6396,"PM36A ",CP,Finalizado - Resgate Pago
45652377,4177,"PM36A ",CT,Finalizado - Resgate Pago
45652378,23323,"PM48M ",OG,Finalizado - Resgate Pago
45652379,23324,"PM48M ",OG,Finalizado - Resgate Pago
45652380,388444,"PU24A ",EA,Finalizado - Resgate Pago
45652381,79558,"PM36A ",CA,Finalizado - Resgate Pago
45652382,68136,"PM36  ",AM,Finalizado - Fim de plano
45652383,1447,"PM36A ",CU,Finalizado - Resgate Pago
45652384,251111,"PM48M ",OD,Finalizado - Fim de plano
45652385,24844,"PM48M ",OF,Finalizado - Fim de plano
45652386,308382,"PU36M ",SA,Finalizado - Fim de plano
45652387,6617,"PM36A ",CK,Finalizado - Resgate Pago
45652388,8850,"PM36  ",AS,Finalizado - Fim de plano
45652389,261177,"PU36A ",IA,Finalizado - Resgate Pago
45652390,319238,"PM48M ",OC,Finalizado - Resgate Pago
45652391,198,"PM36A ",CW,Finalizado - Resgate Pago
45652392,379605,"PM48M ",OE,Finalizado - Resgate Pago
45652393,349872,"PU36N ",TA,Finalizado - Fim de plano
45652394,349873,"PU36N ",TA,Finalizado - Fim de plano
45652395,349875,"PU36N ",TA,Finalizado - Fim de plano
45652396,349876,"PU36N ",TA,Finalizado - Fim de plano
45652397,349877,"PU36N ",TA,Finalizado - Fim de plano
45652398,349878,"PU36N ",TA,Finalizado - Fim de plano
45652399,79106,"PU36N ",TA,Finalizado - Resgate Pago
45652400,79107,"PU36N ",TA,Finalizado - Resgate Pago
45652401,79108,"PU36N ",TA,Finalizado - Resgate Pago
45652402,79109,"PU36N ",TA,Finalizado - Resgate Pago
45652403,79110,"PU36N ",TA,Finalizado - Resgate Pago
45652404,79111,"PU36N ",TA,Finalizado - Resgate Pago
45652405,79112,"PU36N ",TA,Finalizado - Resgate Pago
45652406,79113,"PU36N ",TA,Finalizado - Resgate Pago
45652407,79114,"PU36N ",TA,Finalizado - Resgate Pago
45652408,232412,"PM48M ",OG,Finalizado - Fim de plano
45652409,346492,"PM48M ",OE,Finalizado - Resgate Pago
45652410,256878,"PM48M ",OF,Finalizado - Resgate Pago
45652411,256879,"PM48M ",OF,Finalizado - Resgate Pago
45652412,305658,"PU36M ",SA,Finalizado - Fim de plano
45652413,305662,"PU36M ",SA,Finalizado - Fim de plano
45652414,29683,"PM06X ",UA,Finalizado - Fim de plano
45652415,45626,"PU36M ",SC,Finalizado - Resgate Pago
45652416,141354,"PM48M ",OH,Finalizado - Fim de plano
45652417,64498,"PM48M ",OB,Finalizado - Resgate Pago
45652418,64499,"PM48M ",OB,Finalizado - Resgate Pago
45652419,103333,"PU36  ",MA,Finalizado - Fim de plano
45652420,103334,"PU36  ",MA,Finalizado - Fim de plano
45652421,103335,"PU36  ",MA,Finalizado - Fim de plano
45652422,103336,"PU36  ",MA,Finalizado - Fim de plano
45652423,259321,"PM48M ",OI,Finalizado - Resgate Pago
45652424,188237,"PM48M ",OF,Finalizado - Fim de plano
45652425,77838,"PM48  ",GD,Finalizado - Resgate Pago
45652426,79180,"PM48  ",GD,Finalizado - Resgate Pago
45652427,243366,"PM48  ",GD,Finalizado - Resgate Pago
45652428,53621,"PM36A ",CK,Finalizado - Resgate Pago
45652429,230759,"PU36M ",SB,Finalizado - Resgate Pago
45652430,230760,"PU36M ",SB,Finalizado - Resgate Pago
45652431,428058,"PM48M ",OE,Finalizado - Resgate Pago
45652432,202747,"PU36N ",TB,Finalizado - Resgate Pago
45652433,283975,"PM48M ",OH,Finalizado - Resgate Pago
45652434,198875,"PU36N ",TB,Finalizado - Fim de plano
45652435,198877,"PU36N ",TB,Finalizado - Fim de plano
45652436,198880,"PU36N ",TB,Finalizado - Fim de plano
45652437,198886,"PU36N ",TB,Finalizado - Fim de plano
45652438,198887,"PU36N ",TB,Finalizado - Fim de plano
45652439,198888,"PU36N ",TB,Finalizado - Fim de plano
45652440,198889,"PU36N ",TB,Finalizado - Fim de plano
45652441,96572,"PU36M ",SC,Finalizado - Fim de plano
45652442,198890,"PU36N ",TB,Finalizado - Fim de plano
45652443,198892,"PU36N ",TB,Finalizado - Fim de plano
45652444,96665,"PU36M ",SC,Finalizado - Fim de plano
45652445,96666,"PU36M ",SC,Finalizado - Fim de plano
45652446,96890,"PU36M ",SC,Finalizado - Fim de plano
45652447,198779,"PU36N ",TB,Finalizado - Fim de plano
45652448,46588,"PM36A ",CM,Finalizado - Resgate Pago
45652449,123657,"PU24A ",EA,Finalizado - Resgate Pago
45652450,123658,"PU24A ",EA,Finalizado - Resgate Pago
45652451,84472,"PU36R ",TM,Finalizado - Resgate Pago
45652452,35876,"PU36F ",AB,Finalizado - Resgate Pago
45652453,32261,"PU36F ",AB,Finalizado - Resgate Pago
45652454,75956,"PM48M ",OJ,Finalizado - Resgate Pago
45652455,19883,"PM36A ",CN,Finalizado - Resgate Pago
45652456,18774,"PP60M ",AA,Finalizado - Resgate Pago
45652457,42762,"PM36  ",AD,Finalizado - Resgate Pago
45652458,34042,"PM36A ",CP,Finalizado - Resgate Pago
45652459,46941,"PM36  ",AJ,Finalizado - Resgate Pago
45652460,297420,"PM48M ",OI,Finalizado - Resgate Pago
45652461,403455,"PM48M ",OG,Finalizado - Resgate Pago
45652462,66715,"PM36A ",CL,Finalizado - Resgate Pago
45652463,49274,"PU24A ",EA,Finalizado - Resgate Pago
45652464,83325,"PM48  ",GC,Finalizado - Fim de plano
45652465,98470,"PM48  ",GB,Finalizado - Resgate Pago
45652466,37298,"PM48  ",GB,Finalizado - Resgate Pago
45652467,184740,"PU24A ",EA,Finalizado - Fim de plano
45652468,370072,"PM48  ",GC,Finalizado - Resgate Pago
45652469,63409,"PM36A ",CH,Finalizado - Resgate Pago
45652470,63410,"PM36A ",CH,Finalizado - Resgate Pago
45652471,97850,"PM36A ",CC,Finalizado - Resgate Pago
45652472,97876,"PM36A ",CC,Finalizado - Resgate Pago
45652473,11909,"PM36A ",CE,Finalizado - Resgate Pago
45652474,3729,"PM36A ",CR,Finalizado - Resgate Pago
45652475,14603,"PM36A ",CO,Finalizado - Resgate Pago
45652476,15564,"PM36A ",CQ,Finalizado - Resgate Pago
45652477,55957,"PM36A ",CJ,Finalizado - Resgate Pago
45652478,97077,"PM36A ",CE,Finalizado - Resgate Pago
45652479,2282,"PM36A ",CI,Finalizado - Resgate Pago
45652480,24079,"PM36A ",CL,Finalizado - Resgate Pago
45652481,31667,"PM36A ",CJ,Finalizado - Resgate Pago
45652482,82273,"PM36A ",CG,Finalizado - Resgate Pago
45652483,99072,"PM36A ",CC,Finalizado - Resgate Pago
45652484,529,"PM36A ",CX,Finalizado - Resgate Pago
45652485,352881,"PU24A ",EA,Finalizado - Resgate Pago
45652486,44493,"PM36  ",AK,Finalizado - Resgate Pago
45652487,44498,"PM36  ",AK,Finalizado - Resgate Pago
45652488,12867,"PM36A ",CK,Finalizado - Resgate Pago
45652489,70489,"PM36A ",CD,Finalizado - Resgate Pago
45652490,94398,"PM36A ",CE,Finalizado - Resgate Pago
45652491,65567,"PM36A ",CH,Finalizado - Resgate Pago
45652492,15627,"PM36A ",CQ,Finalizado - Resgate Pago
45652493,3164,"PM36A ",CM,Finalizado - Resgate Pago
45652494,11803,"PM36A ",CR,Finalizado - Resgate Pago
45652495,87804,"PM36A ",CE,Finalizado - Resgate Pago
45652496,33640,"PM36A ",CK,Finalizado - Resgate Pago
45652497,60501,"PM36A ",CE,Finalizado - Resgate Pago
45652498,53079,"PM36A ",CF,Finalizado - Resgate Pago
45652499,83168,"PM36A ",CC,Finalizado - Resgate Pago
45652500,53215,"PM36A ",CF,Finalizado - Resgate Pago
45652501,14554,"PM36A ",CQ,Finalizado - Resgate Pago
45652502,64774,"PM36A ",CK,Finalizado - Resgate Pago
45652503,29537,"PM36A ",CO,Finalizado - Resgate Pago
45652504,86598,"PM36A ",CE,Finalizado - Resgate Pago
45652505,106463,"PU24A ",EA,Finalizado - Resgate Pago
45652506,20806,"PM36A ",CN,Finalizado - Resgate Pago
45652507,73962,"PM36A ",CI,Finalizado - Resgate Pago
45652508,36164,"PM36A ",CO,Finalizado - Fim de plano
45652509,68290,"PM36A ",CE,Finalizado - Resgate Pago
45652510,60912,"PM36A ",CK,Finalizado - Resgate Pago
45652511,40450,"PM36A ",CL,Finalizado - Resgate Pago
45652512,89251,"PM36A ",CJ,Finalizado - Resgate Pago
45652513,65332,"PM36A ",CB,Finalizado - Resgate Pago
45652514,26109,"PM36A ",CI,Finalizado - Resgate Pago
45652515,97876,"PM36  ",AD,Finalizado - Resgate Pago
45652516,7575,"PM36A ",CN,Finalizado - Resgate Pago
45652517,17691,"PM36A ",CL,Finalizado - Resgate Pago
45652518,55028,"PM36A ",CK,Finalizado - Resgate Pago
45652519,14595,"PM36A ",CH,Finalizado - Resgate Pago
45652520,4440,"PM36A ",CQ,Finalizado - Resgate Pago
45652521,181787,"PM48  ",GB,Finalizado - Resgate Pago
45652522,254871,"PU36A ",IA,Finalizado - Fim de plano
45652523,24911,"PM36A ",CM,Finalizado - Resgate Pago
45652524,297457,"PM48  ",GA,Finalizado - Resgate Pago
45652525,308398,"PU36M ",SA,Finalizado - Fim de plano
45652526,53711,"PM36A ",CO,Finalizado - Resgate Pago
45652527,180404,"PM60  ",LD,Finalizado - Resgate Pago
45652528,303922,"PP60  ",WA,Finalizado - Resgate Pago
45652529,263123,"PM48  ",GC,Finalizado - Fim de plano
45652530,186786,"PM60  ",LD,Finalizado - Resgate Pago
45652531,317113,"PM48M ",OH,Finalizado - Resgate Pago
45652532,231271,"PM06H ",RA,Finalizado - Fim de plano
45652533,231273,"PM06H ",RA,Finalizado - Fim de plano
45652534,157996,"PM48M ",OJ,Finalizado - Resgate Pago
45652535,157997,"PM48M ",OJ,Finalizado - Resgate Pago
45652536,358358,"PM48  ",GD,Finalizado - Resgate Pago
45652537,236098,"PM06H ",RA,Finalizado - Resgate Pago
45652538,187034,"PM48M ",OF,Finalizado - Fim de plano
45652539,187050,"PM48M ",OF,Finalizado - Fim de plano
45652540,399885,"PM48M ",OF,Finalizado - Resgate Pago
45652541,38721,"PM36A ",CN,Finalizado - Resgate Pago
45652542,218747,"PU36M ",SB,Finalizado - Resgate Pago
45652543,361348,"PP60  ",WA,Finalizado - Fim de plano
45652544,3727,"PM36A ",CQ,Finalizado - Resgate Pago
45652545,91674,"PM36A ",CG,Finalizado - Resgate Pago
45652546,59082,"PM36A ",CJ,Finalizado - Resgate Pago
45652547,72471,"PM36A ",CK,Finalizado - Fim de plano
45652548,28320,"PM36A ",CP,Finalizado - Fim de plano
45652549,10664,"PM36A ",CS,Finalizado - Fim de plano
45652550,4588,"PM36A ",CU,Finalizado - Fim de plano
45652551,63584,"PM36A ",CL,Finalizado - Fim de plano
45652552,15410,"PM36A ",CR,Finalizado - Fim de plano
45652553,72624,"PM36A ",CK,Finalizado - Fim de plano
45652554,28323,"PM36A ",CP,Finalizado - Fim de plano
45652555,28267,"PM36A ",CP,Finalizado - Fim de plano
45652556,36497,"PM36A ",CO,Finalizado - Fim de plano
45652557,28302,"PM36A ",CP,Finalizado - Fim de plano
45652558,63752,"PM36A ",CL,Finalizado - Fim de plano
45652559,28281,"PM36A ",CP,Finalizado - Fim de plano
45652560,21292,"PM36A ",CQ,Finalizado - Fim de plano
45652561,96399,"PM48M ",OH,Finalizado - Resgate Pago
45652562,37416,"PP60M ",AA,Finalizado - Resgate Pago
45652563,205747,"PM48M ",OI,Finalizado - Resgate Pago
45652564,205830,"PM48M ",OI,Finalizado - Resgate Pago
45652565,205831,"PM48M ",OI,Finalizado - Resgate Pago
45652566,88872,"PM36A ",CI,Finalizado - Resgate Pago
45652567,324,"PM36  ",AS,Finalizado - Fim de plano
45652568,388443,"PU24A ",EA,Finalizado - Resgate Pago
45652569,388445,"PU24A ",EA,Finalizado - Resgate Pago
45652570,58210,"PM36A ",CK,Finalizado - Resgate Pago
45652571,2879,"PM36A ",CJ,Finalizado - Resgate Pago
45652572,4298,"PM36A ",CT,Finalizado - Resgate Pago
45652573,78540,"PM36A ",CD,Finalizado - Resgate Pago
45652574,107014,"PU36A ",IA,Finalizado - Resgate Pago
45652575,3287,"PM36A ",CF,Finalizado - Resgate Pago
45652576,77771,"PM48  ",GB,Finalizado - Resgate Pago
45652577,87588,"PM36A ",CF,Finalizado - Resgate Pago
45652578,8183,"PM36A ",CK,Finalizado - Resgate Pago
45652579,26158,"PM36A ",CJ,Finalizado - Resgate Pago
45652580,309531,"PU24A ",EA,Finalizado - Resgate Pago
45652581,309532,"PU24A ",EA,Finalizado - Resgate Pago
45652582,309533,"PU24A ",EA,Finalizado - Resgate Pago
45652583,309534,"PU24A ",EA,Finalizado - Resgate Pago
45652584,309535,"PU24A ",EA,Finalizado - Resgate Pago
45652585,309536,"PU24A ",EA,Finalizado - Resgate Pago
45652586,309537,"PU24A ",EA,Finalizado - Resgate Pago
45652587,309538,"PU24A ",EA,Finalizado - Resgate Pago
45652588,309539,"PU24A ",EA,Finalizado - Resgate Pago
45652589,309540,"PU24A ",EA,Finalizado - Resgate Pago
45652590,309541,"PU24A ",EA,Finalizado - Resgate Pago
45652591,309542,"PU24A ",EA,Finalizado - Resgate Pago
45652592,309543,"PU24A ",EA,Finalizado - Resgate Pago
45652593,309544,"PU24A ",EA,Finalizado - Resgate Pago
45652594,309545,"PU24A ",EA,Finalizado - Resgate Pago
45652595,309546,"PU24A ",EA,Finalizado - Resgate Pago
45652596,309547,"PU24A ",EA,Finalizado - Resgate Pago
45652597,309548,"PU24A ",EA,Finalizado - Resgate Pago
45652598,309549,"PU24A ",EA,Finalizado - Resgate Pago
45652599,309550,"PU24A ",EA,Finalizado - Resgate Pago
45652600,309551,"PU24A ",EA,Finalizado - Resgate Pago
45652601,309552,"PU24A ",EA,Finalizado - Resgate Pago
45652602,309553,"PU24A ",EA,Finalizado - Resgate Pago
45652603,309554,"PU24A ",EA,Finalizado - Resgate Pago
45652604,309555,"PU24A ",EA,Finalizado - Resgate Pago
45652605,309556,"PU24A ",EA,Finalizado - Resgate Pago
45652606,309557,"PU24A ",EA,Finalizado - Resgate Pago
45652607,309558,"PU24A ",EA,Finalizado - Resgate Pago
45652608,309559,"PU24A ",EA,Finalizado - Resgate Pago
45652609,309560,"PU24A ",EA,Finalizado - Resgate Pago
45652610,15820,"PM36A ",CI,Finalizado - Resgate Pago
45652611,3851,"PM36A ",CT,Finalizado - Resgate Pago
45652612,34930,"PM36A ",CN,Finalizado - Resgate Pago
45652613,9504,"PM36A ",CR,Finalizado - Resgate Pago
45652614,56684,"PM36A ",CO,Finalizado - Resgate Pago
45652615,45245,"PM36A ",CM,Finalizado - Resgate Pago
45652616,7053,"PM36A ",CS,Finalizado - Resgate Pago
45652617,62424,"PM36A ",CC,Finalizado - Resgate Pago
45652618,438,"PM36A ",CO,Finalizado - Resgate Pago
45652619,55063,"PM36A ",CL,Finalizado - Resgate Pago
45652620,19335,"PM36A ",CK,Finalizado - Resgate Pago
45652621,4439,"PM36A ",CN,Finalizado - Resgate Pago
45652622,1438,"PM36A ",CN,Finalizado - Resgate Pago
45652623,287152,"PU24A ",EA,Finalizado - Resgate Pago
45652624,287153,"PU24A ",EA,Finalizado - Resgate Pago
45652625,287154,"PU24A ",EA,Finalizado - Resgate Pago
45652626,287155,"PU24A ",EA,Finalizado - Resgate Pago
45652627,287156,"PU24A ",EA,Finalizado - Resgate Pago
45652628,287157,"PU24A ",EA,Finalizado - Resgate Pago
45652629,94834,"PM36A ",CE,Finalizado - Resgate Pago
45652630,64645,"PM36A ",CC,Finalizado - Resgate Pago
45652631,30310,"PM36A ",CO,Finalizado - Resgate Pago
45652632,87169,"PM36A ",CH,Finalizado - Resgate Pago
45652633,93825,"PM36A ",CF,Finalizado - Resgate Pago
45652634,66568,"PM36A ",CK,Finalizado - Resgate Pago
45652635,76504,"PM36A ",CJ,Finalizado - Resgate Pago
45652636,29019,"PM36A ",CO,Finalizado - Resgate Pago
45652637,15570,"PM36A ",CQ,Finalizado - Resgate Pago
45652638,79996,"PM36A ",CE,Finalizado - Resgate Pago
45652639,44080,"PM36A ",CJ,Finalizado - Resgate Pago
45652640,4669,"PM36A ",CO,Finalizado - Resgate Pago
45652641,308911,"PM48  ",GD,Finalizado - Resgate Pago
45652642,80478,"PM36A ",CH,Finalizado - Resgate Pago
45652643,36217,"PM36A ",CN,Finalizado - Resgate Pago
45652644,41314,"PM36A ",CI,Finalizado - Resgate Pago
45652645,68234,"PM36A ",CF,Finalizado - Resgate Pago
45652646,17429,"PM36A ",CH,Finalizado - Resgate Pago
45652647,28684,"PM36A ",CO,Finalizado - Resgate Pago
45652648,45692,"PM36A ",CM,Finalizado - Resgate Pago
45652649,36974,"PM36A ",CN,Finalizado - Resgate Pago
45652650,41384,"PM36A ",CL,Finalizado - Resgate Pago
45652651,56244,"PM36A ",CL,Finalizado - Resgate Pago
45652652,324135,"PU24A ",EA,Finalizado - Resgate Pago
45652653,19597,"PM36A ",CM,Finalizado - Resgate Pago
45652654,77019,"PM36A ",CJ,Finalizado - Resgate Pago
45652655,67035,"PM36A ",CK,Finalizado - Resgate Pago
45652656,77031,"PM36A ",CJ,Finalizado - Resgate Pago
45652657,57418,"PM36A ",CL,Finalizado - Resgate Pago
45652658,85151,"PM36A ",CI,Finalizado - Resgate Pago
45652659,39739,"PM36A ",CM,Finalizado - Resgate Pago
45652660,9734,"PM36A ",CB,Finalizado - Resgate Pago
45652661,30953,"PM36A ",CO,Finalizado - Resgate Pago
45652662,6837,"PM36A ",CQ,Finalizado - Resgate Pago
45652663,88026,"PM36A ",CA,Finalizado - Resgate Pago
45652664,89814,"PM36A ",CH,Finalizado - Resgate Pago
45652665,42133,"PM36A ",CM,Finalizado - Resgate Pago
45652666,5010,"PM36A ",CT,Finalizado - Resgate Pago
45652667,38520,"PM36A ",CN,Finalizado - Resgate Pago
45652668,281,"PM36A ",CI,Finalizado - Resgate Pago
45652669,13605,"PM36A ",CH,Finalizado - Resgate Pago
45652670,65853,"PU24A ",EA,Finalizado - Resgate Pago
45652671,67270,"PM36A ",CI,Finalizado - Resgate Pago
45652672,73950,"PM36A ",CJ,Finalizado - Resgate Pago
45652673,48135,"PM36A ",CL,Finalizado - Resgate Pago
45652674,81321,"PM36A ",CI,Finalizado - Resgate Pago
45652675,70226,"PM36A ",CJ,Finalizado - Resgate Pago
45652676,37388,"PM36A ",CN,Finalizado - Resgate Pago
45652677,61797,"PM36A ",CK,Finalizado - Resgate Pago
45652678,409712,"PU24A ",EA,Finalizado - Resgate Pago
45652679,168134,"PM48  ",GA,Finalizado - Resgate Pago
45652680,306058,"PU36A ",IA,Finalizado - Fim de plano
45652681,240104,"PM48  ",GC,Finalizado - Resgate Pago
45652682,114437,"PM60  ",LD,Finalizado - Resgate Pago
45652683,310498,"PM48M ",OE,Finalizado - Fim de plano
45652684,274474,"PM48  ",GC,Finalizado - Resgate Pago
45652685,298212,"PM48  ",GC,Finalizado - Resgate Pago
45652686,111699,"PM48  ",GC,Finalizado - Resgate Pago
45652687,190817,"PM48  ",GB,Finalizado - Fim de plano
45652688,26539,"PM48  ",GB,Finalizado - Resgate Pago
45652689,90523,"PU36A ",IA,Finalizado - Fim de plano
45652690,25048,"PU24A ",EA,Finalizado - Fim de plano
45652691,8761,"PM36A ",CK,Finalizado - Resgate Pago
45652692,79709,"PM36A ",CD,Finalizado - Resgate Pago
45652693,28677,"PM36A ",CO,Finalizado - Resgate Pago
45652694,53794,"PM36A ",CF,Finalizado - Resgate Pago
45652695,64956,"PM36A ",CK,Finalizado - Resgate Pago
45652696,10589,"PM36A ",CR,Finalizado - Resgate Pago
45652697,45920,"PM36A ",CM,Finalizado - Resgate Pago
45652698,66443,"PM36A ",CI,Finalizado - Resgate Pago
45652699,36473,"PM36A ",CP,Finalizado - Resgate Pago
45652700,54715,"PM36A ",CI,Finalizado - Resgate Pago
45652701,6515,"PM36A ",CM,Finalizado - Resgate Pago
45652702,7157,"PM36A ",CF,Finalizado - Resgate Pago
45652703,84647,"PM36A ",CG,Finalizado - Resgate Pago
45652704,33168,"PM36A ",CK,Finalizado - Resgate Pago
45652705,56758,"PM36A ",CL,Finalizado - Resgate Pago
45652706,66322,"PM36A ",CK,Finalizado - Resgate Pago
45652707,56844,"PM36A ",CL,Finalizado - Resgate Pago
45652708,47672,"PM36A ",CM,Finalizado - Resgate Pago
45652709,30929,"PM36A ",CO,Finalizado - Resgate Pago
45652710,35019,"PM36A ",CB,Finalizado - Resgate Pago
45652711,16824,"PM36A ",CM,Finalizado - Resgate Pago
45652712,16983,"PM36A ",CQ,Finalizado - Resgate Pago
45652713,64205,"PM36  ",AL,Finalizado - Resgate Pago
45652714,26945,"PM36  ",AN,Finalizado - Resgate Pago
45652715,587,"PM36A ",CB,Finalizado - Resgate Pago
45652716,24142,"PM36A ",CO,Finalizado - Resgate Pago
45652717,34373,"PM36A ",CG,Finalizado - Resgate Pago
45652718,29725,"PM36A ",CN,Finalizado - Resgate Pago
45652719,23852,"PM36A ",CO,Finalizado - Resgate Pago
45652720,85696,"PM36  ",AL,Finalizado - Fim de plano
45652721,39206,"PM36  ",AO,Finalizado - Fim de plano
45652722,36106,"PM36A ",CJ,Finalizado - Resgate Pago
45652723,34045,"PM36A ",CD,Finalizado - Resgate Pago
45652724,63434,"PU24A ",EA,Finalizado - Resgate Pago
45652725,68323,"PM36  ",AO,Finalizado - Fim de plano
45652726,19529,"PM36  ",AR,Finalizado - Fim de plano
45652727,4451,"PM36A ",CS,Finalizado - Resgate Pago
45652728,64491,"PM36A ",CJ,Finalizado - Resgate Pago
45652729,47166,"PM36A ",CM,Finalizado - Resgate Pago
45652730,7249,"PM36  ",AQ,Finalizado - Fim de plano
45652731,49883,"PM36A ",CL,Finalizado - Resgate Pago
45652732,72499,"PM36A ",CC,Finalizado - Resgate Pago
45652733,11848,"PM36A ",CR,Finalizado - Resgate Pago
45652734,49341,"PM36A ",CE,Finalizado - Resgate Pago
45652735,1133,"PM36A ",CU,Finalizado - Resgate Pago
45652736,19773,"PM36A ",CO,Finalizado - Resgate Pago
45652737,19779,"PM36A ",CO,Finalizado - Resgate Pago
45652738,365778,"PM60  ",LA,Finalizado - Resgate Pago
45652739,80856,"PM36A ",CD,Finalizado - Resgate Pago
45652740,80858,"PM36A ",CD,Finalizado - Resgate Pago
45652741,45388,"PM36A ",CM,Finalizado - Resgate Pago
45652742,53034,"PU36N ",TB,Finalizado - Fim de plano
45652743,19175,"PM36A ",CP,Finalizado - Resgate Pago
45652744,19171,"PM36A ",CP,Finalizado - Resgate Pago
45652745,95468,"PM36A ",CG,Finalizado - Resgate Pago
45652746,54479,"PM36A ",CL,Finalizado - Resgate Pago
45652747,71737,"PM36A ",CL,Finalizado - Resgate Pago
45652748,158564,"PM48  ",GC,Finalizado - Resgate Pago
45652749,337162,"PU36A ",IA,Finalizado - Fim de plano
45652750,165878,"PM48M ",OH,Finalizado - Resgate Pago
45652751,235355,"PM48M ",OE,Finalizado - Resgate Pago
45652752,18831,"PM36A ",CP,Finalizado - Resgate Pago
45652753,29930,"PM36A ",CO,Finalizado - Resgate Pago
45652754,34014,"PM48  ",GC,Finalizado - Resgate Pago
45652755,102692,"PM48M ",OE,Finalizado - Fim de plano
45652756,270490,"PM60  ",LB,Finalizado - Resgate Pago
45652757,81570,"PM48M ",OB,Finalizado - Resgate Pago
45652758,355430,"PM48M ",OB,Finalizado - Resgate Pago
45652759,307751,"PU36M ",SA,Finalizado - Fim de plano
45652760,349871,"PU36N ",TA,Finalizado - Fim de plano
45652761,47288,"PU36R ",TM,Finalizado - Fim de plano
45652762,107573,"PM48M ",OE,Finalizado - Fim de plano
45652763,115109,"PM60  ",LB,Finalizado - Resgate Pago
45652764,199722,"PU36  ",MA,Finalizado - Resgate Pago
45652765,48367,"PM48M ",OJ,Finalizado - Resgate Pago
45652766,167400,"PM48M ",OC,Finalizado - Resgate Pago
45652767,103337,"PU36  ",MA,Finalizado - Fim de plano
45652768,141219,"PM48M ",OH,Finalizado - Fim de plano
45652769,141605,"PM48M ",OH,Finalizado - Fim de plano
45652770,71090,"PM48M ",OI,Finalizado - Fim de plano
45652771,102289,"PU36M ",SA,Finalizado - Resgate Pago
45652772,368046,"PU36N ",TA,Finalizado - Fim de plano
45652773,229541,"PM48M ",OH,Finalizado - Resgate Pago
45652774,297941,"PM48M ",OF,Finalizado - Resgate Pago
45652775,365273,"PM48M ",OG,Finalizado - Resgate Pago
45652776,2925,"PU36R ",TO,Finalizado - Resgate Pago
45652777,82314,"PM60  ",LA,Finalizado - Resgate Pago
