_CustomObjectKey,JobID,EventDate,SubscriberKey
1890005,170706,8/20/2023 11:25:21 AM,0036g00002aP8rOAAS
1890006,293951,8/20/2023 12:25:55 PM,0036g00002Tb6tnAAB
1890007,285792,8/20/2023 12:32:17 PM,0036g00002aOjo3AAC
1890008,293951,8/20/2023 3:02:30 PM,0036g00001U5oUwAAJ
1890009,281415,8/20/2023 6:44:35 PM,0036g00001RVWaOAAX
1890010,285792,8/20/2023 9:02:36 PM,0036g00002Rq4jYAAR
1890013,293951,8/21/2023 4:14:02 AM,0036g00001oliA2AAI
1890014,293951,8/21/2023 5:00:15 AM,0036g00001PtobTAAR
1890015,285794,8/21/2023 6:11:22 AM,0036g00001RRsqLAAT
1890016,281415,8/21/2023 11:50:52 AM,0036g00001RTR5eAAH
1890017,170707,8/21/2023 12:45:15 PM,0036g00002JZW31AAH
1890018,293951,8/21/2023 1:02:27 PM,0036g00001Put3BAAR
1890019,275248,8/21/2023 3:16:41 PM,0036g00001RJzngAAD
1890020,170706,8/21/2023 6:22:50 PM,0036g00002a1KwCAAU
1890021,285794,8/21/2023 9:47:35 PM,0036g00001RttMhAAJ
1890022,302266,8/22/2023 5:11:08 AM,0036g00001RTxW2AAL
1890023,293951,8/22/2023 8:27:40 AM,0036g00002Tb5CBAAZ
1890024,302266,8/22/2023 10:19:50 AM,0036g00001RVSNtAAP
1890029,170706,8/22/2023 11:33:22 AM,0036g00002YM9SEAA1
1890030,285792,8/22/2023 12:37:27 PM,0036g00002aOfS9AAK
1890031,281415,8/22/2023 1:26:44 PM,0036g00001OZLAoAAP
1890032,281415,8/22/2023 2:32:52 PM,0036g00001U5Gm0AAF
1890033,275247,8/22/2023 3:25:41 PM,0036g00001PvbKsAAJ
1890034,302266,8/22/2023 4:08:46 PM,0036g00001RTBAgAAP
1890037,293951,8/22/2023 8:27:47 PM,0036g00001V0oDCAAZ
1890039,281415,8/23/2023 5:15:40 AM,0036g00001PzMv4AAF
1890040,281415,8/23/2023 8:37:52 AM,0036g000028TVl2AAG
1890042,281415,8/23/2023 10:28:08 AM,0036g00001RVr8qAAD
1890043,285518,8/23/2023 1:23:53 PM,0036g00001PsA2XAAV
1890044,281415,8/23/2023 1:35:30 PM,0036g00001oCTNCAA4
1890045,170706,8/23/2023 5:02:03 PM,0036g00002Rq0VfAAJ
1890047,281415,8/24/2023 5:17:57 AM,0036g00002JdqQBAAZ
1890048,302266,8/24/2023 7:38:23 AM,0036g00001SKIgDAAX
1890049,293951,8/24/2023 8:25:50 AM,0036g00001lBZplAAG
1890050,293951,8/24/2023 9:25:45 AM,0036g00002Tb8EQAAZ
1890051,293951,8/24/2023 1:29:43 PM,0036g00001RVrkUAAT
1890052,302266,8/24/2023 2:37:21 PM,0036g00001RVFScAAP
1890054,293951,8/24/2023 5:07:09 PM,0036g00001Q05fJAAR
1890055,281415,8/24/2023 5:08:09 PM,0036g00001PuJjwAAF
1890056,281415,8/24/2023 6:58:52 PM,0036g00002JYwwqAAD
1890057,281415,8/25/2023 4:55:27 AM,0036g00001RTP7BAAX
1890063,281415,8/25/2023 5:26:13 AM,0036g00001Q08ewAAB
1890065,281415,8/25/2023 6:17:54 AM,0036g00001OXPasAAH
1890066,293951,8/25/2023 9:13:12 AM,0036g00001PtshRAAR
1890068,302266,8/25/2023 10:19:42 AM,0036g00001y0N4dAAE
1890072,302266,8/25/2023 10:21:30 AM,0036g00001dhO4YAAU
1890074,302266,8/25/2023 12:08:25 PM,0036g00001PzgsgAAB
1890075,293951,8/25/2023 12:27:57 PM,0036g00001Ptk2ZAAR
1890076,170707,8/25/2023 1:45:39 PM,0036g00002Wk4zCAAR
1890077,285794,8/25/2023 2:08:07 PM,0036g00001RRju9AAD
1890079,302266,8/25/2023 5:33:13 PM,0036g00001SVjBLAA1
1890080,281415,8/26/2023 8:18:36 AM,0036g00001Ps5qcAAB
1890081,302266,8/26/2023 10:19:24 AM,0036g00001OYLvaAAH
1890082,302266,8/26/2023 10:19:34 AM,0036g00001y21nJAAQ
1890083,302266,8/26/2023 10:27:35 AM,0036g00001bfpJuAAI
1890084,170706,8/26/2023 11:24:28 AM,0036g00002aQ0qiAAC
1890085,285518,8/26/2023 9:09:08 PM,0036g00001Q0ibMAAR
1890086,302266,8/27/2023 5:29:01 AM,0036g00001Q04JeAAJ
1890087,302266,8/27/2023 6:43:45 AM,0036g00001Pu8IjAAJ
1890092,302266,8/27/2023 10:19:43 AM,0036g00001bfz8VAAQ
1890093,285792,8/27/2023 12:16:21 PM,0036g00002aMdG8AAK
1890094,281415,8/27/2023 8:07:26 PM,0036g00001OZ1IyAAL
1890096,285792,8/28/2023 7:31:14 AM,0036g00001QOSxMAAX
1890097,302266,8/28/2023 10:19:38 AM,0036g00001RJxSfAAL
1890098,281415,8/28/2023 10:22:50 AM,0036g00001PzkrOAAR
1890100,285792,8/28/2023 11:23:45 AM,0036g00002B1DdGAAV
1890102,285792,8/28/2023 11:28:33 AM,0036g00002WkN6sAAF
1890103,285793,8/28/2023 11:30:54 AM,0036g00001oltleAAA
1890104,302266,8/28/2023 11:44:38 AM,0036g00001OYN81AAH
1890105,285792,8/28/2023 12:09:48 PM,0036g00002aQ1SlAAK
1890107,285792,8/28/2023 1:14:49 PM,0036g00002aN9aGAAS
1890108,285792,8/28/2023 1:17:47 PM,0036g00001SU9VeAAL
1890109,285793,8/28/2023 1:33:29 PM,0036g00001RUrs9AAD
1890110,285792,8/28/2023 1:36:49 PM,0036g00002aPlZfAAK
1890111,285792,8/28/2023 2:00:58 PM,0036g00002aQ97pAAC
1890112,285794,8/28/2023 3:05:07 PM,0036g0000235yzqAAA
1890113,302266,8/28/2023 3:40:55 PM,0036g00001n63OFAAY
1890114,285792,8/28/2023 5:45:50 PM,0036g00001UzEuKAAV
1890115,170708,8/29/2023 1:15:40 AM,0036g00001OaFYyAAN
1890116,285792,8/29/2023 5:27:32 AM,0036g00002cSfz9AAC
1890117,281415,8/29/2023 6:04:24 AM,0036g00001UzFVMAA3
1890118,285793,8/29/2023 7:11:30 AM,0036g0000237DS9AAM
1890120,302266,8/29/2023 8:10:00 AM,0036g00002JYTKCAA5
1890121,170706,8/29/2023 9:23:07 AM,0036g00002YLnahAAD
1890123,302266,8/29/2023 10:32:28 AM,0036g00001RS9x4AAD
1890124,285792,8/29/2023 12:47:01 PM,0036g00002YMLApAAP
1890125,281415,8/29/2023 1:33:34 PM,0036g00001pQaYYAA0
1890128,170706,8/29/2023 1:37:29 PM,0036g00002cSca0AAC
1890129,281415,8/30/2023 6:19:50 AM,0036g00001n7X2hAAE
1890131,384895,8/30/2023 1:09:58 PM,0036g00001dCu0LAAS
1890132,281415,8/30/2023 1:46:38 PM,0036g00002JYLYAAA5
1890133,293951,8/30/2023 2:55:22 PM,0036g00001aWTiaAAG
1890134,302266,8/30/2023 8:12:19 PM,0036g00001PoQGVAA3
1890135,285794,8/30/2023 8:50:55 PM,0036g00001PzPVJAA3
1890137,302266,8/31/2023 5:21:18 AM,0036g00001PzCnCAAV
1890138,170706,8/31/2023 6:04:00 AM,0036g00002YML1AAAX
1890139,302266,8/31/2023 10:20:02 AM,0036g00001RRKeKAAX
1890140,293951,8/31/2023 4:51:41 PM,0036g00002JYTmiAAH
1890141,285794,9/1/2023 6:05:21 AM,0036g00001WvO6PAAV
1890142,302266,9/1/2023 2:53:18 PM,0036g00001UzlJBAAZ
1890143,285794,9/2/2023 7:51:04 AM,0036g00001RMYmvAAH
1890144,275248,9/2/2023 9:44:43 AM,0036g00001RTHTSAA5
1890145,293951,9/3/2023 4:43:17 PM,0036g00002Tbk8nAAB
1890146,285792,9/3/2023 7:10:15 PM,0036g00002aQ1hKAAS
1890147,302266,9/4/2023 10:13:05 AM,0036g00001RVUdSAAX
1890148,281415,9/4/2023 11:33:15 AM,0036g00001jADaVAAW
1890150,281415,9/1/2023 5:16:55 AM,0036g00001Pz9ATAAZ
1890151,281415,9/1/2023 9:58:03 AM,0036g00002JVwmXAAT
1890152,302266,9/1/2023 10:17:31 AM,0036g00001RJyNRAA1
1890153,302266,9/1/2023 10:17:44 AM,0036g00001d9H69AAE
1890154,302266,9/1/2023 10:18:39 AM,0036g00001V1ADCAA3
1890155,302266,9/1/2023 1:07:20 PM,0036g00001SvKTdAAN
1890156,302266,9/1/2023 2:45:33 PM,0036g00001RUGPFAA5
1890157,302266,9/1/2023 8:15:11 PM,0036g00001lAG8wAAG
1890158,302266,9/2/2023 3:55:49 AM,0036g00001y2w0oAAA
1890159,281415,9/2/2023 4:20:34 AM,0036g00002OobnjAAB
1890160,281415,9/2/2023 6:20:50 AM,0036g00001RrdB5AAJ
1890161,302266,9/2/2023 10:17:45 AM,0036g00001jD1b7AAC
1890163,302266,9/2/2023 10:24:02 AM,0036g00001OYxLaAAL
1890164,302266,9/2/2023 3:45:27 PM,0036g00001SvOpCAAV
1890165,170706,9/3/2023 4:31:15 AM,0036g00002aO8bWAAS
1890167,281415,9/3/2023 5:15:35 AM,0036g00001PqFRYAA3
1890168,237036,9/3/2023 10:24:13 AM,0036g00001z517uAAA
1890170,281415,9/3/2023 1:55:40 PM,0036g00001PzGruAAF
1890172,285792,9/3/2023 5:42:49 PM,0036g00002aPm6UAAS
1890174,281415,9/4/2023 2:52:46 AM,0036g00001pMhXeAAK
1890175,281415,9/4/2023 5:31:10 AM,0036g00001ksNx2AAE
1890177,281415,9/4/2023 5:49:52 AM,0036g00001RT7PTAA1
1890179,302266,9/4/2023 11:23:09 AM,0036g00001RWImNAAX
1890180,281415,9/4/2023 2:22:40 PM,0036g00001QOMCqAAP
1890181,302266,9/4/2023 4:06:15 PM,0036g00001RWiWzAAL
1890182,170707,9/4/2023 7:24:04 PM,0036g00001Py2eeAAB
1890184,281415,9/5/2023 5:14:17 AM,0036g00001Pu19ZAAR
1890186,281415,9/5/2023 5:14:20 AM,0036g00001Pu63oAAB
1890188,281415,9/5/2023 5:14:43 AM,0036g00001SVoy8AAD
1890190,281415,9/5/2023 5:20:15 AM,0036g0000235ReaAAE
1890191,281415,9/5/2023 6:42:55 AM,0036g00001V2Zt4AAF
1890192,281415,9/5/2023 7:24:44 AM,0036g00001RSibKAAT
1890193,302266,9/5/2023 10:19:45 AM,0036g00001PtqKxAAJ
1890194,281415,9/5/2023 11:31:26 AM,0036g00001PzDIIAA3
1890195,302266,9/5/2023 11:45:26 AM,0036g00001Q0KLTAA3
1890196,302266,9/5/2023 11:48:00 AM,0036g00001Q2EWRAA3
1890197,302266,9/2/2023 6:20:56 PM,0036g00001R9NHDAA3
1890198,293951,9/2/2023 9:25:49 AM,0036g00002JY3PWAA1
1890199,302266,9/2/2023 2:48:55 AM,0036g00001SvIFWAA3
1890201,302266,9/1/2023 12:09:04 PM,0036g00001UyW4tAAF
1890202,285794,9/1/2023 7:42:13 AM,0036g00001QiqS1AAJ
1890203,285793,9/1/2023 5:47:21 AM,0036g00001PsIuRAAV
1890204,302266,8/29/2023 7:27:16 AM,0036g00001Ru4JNAAZ
1890205,302266,8/29/2023 3:30:32 AM,0036g00001dh9VwAAI
1890206,170706,8/28/2023 4:54:28 PM,0036g00001OXOl6AAH
1890207,302266,8/28/2023 1:15:11 PM,0036g00001PolhqAAB
1890208,285792,8/28/2023 1:07:17 PM,0036g00002aNnNrAAK
1890209,285793,8/28/2023 11:41:19 AM,0036g00001QTxQIAA1
1890210,302266,8/28/2023 11:06:54 AM,0036g00001y15frAAA
1890211,281415,8/26/2023 12:22:57 PM,0036g00002JXNitAAH
1890216,302266,8/26/2023 11:03:40 AM,0036g00001y20mwAAA
1890218,302266,8/26/2023 10:19:21 AM,0036g00001y1D7MAAU
1890219,281415,8/24/2023 6:38:23 PM,0036g00001V24TCAAZ
1890220,293951,8/24/2023 9:25:54 AM,0036g00001QV8OTAA1
1890221,170707,8/23/2023 8:08:18 PM,0036g00002TbaUxAAJ
1890222,302266,8/23/2023 10:17:59 AM,0036g00001guIZnAAM
1890223,170708,8/22/2023 7:39:26 PM,0036g00001SSii8AAD
1890224,170706,8/22/2023 12:46:01 PM,0036g00002N3RaFAAV
1890225,170708,8/22/2023 12:03:29 PM,0036g00001RWGNDAA5
1890226,170708,8/22/2023 11:01:57 AM,0036g00001PsFsnAAF
1890227,281415,8/22/2023 7:36:38 AM,0036g00001QUEYTAA5
1890228,293951,8/21/2023 6:42:48 AM,0036g00002OpeHHAAZ
1890229,281415,8/20/2023 8:50:29 PM,0036g00001OYR9cAAH
1890230,281415,8/20/2023 5:38:23 PM,0036g00001RTGKUAA5
1890231,170706,8/20/2023 1:27:31 PM,0036g00002UGIWwAAP
1890232,170706,8/19/2023 12:32:48 AM,0036g00002aOHqCAAW
1890233,293951,8/18/2023 6:33:29 PM,0036g00002TbcGgAAJ
1890234,285792,8/18/2023 8:05:53 AM,0036g00002aNSRVAA4
1890235,285792,8/18/2023 2:52:13 AM,0036g00001pHIgBAAW
1890236,285792,8/16/2023 3:30:45 PM,0036g00002aO7htAAC
1890237,293951,8/16/2023 1:57:07 PM,0036g00002OpJfmAAF
1890238,285792,8/15/2023 8:06:02 PM,0036g00001RFV5XAAX
1890240,285792,8/15/2023 10:15:13 AM,0036g00002aNmhSAAS
1890241,293951,8/15/2023 9:14:41 AM,0036g00001RYjuGAAT
1890243,281415,8/15/2023 6:57:45 AM,0036g00001QynyZAAR
1890244,285792,8/14/2023 11:20:03 PM,0036g00002JYcdbAAD
1890245,285792,8/14/2023 11:33:06 AM,0036g00002aO8UkAAK
1890246,285794,8/14/2023 7:10:07 AM,0036g00001PsRibAAF
1890248,293951,8/14/2023 6:48:50 AM,0036g00001z5F2pAAE
1890249,285792,8/12/2023 5:23:33 PM,0036g00001jDX3DAAW
1890251,281415,8/12/2023 5:15:50 AM,0036g00001ksGYXAA2
1890252,281415,8/11/2023 12:00:05 PM,0036g00001Q0aTAAAZ
1890253,285792,8/11/2023 4:37:38 AM,0036g00002WjhK7AAJ
1890254,293951,8/9/2023 11:36:10 PM,0036g00002Ool9HAAR
1890255,170706,8/8/2023 6:10:33 PM,0036g00002WkVpGAAV
1890256,285793,8/8/2023 7:50:34 AM,0036g00001Por5uAAB
1890257,285792,8/8/2023 4:42:12 AM,0036g00002WjxB2AAJ
1890258,285792,8/7/2023 3:47:12 PM,0036g00002WlXxYAAV
1890261,170706,8/7/2023 3:05:47 PM,0036g00002YMAD4AAP
1890263,293951,8/7/2023 12:11:55 PM,0036g00001RrGdxAAF
1890264,285792,8/7/2023 11:55:58 AM,0036g00002Tc04sAAB
1890265,170707,8/7/2023 11:40:47 AM,0036g00001lB4PxAAK
1890266,285793,8/7/2023 11:30:20 AM,0036g00001Q0i19AAB
1890268,293951,8/7/2023 9:37:25 AM,0036g00001PzTnMAAV
1890269,281415,8/4/2023 7:34:30 AM,0036g00001lBH8AAAW
1890272,281415,8/3/2023 6:46:00 AM,0036g00001y39SjAAI
1890273,293951,9/4/2023 6:26:14 PM,0036g00001UxEWBAA3
1890274,281415,8/15/2023 11:40:55 AM,0036g00001jjc4ZAAQ
1890275,293951,8/15/2023 6:23:29 AM,0036g00001PtbK6AAJ
1890277,293951,7/27/2023 10:00:47 PM,0036g00001STUBGAA5
1890278,293951,7/26/2023 8:58:01 AM,0036g00001lBKKiAAO
1890279,281415,7/25/2023 8:14:40 AM,0036g00001PrbbsAAB
1890281,293951,7/24/2023 5:24:57 AM,0036g00002JZFDiAAP
1890282,293951,7/22/2023 5:18:21 PM,0036g00002TbWa9AAF
1890284,281415,7/21/2023 8:42:20 AM,0036g00001V0wTZAAZ
1890287,170708,7/20/2023 6:51:39 AM,0036g00001cY8J9AAK
1890288,293951,7/19/2023 2:28:34 PM,0036g00001RS4b7AAD
1890290,293951,7/19/2023 11:14:38 AM,0036g00001pRXn5AAG
1890293,293951,7/16/2023 3:22:22 PM,0036g00001UyKS8AAN
1890294,281415,7/16/2023 1:14:37 PM,0036g00001oDrQeAAK
1890295,170708,7/13/2023 3:54:24 PM,0036g00001OZwMxAAL
1890296,170706,7/11/2023 2:31:06 PM,0036g000025e1jlAAA
1890297,170706,7/11/2023 11:43:10 AM,0036g00002UhvzFAAR
1890298,170706,7/9/2023 6:49:04 PM,0036g00001bgazZAAQ
1890299,281415,7/8/2023 9:00:12 PM,0036g00001dhIt7AAE
1890300,281415,7/8/2023 11:01:03 AM,0036g00001OYyfoAAD
1890301,285518,7/6/2023 5:17:34 PM,0036g00001Q3Ob2AAF
1890302,293951,7/5/2023 2:20:17 PM,0036g00001SNMweAAH
1890303,170706,7/4/2023 5:54:08 PM,0036g00002Ui7pYAAR
1890304,170706,7/4/2023 12:01:43 PM,0036g00002RrT23AAF
1890305,170706,7/3/2023 12:58:57 PM,0036g00002TeWHjAAN
1890306,293951,7/3/2023 7:46:39 AM,0036g00001QkkjDAAR
1890307,293951,8/8/2023 1:40:26 PM,0036g00001RYvHGAA1
1890308,170706,8/7/2023 10:03:10 PM,0036g00002OolT3AAJ
1890309,281415,7/29/2023 5:02:38 PM,0036g000025guxqAAA
1890310,281415,7/17/2023 11:56:37 AM,0036g00001Pxr4qAAB
1890311,170707,7/13/2023 3:21:22 AM,0036g00001Q09d8AAB
1890312,293951,6/29/2023 6:29:16 PM,0036g00002Azb4YAAR
1890313,251324,6/29/2023 6:30:04 AM,0036g00001m67WCAAY
1890315,281415,6/29/2023 3:28:36 AM,0036g00001wmQoeAAE
1890316,281415,6/27/2023 5:50:11 AM,0036g00002TbH3BAAV
1890317,293951,6/26/2023 11:04:43 AM,0036g00002JZBUaAAP
1890319,285792,6/26/2023 2:06:48 AM,0036g00002RpggyAAB
1890320,170708,6/24/2023 11:31:03 AM,0036g00001pPykMAAS
1890322,281415,6/23/2023 5:48:01 AM,0036g00002TbgTyAAJ
1890323,170706,6/21/2023 7:01:14 PM,0036g00002Tc1jXAAR
1890324,293951,6/21/2023 11:09:49 AM,0036g00002JXjZiAAL
1890325,293951,6/21/2023 1:51:57 AM,0036g00001UyfAEAAZ
1890326,281415,6/17/2023 5:33:31 AM,0036g00002TbjbNAAR
1890327,281415,6/17/2023 5:18:06 AM,0036g00001Q0bXNAAZ
1890329,293951,6/15/2023 8:39:52 AM,0036g00002JX3oDAAT
1890333,281415,6/15/2023 6:14:38 AM,0036g00002JW7qQAAT
1890334,285792,6/14/2023 3:04:42 PM,0036g00002TaisGAAR
1890335,281415,6/13/2023 4:38:54 PM,0036g00002TbJnWAAV
1890336,285793,6/12/2023 6:15:33 AM,0036g00001aWU8IAAW
1890337,281415,6/11/2023 7:51:38 AM,0036g00001jB9ORAA0
1890338,170706,6/8/2023 5:21:11 PM,0036g00002Rs2kOAAR
1890340,281415,9/4/2023 5:17:07 AM,0036g00001RZ7T4AAL
1890341,302266,9/3/2023 12:17:49 PM,0036g00001OYMFuAAP
1890342,293951,8/1/2023 10:34:43 AM,0036g00001V1GpfAAF
