_CustomObjectKey,ID_PROPOSTA,ID_PLANO,DT_AGENDAMENTO,DATA_PROPOSTA,ID_AGENTE,CPF_CNPJ_TITULAR,CPF_CNPJ_SUBSCRITOR
2734,44827984,"A60PM ",,,,,
2735,44829233,"A60PM ",,,,,
2736,2005026313,PU001D,,,,,
2737,44826966,"E48PM ",,,,,
2738,44830884,"A48PM ",,,,,
2739,44829144,"A60PM ",,,,,
2740,44802560,"A60PM ",,,,,
2741,44828375,"A60PM ",,,,,
2742,44830422,"A60PM ",,,,,
2743,44829485,"D36PU ",,,,,
2744,44829001,"A60PM ",,,,,
2745,44825451,"A48PU ",,,,,
2746,44826909,"E48PM ",,,,,
2747,44829860,"A60PM ",,,,,
2748,44829012,"A60PM ",,,,,
2749,44830389,"A60PM ",,,,,
2750,44827815,"A60PM ",,,,,
2751,44827426,"A36PM ",,,,,
2752,44828405,"C48PM ",,,,,
2753,44826933,"E48PM ",,,,,
2754,44828915,"A48PM ",,,,,
2755,44827828,"A60PM ",,,,,
2756,44827860,"A48PU ",,,,,
2757,44826901,"E48PM ",,,,,
2758,44826848,"H48PM ",,,,,
2759,44829288,"A48PU ",,,,,
2760,44828919,"B36PU ",,,,,
2761,44830997,"B36PU ",,,,,
2762,44829381,"B36PU ",,,,,
2763,44827154,"B48PU ",,,,,
2764,44828524,"A48PM ",,,,,
2765,44827927,"A60PM ",,,,,
2766,44828686,"A48PU ",,,,,
2767,44830412,"C48PM ",,,,,
2768,44828103,"A60PM ",,,,,
2769,44830399,"A60PM ",,,,,
2770,44830116,"A60PM ",,,,,
2771,44827521,"A60PM ",,,,,
2772,44829391,"A48PU ",,,,,
2773,44826539,"C36PU ",,,,,
2774,44828568,"A48PU ",,,,,
2775,44828401,"A60PM ",,,,,
2776,44829990,"A48PU ",,,,,
2777,44828323,"A60PM ",,,,,
2778,44829778,"A48PM ",,,,,
2779,44830289,"A60PM ",,,,,
2780,44830493,"A60PM ",,,,,
2781,44831058,"A48PU ",,,,,
2782,44827687,"A60PM ",,,,,
2783,44827131,"A60PM ",,,,,
2784,44830049,"A60PM ",,,,,
2785,44827649,"A60PM ",,,,,
2786,44830564,"A60PM ",,,,,
2787,44820453,"D60PM ",,,,,
2788,44829826,"A60PM ",,,,,
2789,2005026363,PU001D,,,,,
2790,44827265,"A48PU ",,,,,
2791,44827443,"A60PM ",,,,,
2792,44830006,"A36PM ",,,,,
2793,44829655,"A60PM ",,,,,
2794,44826976,"F48PM ",,,,,
2795,44829257,"A60PM ",,,,,
2796,44828117,"B36PU ",,,,,
2797,44829475,"A48PM ",,,,,
2798,44829287,"A60PM ",,,,,
2799,44830352,"C36PU ",,,,,
2800,44818881,"C48PM ",,,,,
2801,44830883,"C36PU ",,,,,
2802,44828501,"C36PU ",,,,,
2803,44829688,"A60PM ",,,,,
2804,44827948,"A60PM ",,,,,
2805,44830438,"A48PM ",,,,,
2806,44829900,"A60PM ",,,,,
2807,2005026353,PU001T,,,,,
2808,44827987,"A48PU ",,,,,
2809,44830026,"C36PU ",,,,,
2810,44827538,"A48PU ",,,,,
2811,44824707,"B48PM ",,,,,
2812,44829483,"A48PM ",,,,,
2813,44829707,"A36PU ",,,,,
2814,44829749,"A60PM ",,,,,
2815,44827843,"A60PM ",,,,,
2816,44829830,"A60PM ",,,,,
2817,44830918,"B36PU ",,,,,
2818,44829179,"B36PU ",,,,,
2819,44828646,"A48PM ",,,,,
2820,44827100,"A60PM ",,,,,
2821,44830167,"A48PM ",,,,,
2822,44828522,"A48PM ",,,,,
2823,44828722,"A60PM ",,,,,
2824,44830893,"A48PU ",,,,,
2825,44829267,"A60PM ",,,,,
2826,44826942,"H48PM ",,,,,
2827,44827488,"B48PM ",,,,,
2828,44830240,"A48PM ",,,,,
2829,44828379,"A60PM ",,,,,
2830,44827659,"A60PM ",,,,,
2831,44828902,"A48PU ",,,,,
2832,44769430,"A60PM ",,,,,
2833,44828408,"A60PM ",,,,,
2834,44830100,"B36PU ",,,,,
2835,44830939,"A48PU ",,,,,
2836,44830157,"B36PU ",,,,,
2837,44827366,"A48PU ",,,,,
2838,44829757,"A60PM ",,,,,
2839,44830035,"A60PM ",,,,,
2840,44827922,"A48PM ",,,,,
2841,44827779,"A60PM ",,,,,
2842,44827229,"A60PM ",,,,,
2843,44827324,"A36PU ",,,,,
2844,44829032,"A48PM ",,,,,
2845,44827786,"A60PM ",,,,,
2846,44829118,"A60PM ",,,,,
2847,44830959,"A48PU ",,,,,
2848,44827469,"A48PM ",,,,,
2849,44829668,"A60PM ",,,,,
2850,44827451,"A60PM ",,,,,
2851,2005026332,PU001Q,,,,,
2852,44830784,"B36PU ",,,,,
2853,44830000,"B48PM ",,,,,
2854,44828144,"A60PM ",,,,,
2855,44831022,"A36PU ",,,,,
2856,44828029,"A60PM ",,,,,
2857,44829200,"A60PM ",,,,,
2858,44830349,"B36PU ",,,,,
2859,44830061,"A48PM ",,,,,
2860,44830955,"C48PM ",,,,,
2861,44829213,"D36PU ",,,,,
2862,44827541,"B36PU ",,,,,
2863,44830215,"A48PU ",,,,,
2864,44828366,"A48PU ",,,,,
2865,44829606,"A60PM ",,,,,
2866,44828118,"A36PU ",,,,,
2867,44830978,"A36PU ",,,,,
2868,44828166,"A60PM ",,,,,
2869,44828230,"A48PM ",,,,,
2870,44831124,"C36PU ",,,,,
2871,44827195,"A36PM ",,,,,
2872,44829969,"A48PU ",,,,,
2873,44828007,"A48PM ",,,,,
2874,44827519,"A60PM ",,,,,
2875,44826946,"F48PM ",,,,,
2876,44829734,"A60PM ",,,,,
2877,44828179,"B60PM ",,,,,
2878,44830999,"B36PU ",,,,,
2879,44829560,"C48PM ",,,,,
2880,44826855,"E48PM ",,,,,
2881,44826917,"G48PM ",,,,,
2882,44829355,"A60PM ",,,,,
2883,44829045,"A60PM ",,,,,
2884,44827878,"A60PM ",,,,,
2885,44826891,"F48PM ",,,,,
2886,44830852,"B48PU ",,,,,
2887,44831002,"A60PM ",,,,,
2888,44827477,"A48PM ",,,,,
2889,44830517,"A60PM ",,,,,
2890,44829499,"B60PM ",,,,,
2891,44829964,"A48PM ",,,,,
2892,44828888,"A60PM ",,,,,
2893,44828296,"A48PU ",,,,,
2894,44830168,"C36PM ",,,,,
2895,44829782,"A60PM ",,,,,
2896,44827417,"A60PM ",,,,,
2897,44827912,"A60PM ",,,,,
2898,44828704,"A60PM ",,,,,
2899,44829360,"A48PM ",,,,,
2900,44830941,"A48PU ",,,,,
2901,44827886,"C48PM ",,,,,
2902,44829565,"A48PU ",,,,,
2903,44830348,"A48PM ",,,,,
2904,44829316,"D60PM ",,,,,
2905,44830398,"A60PM ",,,,,
2906,44830596,"A60PM ",,,,,
2907,44827422,"A48PU ",,,,,
2908,44826905,"F48PM ",,,,,
2909,2005026329,PU001D,,,,,
2910,44830707,"A60PM ",,,,,
2911,44829789,"A60PM ",,,,,
2912,44826983,"E48PM ",,,,,
2913,44828051,"A36PU ",,,,,
2914,44827716,"A60PM ",,,,,
2915,44828239,"B36PU ",,,,,
2916,44829247,"A60PM ",,,,,
2917,44829432,"C36PU ",,,,,
2918,44826886,"E48PM ",,,,,
2919,44829214,"C36PU ",,,,,
2920,44827399,"A48PM ",,,,,
2921,44827550,"A48PM ",,,,,
2922,44829630,"A48PM ",,,,,
2923,44826863,"E48PM ",,,,,
2924,44829592,"A60PM ",,,,,
2925,44830291,"A60PM ",,,,,
2926,44827836,"A60PM ",,,,,
2927,44830942,"A48PU ",,,,,
2928,44829604,"C36PU ",,,,,
2929,44828828,"A60PM ",,,,,
2930,44830456,"A60PM ",,,,,
2931,44827316,"A60PM ",,,,,
2932,44829302,"A60PM ",,,,,
2933,44827047,"A48PU ",,,,,
2934,44827144,"A48PM ",,,,,
2935,44828068,"B36PU ",,,,,
2936,44827533,"B48PM ",,,,,
2937,44829849,"A60PM ",,,,,
2938,44827293,"A48PM ",,,,,
2939,44828060,"A48PU ",,,,,
2940,44830914,"B36PU ",,,,,
2941,44828678,"A60PM ",,,,,
2942,44827287,"A48PU ",,,,,
2943,44828992,"A60PM ",,,,,
2944,44829571,"A60PM ",,,,,
2945,44826990,"E48PM ",,,,,
2946,44830840,"A60PM ",,,,,
2947,44828251,"A48PU ",,,,,
2948,44829258,"A48PM ",,,,,
2949,44828234,"C36PU ",,,,,
2950,44827097,"A60PM ",,,,,
2951,44826920,"E48PM ",,,,,
2952,44829648,"A60PM ",,,,,
2953,44826957,"G48PM ",,,,,
2954,44827450,"A48PM ",,,,,
2955,44827916,"A60PM ",,,,,
2956,44830282,"A60PM ",,,,,
2957,44828897,"A60PM ",,,,,
2958,44826991,"B36PM ",,,,,
2959,44829076,"A60PM ",,,,,
2960,44830193,"A60PM ",,,,,
2961,44829821,"A48PM ",,,,,
2962,44827440,"A60PM ",,,,,
2963,44828342,"A60PM ",,,,,
2964,44827946,"A48PM ",,,,,
2965,44827556,"A36PM ",,,,,
2966,2005026360,PU001D,,,,,
2967,44831078,"A60PM ",,,,,
2968,44796741,"D36PU ",,,,,
2969,44829237,"A48PM ",,,,,
2970,44826776,"D48PM ",,,,,
2971,44827023,"A60PM ",,,,,
2972,44830060,"A60PM ",,,,,
2973,44830446,"A60PM ",,,,,
2974,44828796,"B48PU ",,,,,
2975,44828070,"B36PM ",,,,,
2976,44829618,"A60PM ",,,,,
2977,44828112,"A60PM ",,,,,
2978,44828956,"A60PM ",,,,,
2979,44830900,"A48PU ",,,,,
2980,44829311,"D60PM ",,,,,
2981,44830656,"A48PU ",,,,,
2982,44831037,"A48PU ",,,,,
2983,44828602,"A60PM ",,,,,
2984,44828028,"A60PM ",,,,,
2985,44829958,"A36PM ",,,,,
2986,44827826,"C48PM ",,,,,
2987,44830292,"A60PM ",,,,,
2988,44830407,"C36PU ",,,,,
2989,44829818,"A60PM ",,,,,
2990,44831051,"C36PU ",,,,,
2991,44828601,"A48PU ",,,,,
2992,44827599,"A48PM ",,,,,
2993,44827677,"A60PM ",,,,,
2994,44830480,"A60PM ",,,,,
2995,44828531,"A48PM ",,,,,
2996,44829049,"A60PM ",,,,,
2997,44830437,"A60PM ",,,,,
2998,44831114,"B36PU ",,,,,
2999,44827300,"A60PM ",,,,,
3000,44827740,"A60PM ",,,,,
3001,44827747,"A48PM ",,,,,
3002,44827944,"A60PM ",,,,,
3003,44826869,"F48PM ",,,,,
3004,44829932,"B36PU ",,,,,
3005,44827436,"A60PM ",,,,,
3006,2005026327,PU001Q,,,,,
3007,44828903,"C36PU ",,,,,
3008,44828377,"A60PM ",,,,,
3009,44816549,"A48PU ",,,,,
3010,44827340,"A48PU ",,,,,
3011,44829721,"A48PM ",,,,,
3012,44829335,"A60PM ",,,,,
3013,44826801,"G48PM ",,,,,
3014,44806976,"C36PU ",,,,,
3015,44827352,"A36PU ",,,,,
3016,44830147,"A60PM ",,,,,
3017,44830144,"A60PM ",,,,,
