_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO,COD_RETORNO
4866773,13582968,16886900,"PP60M ",08/06/2009,Queda de previa,
4866774,13582969,16886901,"PP60M ",08/06/2009,Queda de previa,
4866775,13582970,16886902,"PP60M ",08/06/2009,Queda de previa,
4866776,13582971,16886903,"PP60M ",08/06/2009,Queda de previa,
4866777,13584143,16995745,"PM06H ",08/06/2009,Queda de previa,
4866778,13576496,16854340,"PP60M ",05/06/2009,Queda de previa,
4866779,13577681,16902469,"PP60M ",05/06/2009,Queda de previa,
4866780,13577685,16933288,"PP60M ",05/06/2009,Queda de previa,
4866781,13577686,16933664,"PP60M ",05/06/2009,Queda de previa,
4866782,13578839,16997327,"PM06H ",05/06/2009,Queda de previa,
4866783,13578852,17028379,"PM06H ",05/06/2009,Queda de previa,
4866784,13603942,17072712,"PP60M ",15/06/2009,Queda de previa,
4866785,13059930,16015979,"PP60  ",02/01/2009,Queda de previa,
4866786,13487165,16865933,"PP60M ",12/05/2009,Queda de previa,
4866787,13491786,16759880,"PM48M ",12/05/2009,Queda de previa,
4866788,13568660,16437048,"PM48M ",03/06/2009,Queda de previa,
4866789,13506320,16924624,"PP60M ",15/05/2009,Queda de previa,
4866790,13506343,16925241,"PP60M ",15/05/2009,Queda de previa,
4866791,13506345,16925258,"PP60M ",15/05/2009,Queda de previa,
4866792,13506369,16926248,"PP60M ",15/05/2009,Queda de previa,
4866793,13483781,16886113,"PP60M ",11/05/2009,Queda de previa,
4866794,13483782,16886114,"PP60M ",11/05/2009,Queda de previa,
4866795,13483783,16886115,"PP60M ",11/05/2009,Queda de previa,
4866796,13483784,16886116,"PP60M ",11/05/2009,Queda de previa,
4866797,13486135,16781389,"PM48M ",11/05/2009,Queda de previa,
4866798,13486162,16799187,"PM48M ",11/05/2009,Queda de previa,
4866799,13573213,16847567,"PP60M ",04/06/2009,Queda de previa,
4866800,13573262,16914974,"PP60M ",04/06/2009,Queda de previa,
4866801,13487204,16876695,"PP60M ",12/05/2009,Queda de previa,
4866802,13674319,17172603,"PP60M ",06/07/2009,Queda de previa,
4866803,13820328,17291056,"PP60M ",20/08/2009,Queda de previa,
4866804,13820371,17299257,"PP60M ",20/08/2009,Queda de previa,
4866805,13820568,17328823,"PP60M ",20/08/2009,Queda de previa,
4866806,13820572,17329323,"PP60M ",20/08/2009,Queda de previa,
4866807,13820583,17331561,"PP60M ",20/08/2009,Queda de previa,
4866808,13812916,17229947,"PP60M ",19/08/2009,Queda de previa,
4866809,13389513,16690522,"PM48M ",13/04/2009,Queda de previa,
4866810,13390677,16617004,"PM48M ",13/04/2009,Queda de previa,
4866811,13393005,16741364,"PP60  ",13/04/2009,Queda de previa,
4866812,13393035,16614973,"PP60  ",13/04/2009,Queda de previa,
4866813,13393043,16623839,"PP60  ",13/04/2009,Queda de previa,
4866814,13461491,16842308,"PM06H ",04/05/2009,Queda de previa,
4866815,13511916,16938985,"PP60M ",18/05/2009,Queda de previa,
4866816,13393051,16699134,"PP60  ",13/04/2009,Queda de previa,
4866817,13399825,16726312,"PM48M ",15/04/2009,Queda de previa,
4866818,13399836,16646068,"PM48M ",15/04/2009,Queda de previa,
4866819,13402200,16627588,"PM48M ",15/04/2009,Queda de previa,
4866820,13409347,16629844,"PM48M ",16/04/2009,Queda de previa,
4866821,13756767,17184241,"PP60M ",03/08/2009,Queda de previa,
4866822,13756792,17197051,"PP60M ",03/08/2009,Queda de previa,
4866823,13757943,17276954,"PP60  ",03/08/2009,Queda de previa,
4866824,13759737,17222330,"PP60M ",04/08/2009,Queda de previa,
4866825,13759790,17286432,"PP60M ",04/08/2009,Queda de previa,
4866826,13759810,17289138,"PP60M ",04/08/2009,Queda de previa,
4866827,13760227,16419467,"PM48M ",04/08/2009,Queda de previa,
4866828,13587513,17042699,"PU36F ",09/06/2009,Queda de previa,
4866829,13611743,14772530,"PM48M ",17/06/2009,Queda de previa,
4866830,13672382,17020425,"PP60  ",03/07/2009,Queda de previa,
4866831,13672390,17085301,"PP60  ",03/07/2009,Queda de previa,
4866832,13711653,17095330,"PP60M ",17/07/2009,Queda de previa,
4866833,13633354,17022716,"PP60M ",23/06/2009,Queda de previa,
4866834,13674768,17107291,"PP60M ",06/07/2009,Queda de previa,
4866835,13674798,17114270,"PP60M ",06/07/2009,Queda de previa,
4866836,13675969,17110638,"PP60  ",06/07/2009,Queda de previa,
4866837,13675978,17034168,"PP60  ",06/07/2009,Queda de previa,
4866838,13675981,17034694,"PP60  ",06/07/2009,Queda de previa,
4866839,13702058,17109565,"PP60M ",15/07/2009,Queda de previa,
4866840,13702099,17119408,"PP60M ",15/07/2009,Queda de previa,
4866841,13702961,17197871,"PM48M ",15/07/2009,Queda de previa,
4866842,13588755,17040536,"PP60  ",09/06/2009,Queda de previa,
4866843,12848325,16147801,"PM48M ",05/02/2010,Queda de previa,
4866844,12859693,13241148,"PU36M ",09/01/2012,Queda de previa,
4866845,13062882,16288634,"PM48M ",05/01/2009,Queda de previa,
4866846,13062904,16290934,"PM48M ",05/01/2009,Queda de previa,
4866847,13068034,16330048,"PM48M ",07/01/2009,Queda de previa,
4866848,13063943,16335269,"PM48M ",05/01/2009,Queda de previa,
4866849,13067928,16348006,"PM48M ",07/01/2009,Queda de previa,
4866850,13067944,15527358,"PM48M ",07/01/2009,Queda de previa,
4866851,13445954,16785779,"PM48M ",28/04/2009,Queda de previa,
4866852,13469996,16716552,"PM48M ",06/05/2009,Queda de previa,
4866853,13476721,16721108,"PM48M ",07/05/2009,Queda de previa,
4866854,13479938,16863926,"PP60M ",08/05/2009,Queda de previa,
4866855,13499980,13968647,"PU36M ",18/05/2009,Queda de previa,
4866856,13754343,15701413,"PM48M ",03/08/2009,Queda de previa,
4866857,13756718,17249048,"PP60M ",03/08/2009,Queda de previa,
4866858,13593586,16979883,"PP60M ",10/06/2009,Queda de previa,
4866859,13593595,16980640,"PP60M ",10/06/2009,Queda de previa,
4866860,13593610,16981834,"PP60M ",10/06/2009,Queda de previa,
4866861,13593615,16982153,"PP60M ",10/06/2009,Queda de previa,
4866862,13595911,17010078,"PP60  ",10/06/2009,Queda de previa,
4866863,13595935,17034822,"PP60  ",10/06/2009,Queda de previa,
4866864,13667929,17067914,"PP60M ",02/07/2009,Queda de previa,
4866865,13667986,15193088,"PM48M ",02/07/2009,Queda de previa,
4866866,13582676,17035656,"PP60M ",08/06/2009,Queda de previa,
4866867,13582683,17036033,"PP60M ",08/06/2009,Queda de previa,
4866868,13582703,17036701,"PP60M ",08/06/2009,Queda de previa,
4866869,13577374,17004416,"PP60M ",05/06/2009,Queda de previa,
4866870,13578571,15752394,"PM48M ",05/06/2009,Queda de previa,
4866871,13062977,16338527,"PM48M ",05/01/2009,Queda de previa,
4866872,13122653,16403495,"PM48M ",22/01/2009,Queda de previa,
4866873,13540446,16957656,"PM48M ",26/05/2009,Queda de previa,
4866874,13535662,16966046,"PP60M ",25/05/2009,Queda de previa,
4866875,13535672,16966506,"PP60M ",25/05/2009,Queda de previa,
4866876,13535709,16968087,"PP60M ",25/05/2009,Queda de previa,
4866877,13535714,16968553,"PP60M ",25/05/2009,Queda de previa,
4866878,13507627,16807180,"PU36R ",15/05/2009,Queda de previa,
4866879,13485125,16758664,"PM48M ",11/05/2009,Queda de previa,
4866880,13485126,16758802,"PM48M ",11/05/2009,Queda de previa,
4866881,13486282,16741583,"PM48M ",11/05/2009,Queda de previa,
4866882,13124197,16415302,"PP60  ",22/01/2009,Queda de previa,
4866883,12952629,13314848,"PU36M ",02/12/2008,Queda de previa,
4866884,13061958,16354119,"PM48M ",05/01/2009,Queda de previa,
4866885,12904929,13302194,"PU36M ",18/11/2008,Queda de previa,
4866886,12264454,12445256,"PU36N ",12/05/2008,Queda de previa,
4866887,13715704,17146028,"PP60M ",20/07/2009,Queda de previa,
4866888,13716903,17218258,"PP60  ",20/07/2009,Queda de previa,
4866889,13716911,17218976,"PP60  ",20/07/2009,Queda de previa,
4866890,13756902,17284988,"PP60M ",03/08/2009,Queda de previa,
4866891,13756913,17208317,"PP60M ",03/08/2009,Queda de previa,
4866892,13593800,17004440,"PP60M ",10/06/2009,Queda de previa,
4866893,13593804,17004734,"PP60M ",10/06/2009,Queda de previa,
4866894,13712791,17214657,"PP60  ",17/07/2009,Queda de previa,
4866895,13712792,17214667,"PP60  ",17/07/2009,Queda de previa,
4866896,13479834,16817968,"PP60M ",08/05/2009,Queda de previa,
4866897,13512020,16860260,"PP60M ",18/05/2009,Queda de previa,
4866898,13512042,16906689,"PP60M ",18/05/2009,Queda de previa,
4866899,13391974,16617431,"PM48M ",13/04/2009,Queda de previa,
4866900,13393188,16606043,"PM48M ",13/04/2009,Queda de previa,
4866901,13780623,17295358,"PP60M ",10/08/2009,Queda de previa,
4866902,13780655,17297066,"PP60M ",10/08/2009,Queda de previa,
4866903,13780661,17298816,"PP60M ",10/08/2009,Queda de previa,
4866904,13780671,17299564,"PP60M ",10/08/2009,Queda de previa,
4866905,13803149,17296602,"PP60M ",17/08/2009,Queda de previa,
4866906,13803212,17311425,"PP60M ",17/08/2009,Queda de previa,
4866907,13559485,16840349,"PP60M ",01/06/2009,Queda de previa,
4866908,13561745,16997213,"PP60  ",01/06/2009,Queda de previa,
4866909,13062446,16295776,"PM48M ",05/01/2009,Queda de previa,
4866910,13062449,16297136,"PM48M ",05/01/2009,Queda de previa,
4866911,13123731,16369487,"PM06H ",22/01/2009,Queda de previa,
4866912,13124055,16402960,"PM48M ",22/01/2009,Queda de previa,
4866913,13820775,17355583,"PP60M ",20/08/2009,Queda de previa,
4866914,13778191,18145536,"PM48E ",10/08/2009,Queda de previa,
4866915,13779327,17309947,"PP60M ",10/08/2009,Queda de previa,
4866916,13780516,17284270,"PP60M ",10/08/2009,Queda de previa,
4866917,13780518,17284529,"PP60M ",10/08/2009,Queda de previa,
4866918,13771329,17177806,"PP60M ",06/08/2009,Queda de previa,
4866919,13715603,17124631,"PP60M ",20/07/2009,Queda de previa,
4866920,13715642,17132526,"PP60M ",20/07/2009,Queda de previa,
4866921,13715657,17137339,"PP60M ",20/07/2009,Queda de previa,
4866922,13716818,17127552,"PM48M ",20/07/2009,Queda de previa,
4866923,13755653,17165886,"PP60M ",03/08/2009,Queda de previa,
4866924,13756815,17215044,"PP60M ",03/08/2009,Queda de previa,
4866925,13756831,17228998,"PP60M ",03/08/2009,Queda de previa,
4866926,13756848,17248043,"PP60M ",03/08/2009,Queda de previa,
4866927,13756866,17265116,"PP60M ",03/08/2009,Queda de previa,
4866928,13756869,17268010,"PP60M ",03/08/2009,Queda de previa,
4866929,13760609,15537932,"PM48M ",04/08/2009,Queda de previa,
4866930,13593743,16998023,"PP60M ",10/06/2009,Queda de previa,
4866931,13593756,16998901,"PP60M ",19/04/2012,Queda de previa,
4866932,13443115,16817909,"PU36F ",28/04/2009,Queda de previa,
4866933,13461639,16746811,"PM48M ",04/05/2009,Queda de previa,
4866934,13461645,16770532,"PM48M ",04/05/2009,Queda de previa,
4866935,13471260,16757803,"PM48M ",06/05/2009,Queda de previa,
4866936,13812946,17348088,"PP60M ",19/08/2009,Queda de previa,
4866937,13821283,17320695,"PM06H ",20/08/2009,Queda de previa,
4866938,13821632,17333695,"PP60  ",20/08/2009,Queda de previa,
4866939,13821644,17341982,"PP60  ",20/08/2009,Queda de previa,
4866940,13775377,17180883,"PP60M ",07/08/2009,Queda de previa,
4866941,13776512,17294971,"PP60  ",07/08/2009,Queda de previa,
4866942,13779575,17195544,"PP60M ",10/08/2009,Queda de previa,
4866943,13780690,17300991,"PP60M ",10/08/2009,Queda de previa,
4866944,13780717,17306143,"PP60M ",10/08/2009,Queda de previa,
4866945,13771540,17299605,"PP60M ",06/08/2009,Queda de previa,
4866946,13803239,17316116,"PP60M ",17/08/2009,Queda de previa,
4866947,13691189,17079648,"PP60M ",10/07/2009,Queda de previa,
4866948,13691221,17084322,"PP60M ",10/07/2009,Queda de previa,
4866949,13691236,17085379,"PP60M ",10/07/2009,Queda de previa,
4866950,12740976,13068539,"PU36M ",30/09/2008,Queda de previa,
4866951,13103704,16346592,"PM48M ",16/01/2009,Queda de previa,
4866952,13232383,13686518,"PU36M ",03/03/2009,Queda de previa,
4866953,13479847,16831520,"PP60M ",08/05/2009,Queda de previa,
4866954,13481031,16725141,"PM48M ",08/05/2009,Queda de previa,
4866955,13512080,16923144,"PP60M ",18/05/2009,Queda de previa,
4866956,13392028,16655233,"PM48M ",13/04/2009,Queda de previa,
4866957,13392062,16682829,"PM48M ",13/04/2009,Queda de previa,
4866958,13385475,16728583,"PM48M ",09/04/2009,Queda de previa,
4866959,13385476,16728584,"PM48M ",09/04/2009,Queda de previa,
4866960,13442320,16818429,"PP60M ",28/04/2009,Queda de previa,
4866961,13408383,16762435,"PM48M ",16/04/2009,Queda de previa,
4866962,13446104,16703144,"PM48M ",28/04/2009,Queda de previa,
4866963,13461696,16768937,"PM48M ",04/05/2009,Queda de previa,
4866964,13461716,16709623,"PM48M ",04/05/2009,Queda de previa,
4866965,13462863,16715610,"PM48M ",04/05/2009,Queda de previa,
4866966,13821555,17222517,"PP60  ",20/08/2009,Queda de previa,
4866967,13821559,17226254,"PP60  ",20/08/2009,Queda de previa,
4866968,13821562,17230690,"PP60  ",20/08/2009,Queda de previa,
4866969,13776474,17189566,"PP60  ",07/08/2009,Queda de previa,
4866970,13500727,16831406,"PP60M ",14/05/2009,Queda de previa,
4866971,13515141,16928772,"PP60M ",19/05/2009,Queda de previa,
4866972,13515142,16928773,"PP60M ",19/05/2009,Queda de previa,
4866973,13520210,16951038,"PP60M ",20/05/2009,Queda de previa,
4866974,13520214,16951219,"PP60M ",20/05/2009,Queda de previa,
4866975,13522398,16791855,"PM48M ",20/05/2009,Queda de previa,
4866976,13522409,16792244,"PM48M ",20/05/2009,Queda de previa,
4866977,13440966,16762051,"PP60  ",27/04/2009,Queda de previa,
4866978,13412792,16690583,"PM48M ",17/04/2009,Queda de previa,
4866979,13422969,16789576,"PM48M ",22/04/2009,Queda de previa,
4866980,12359866,11408311,"PM48M ",05/06/2008,Queda de previa,
4866981,13536258,16959438,"PP60M ",25/05/2009,Queda de previa,
4866982,13536287,16966448,"PP60M ",25/05/2009,Queda de previa,
4866983,13559986,16984503,"PP60M ",01/06/2009,Queda de previa,
4866984,13564060,15561237,"PM06H ",02/06/2009,Queda de previa,
4866985,13505856,16878276,"PP60M ",15/05/2009,Queda de previa,
4866986,13508134,16781065,"PM48M ",15/05/2009,Queda de previa,
4866987,13485768,16802754,"PP60  ",11/05/2009,Queda de previa,
4866988,13485799,16826098,"PP60  ",11/05/2009,Queda de previa,
4866989,13691414,17106166,"PP60M ",10/07/2009,Queda de previa,
4866990,13691448,17111558,"PP60M ",10/07/2009,Queda de previa,
4866991,13780049,17231737,"PP60M ",10/08/2009,Queda de previa,
4866992,13781239,17248454,"PM06H ",10/08/2009,Queda de previa,
4866993,13781882,17305870,"PP60  ",10/08/2009,Queda de previa,
4866994,13803746,17212554,"PP60M ",17/08/2009,Queda de previa,
4866995,13788108,17319347,"PM06H ",12/08/2009,Queda de previa,
4866996,13709000,17196077,"PP60  ",16/07/2009,Queda de previa,
4866997,13732209,17242839,"PP60M ",24/07/2009,Queda de previa,
4866998,13732215,17243080,"PP60M ",24/07/2009,Queda de previa,
4866999,13628188,17112993,"PP60M ",22/06/2009,Queda de previa,
4867000,13628220,17114864,"PP60M ",22/06/2009,Queda de previa,
4867001,13629393,17062193,"PM06H ",22/06/2009,Queda de previa,
4867002,13645580,17134270,"PU36I ",25/06/2009,Queda de previa,
4867003,13650399,17005455,"PP60M ",26/06/2009,Queda de previa,
4867004,13650439,17094445,"PP60M ",26/06/2009,Queda de previa,
4867005,13698839,17198195,"PP60M ",14/07/2009,Queda de previa,
4867006,13819941,17224045,"PP60M ",20/08/2009,Queda de previa,
4867007,13819979,17224334,"PP60M ",20/08/2009,Queda de previa,
4867008,13819982,17224372,"PP60M ",20/08/2009,Queda de previa,
4867009,13800049,17232872,"PM06H ",14/08/2009,Queda de previa,
4867010,13780125,17239722,"PP60M ",10/08/2009,Queda de previa,
4867011,13780157,17241667,"PP60M ",10/08/2009,Queda de previa,
4867012,13780162,17242156,"PP60M ",10/08/2009,Queda de previa,
4867013,13416671,16759281,"PM48M ",20/04/2009,Queda de previa,
4867014,13441134,16690467,"PM48M ",27/04/2009,Queda de previa,
4867015,13466199,16768629,"PP60  ",05/05/2009,Queda de previa,
4867016,13514275,16770215,"PM48M ",18/05/2009,Queda de previa,
4867017,13520182,16949910,"PP60M ",20/05/2009,Queda de previa,
4867018,13484447,16884927,"PP60M ",11/05/2009,Queda de previa,
4867019,13485643,16879706,"PP60  ",11/05/2009,Queda de previa,
4867020,13485650,16881754,"PP60  ",11/05/2009,Queda de previa,
4867021,13494737,16904379,"PP60M ",13/05/2009,Queda de previa,
4867022,12328113,12475821,"PU36R ",30/05/2008,Queda de previa,
4867023,13536325,16855463,"PP60M ",25/05/2009,Queda de previa,
4867024,13536340,16922481,"PP60M ",25/05/2009,Queda de previa,
4867025,13551454,16906437,"PP60M ",28/05/2009,Queda de previa,
4867026,13562950,16986177,"PP60M ",02/06/2009,Queda de previa,
4867027,13562986,16993803,"PP60M ",02/06/2009,Queda de previa,
4867028,13582793,16901394,"PP60M ",08/06/2009,Queda de previa,
4867029,13577469,17020117,"PP60M ",05/06/2009,Queda de previa,
4867030,13674901,17139240,"PP60M ",06/07/2009,Queda de previa,
4867031,13674943,17148403,"PP60M ",06/07/2009,Queda de previa,
4867032,13676072,17064452,"PP60  ",06/07/2009,Queda de previa,
4867033,13676092,17146896,"PP60  ",06/07/2009,Queda de previa,
4867034,13676102,17159828,"PP60  ",06/07/2009,Queda de previa,
4867035,13676123,17029314,"PP60  ",06/07/2009,Queda de previa,
4867036,13682855,17182004,"PP60M ",08/07/2009,Queda de previa,
4867037,13702233,17159252,"PP60M ",15/07/2009,Queda de previa,
4867038,13702240,17160837,"PP60M ",15/07/2009,Queda de previa,
4867039,13702241,17160938,"PP60M ",15/07/2009,Queda de previa,
4867040,13735738,17229507,"PP60M ",27/07/2009,Queda de previa,
4867041,13735740,17230053,"PP60M ",27/07/2009,Queda de previa,
4867042,13735888,17248384,"PP60M ",27/07/2009,Queda de previa,
4867043,13577501,17026756,"PP60M ",05/06/2009,Queda de previa,
4867044,13603749,17022881,"PP60M ",15/06/2009,Queda de previa,
4867045,13603789,17033213,"PP60M ",15/06/2009,Queda de previa,
4867046,13551694,16969580,"PP60M ",28/05/2009,Queda de previa,
4867047,13682914,17170197,"PP60M ",16/09/2009,Queda de previa,
4867048,13702301,17177147,"PP60M ",15/07/2009,Queda de previa,
4867049,13808298,17332412,"PP60M ",18/08/2009,Queda de previa,
4867050,13808304,17333617,"PP60M ",18/08/2009,Queda de previa,
4867051,13780001,17226832,"PP60M ",10/08/2009,Queda de previa,
4867052,13781801,17251004,"PP60  ",10/08/2009,Queda de previa,
4867053,13781832,17268559,"PP60  ",10/08/2009,Queda de previa,
4867054,13781833,17269194,"PP60  ",10/08/2009,Queda de previa,
4867055,13781852,17281264,"PP60  ",10/08/2009,Queda de previa,
4867056,13803696,17309063,"PP60M ",17/08/2009,Queda de previa,
4867057,13772180,17299871,"PP60  ",06/08/2009,Queda de previa,
4867058,13788140,17264762,"PM06H ",12/08/2009,Queda de previa,
4867059,13820024,17230259,"PP60M ",20/08/2009,Queda de previa,
4867060,13820046,17232926,"PP60M ",20/08/2009,Queda de previa,
4867061,13780223,17247595,"PP60M ",10/08/2009,Queda de previa,
4867062,13551628,16952184,"PP60M ",28/05/2009,Queda de previa,
4867063,13563088,17009443,"PP60M ",02/06/2009,Queda de previa,
4867064,13567789,16960932,"PP60M ",03/06/2009,Queda de previa,
4867065,13506029,16917225,"PP60M ",15/05/2009,Queda de previa,
4867066,13485817,16835956,"PP60  ",11/05/2009,Queda de previa,
4867067,13485859,16878446,"PP60  ",11/05/2009,Queda de previa,
4867068,13485877,16852747,"PP60  ",11/05/2009,Queda de previa,
4867069,13497264,16747972,"PM48M ",13/05/2009,Queda de previa,
4867070,13165254,16388680,"PM48M ",05/02/2009,Queda de previa,
4867071,13567701,16879049,"PP60M ",03/06/2009,Queda de previa,
4867072,13567716,16897961,"PP60M ",03/06/2009,Queda de previa,
4867073,13506262,16923430,"PP60M ",15/05/2009,Queda de previa,
4867074,13506265,16923516,"PP60M ",15/05/2009,Queda de previa,
4867075,13506297,16924140,"PP60M ",15/05/2009,Queda de previa,
4867076,13484924,16781037,"PM48M ",11/05/2009,Queda de previa,
4867077,13486075,16748950,"PM48M ",11/05/2009,Queda de previa,
4867078,13486076,16748952,"PM48M ",11/05/2009,Queda de previa,
4867079,13728237,17233025,"PM06H ",23/07/2009,Queda de previa,
4867080,13628430,17022323,"PP60M ",22/06/2009,Queda de previa,
4867081,13650460,17127772,"PP60M ",26/06/2009,Queda de previa,
4867082,13661386,17012384,"PP60M ",01/07/2009,Queda de previa,
4867083,13661395,17012957,"PP60M ",01/07/2009,Queda de previa,
4867084,13172740,16441391,"PM48M ",09/02/2009,Queda de previa,
4867085,13172752,16478291,"PM48M ",09/02/2009,Queda de previa,
4867086,13170622,16402795,"PP60  ",06/02/2009,Queda de previa,
4867087,13269087,16500257,"PM48M ",10/03/2009,Queda de previa,
4867088,13269106,16512038,"PM48M ",10/03/2009,Queda de previa,
4867089,13269116,16516168,"PM48M ",10/03/2009,Queda de previa,
4867090,13157024,16353956,"PM06H ",03/02/2009,Queda de previa,
4867091,13269712,16509689,"PM48M ",10/03/2009,Queda de previa,
4867092,13269723,16517894,"PM48M ",10/03/2009,Queda de previa,
4867093,13163996,16461175,"PM48M ",05/02/2009,Queda de previa,
4867094,13175954,16451802,"PM48M ",10/02/2009,Queda de previa,
4867095,13175965,16463331,"PM48M ",10/02/2009,Queda de previa,
4867096,13178388,16459846,"PM48M ",10/02/2009,Queda de previa,
4867097,13178405,16465583,"PM48M ",10/02/2009,Queda de previa,
4867098,13191015,16493764,"PP60  ",13/02/2009,Queda de previa,
4867099,13217049,16524488,"PM48M ",20/02/2009,Queda de previa,
4867100,13217513,16479400,"PM48M ",20/02/2009,Queda de previa,
4867101,13217537,16516018,"PM48M ",20/02/2009,Queda de previa,
4867102,13223760,16537289,"PM48M ",25/02/2009,Queda de previa,
4867103,13236560,16472021,"PM48M ",02/03/2009,Queda de previa,
4867104,13298516,16607688,"PM48M ",18/03/2009,Queda de previa,
4867105,13217453,16418479,"PM48M ",20/02/2009,Queda de previa,
4867106,13217460,16421629,"PM48M ",20/02/2009,Queda de previa,
4867107,13217464,16430653,"PM48M ",20/02/2009,Queda de previa,
4867108,13218103,16465512,"PM48M ",20/02/2009,Queda de previa,
4867109,13218128,16498911,"PM48M ",20/02/2009,Queda de previa,
4867110,13218141,16522176,"PM48M ",20/02/2009,Queda de previa,
4867111,13237618,16560778,"PM48M ",02/03/2009,Queda de previa,
4867112,13342544,16657481,"PM48M ",30/03/2009,Queda de previa,
4867113,13352035,16669590,"PM48M ",01/04/2009,Queda de previa,
4867114,13352947,16587392,"PP60  ",01/04/2009,Queda de previa,
4867115,13352980,16640687,"PP60  ",01/04/2009,Queda de previa,
4867116,13353033,16571826,"PP60  ",01/04/2009,Queda de previa,
4867117,12900282,13273716,"PU36M ",17/11/2008,Queda de previa,
4867118,13269468,16560288,"PP60  ",10/03/2009,Queda de previa,
4867119,13269493,16577932,"PP60  ",10/03/2009,Queda de previa,
4867120,12377633,12506519,"PU36R ",16/06/2008,Queda de previa,
4867121,13218497,16424510,"PM48M ",20/02/2009,Queda de previa,
4867122,13218747,16455055,"PP60  ",20/02/2009,Queda de previa,
4867123,13218748,16455059,"PP60  ",20/02/2009,Queda de previa,
4867124,13218756,16466247,"PP60  ",20/02/2009,Queda de previa,
4867125,13218938,16465147,"PM48M ",20/02/2009,Queda de previa,
4867126,13219119,16434346,"PM48M ",20/02/2009,Queda de previa,
4867127,13077891,16363210,"PP60  ",08/01/2009,Queda de previa,
4867128,13163125,16386596,"PM48M ",05/02/2009,Queda de previa,
4867129,13164338,16361864,"PM48M ",05/02/2009,Queda de previa,
4867130,13177389,16453103,"PM48M ",10/02/2009,Queda de previa,
4867131,13178652,16450236,"PP60  ",10/02/2009,Queda de previa,
4867132,13178664,16460036,"PP60  ",10/02/2009,Queda de previa,
4867133,13178679,16466147,"PP60  ",10/02/2009,Queda de previa,
4867134,12383816,14128194,"PP60  ",26/06/2008,Queda de previa,
4867135,12459071,11080085,"PM48M ",10/07/2008,Queda de previa,
4867136,12554995,12805544,"PU36M ",11/08/2008,Queda de previa,
4867137,13236203,16511876,"PM48M ",02/03/2009,Queda de previa,
4867138,13222249,16430371,"PM48M ",25/02/2009,Queda de previa,
4867139,13173651,16472639,"PM48M ",09/02/2009,Queda de previa,
4867140,13173693,16441388,"PM48M ",09/02/2009,Queda de previa,
4867141,13173698,16459062,"PM48M ",09/02/2009,Queda de previa,
4867142,13174813,16372740,"PP60  ",09/02/2009,Queda de previa,
4867143,13174814,16383376,"PP60  ",09/02/2009,Queda de previa,
4867144,13174830,16454968,"PP60  ",09/02/2009,Queda de previa,
4867145,13174840,16369520,"PP60  ",09/02/2009,Queda de previa,
4867146,13174868,16473111,"PP60  ",09/02/2009,Queda de previa,
4867147,13367375,16709080,"PM48M ",06/04/2009,Queda de previa,
4867148,13367631,16685603,"PM48M ",06/04/2009,Queda de previa,
4867149,13221173,16518485,"PM48M ",25/02/2009,Queda de previa,
4867150,13221195,16531775,"PM48M ",25/02/2009,Queda de previa,
4867151,13065944,16294816,"PM48M ",06/01/2009,Queda de previa,
4867152,12597735,12805421,"PU36M ",22/08/2008,Queda de previa,
4867153,12795792,13113059,"PU36N ",17/10/2008,Queda de previa,
4867154,13164358,16373330,"PM48M ",05/02/2009,Queda de previa,
4867155,13165535,16359524,"PM48M ",05/02/2009,Queda de previa,
4867156,13165568,16423712,"PM48M ",05/02/2009,Queda de previa,
4867157,13176323,16380986,"PM48M ",10/02/2009,Queda de previa,
4867158,13223813,16536345,"PM48M ",25/02/2009,Queda de previa,
4867159,13223817,16543332,"PM48M ",25/02/2009,Queda de previa,
4867160,13238949,16535929,"PP60  ",02/03/2009,Queda de previa,
4867161,13299786,16518390,"PM48M ",18/03/2009,Queda de previa,
4867162,13178860,16458944,"PM48M ",10/02/2009,Queda de previa,
4867163,13177880,16383713,"PM48M ",10/02/2009,Queda de previa,
4867164,13177881,16384232,"PM48M ",10/02/2009,Queda de previa,
4867165,13179033,16453603,"PM48M ",10/02/2009,Queda de previa,
4867166,13110697,16390657,"PM48M ",20/01/2009,Queda de previa,
4867167,13110709,16409828,"PM48M ",20/01/2009,Queda de previa,
4867168,13111729,16356165,"PM48M ",20/01/2009,Queda de previa,
4867169,13113378,16340944,"PP60  ",20/01/2009,Queda de previa,
4867170,13234874,16555130,"PM48M ",27/02/2009,Queda de previa,
4867171,13268112,16576498,"PM48M ",10/03/2009,Queda de previa,
4867172,13268132,16588692,"PM48M ",10/03/2009,Queda de previa,
4867173,13269199,16575199,"PM48M ",10/03/2009,Queda de previa,
4867174,13269203,16577911,"PM48M ",10/03/2009,Queda de previa,
4867175,12465490,12677752,"PU36R ",16/10/2008,Queda de previa,
4867176,13273565,16599295,"PM48M ",11/03/2009,Queda de previa,
4867177,13367995,16582969,"PM48M ",06/04/2009,Queda de previa,
4867178,13260839,16472336,"PM48M ",06/03/2009,Queda de previa,
4867179,13264939,16565717,"PP60  ",09/03/2009,Queda de previa,
4867180,13315809,16640040,"PP60  ",20/03/2009,Queda de previa,
4867181,13140805,16443126,"PP60  ",28/01/2009,Queda de previa,
