_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO
1492826,36811475,2001476608,"PU12C ",17/09/2018,Bloqueado
1492827,36811478,2001476611,"PU12C ",17/09/2018,Bloqueado
1492828,36811490,2001476623,"PU12C ",17/09/2018,Bloqueado
1492829,36224848,36873866,"PM488 ",10/07/2018,Bloqueado
1492830,36225897,38383433,"PM486 ",10/07/2018,Bloqueado
1492831,36229001,2001144113,"PU12C ",12/07/2018,Bloqueado
1492832,36229004,2001144116,"PU12C ",12/07/2018,Bloqueado
1492833,36229009,2001144121,"PU12C ",12/07/2018,Bloqueado
1492834,36229034,2001144146,"PU12C ",12/07/2018,Bloqueado
1492835,36229042,2001144154,"PU12C ",12/07/2018,Bloqueado
1492836,36229054,2001144166,"PU12C ",12/07/2018,Bloqueado
1492837,36230017,2001145129,"PU12C ",12/07/2018,Bloqueado
1492838,36230019,2001145131,"PU12C ",12/07/2018,Bloqueado
1492839,36230022,2001145134,"PU12C ",12/07/2018,Bloqueado
1492840,36230043,2001145155,"PU12C ",12/07/2018,Bloqueado
1492841,36230045,2001145157,"PU12C ",12/07/2018,Bloqueado
1492842,36230046,2001145158,"PU12C ",12/07/2018,Bloqueado
1492843,36230052,2001145164,"PU12C ",12/07/2018,Bloqueado
1492844,36230054,2001145166,"PU12C ",12/07/2018,Bloqueado
1492845,36230063,2001145175,"PU12C ",12/07/2018,Bloqueado
1492846,36230079,2001145191,"PU12C ",12/07/2018,Bloqueado
1492847,36231046,2001146158,"PU12C ",12/07/2018,Bloqueado
1492848,36231047,2001146159,"PU12C ",12/07/2018,Bloqueado
1492849,36231058,2001146170,"PU12C ",12/07/2018,Bloqueado
1492850,36231062,2001146174,"PU12C ",12/07/2018,Bloqueado
1492851,36231064,2001146176,"PU12C ",12/07/2018,Bloqueado
1492852,36231068,2001146180,"PU12C ",12/07/2018,Bloqueado
1492853,36231071,2001146183,"PU12C ",12/07/2018,Bloqueado
1492854,36231073,2001146185,"PU12C ",12/07/2018,Bloqueado
1492855,36231075,2001146187,"PU12C ",12/07/2018,Bloqueado
1492856,36231083,2001146195,"PU12C ",12/07/2018,Bloqueado
1492857,36231098,2001146210,"PU12C ",12/07/2018,Bloqueado
1492858,36231099,2001146211,"PU12C ",12/07/2018,Bloqueado
1492859,36826083,2001482994,"PU12C ",18/09/2018,Bloqueado
1492860,36826085,2001482996,"PU12C ",18/09/2018,Bloqueado
1492861,36826092,2001483003,"PU12C ",18/09/2018,Bloqueado
1492862,36826097,2001483008,"PU12C ",18/09/2018,Bloqueado
1492863,36826107,2001483018,"PU12C ",18/09/2018,Bloqueado
1492864,36826127,2001483038,"PU12C ",18/09/2018,Bloqueado
1492865,36826130,2001483041,"PU12C ",18/09/2018,Bloqueado
1492866,36826139,2001483050,"PU12C ",18/09/2018,Bloqueado
1492867,36827084,2001483995,"PU12C ",18/09/2018,Bloqueado
1492868,36827086,2001483997,"PU12C ",18/09/2018,Bloqueado
1492869,36827103,2001484014,"PU12C ",18/09/2018,Bloqueado
1492870,36827106,2001484017,"PU12C ",18/09/2018,Bloqueado
1492871,36827121,2001484032,"PU12C ",18/09/2018,Bloqueado
1492872,37300514,2001769664,"PU12C ",12/11/2018,Bloqueado
1492873,37300518,2001769668,"PU12C ",12/11/2018,Bloqueado
1492874,37300533,2001769683,"PU12C ",12/11/2018,Bloqueado
1492875,37300538,2001769688,"PU12C ",12/11/2018,Bloqueado
1492876,37300556,2001769706,"PU12C ",12/11/2018,Bloqueado
1492877,37300558,2001769708,"PU12C ",12/11/2018,Bloqueado
1492878,37300568,2001769718,"PU12C ",12/11/2018,Bloqueado
1492879,37301501,2001770645,"PU12C ",12/11/2018,Bloqueado
1492880,37301505,2001770649,"PU12C ",12/11/2018,Bloqueado
1492881,37301507,2001770651,"PU12C ",12/11/2018,Bloqueado
1492882,37301512,2001770656,"PU12C ",12/11/2018,Bloqueado
1492883,37301513,2001770657,"PU12C ",12/11/2018,Bloqueado
1492884,37301526,2001770670,"PU12C ",12/11/2018,Bloqueado
1492885,37301533,2001770677,"PU12C ",12/11/2018,Bloqueado
1492886,37301550,2001770694,"PU12C ",12/11/2018,Bloqueado
1492887,36804334,34348759,"PU368 ",17/09/2018,Bloqueado
1492888,36804336,34348761,"PU368 ",17/09/2018,Bloqueado
1492889,36809389,2001474527,"PU12C ",17/09/2018,Bloqueado
1492890,36809390,2001474528,"PU12C ",17/09/2018,Bloqueado
1492891,36809391,2001474529,"PU12C ",17/09/2018,Bloqueado
1492892,36809403,2001474541,"PU12C ",17/09/2018,Bloqueado
1492893,36809406,2001474544,"PU12C ",17/09/2018,Bloqueado
1492894,36809418,2001474556,"PU12C ",17/09/2018,Bloqueado
1492895,36809427,2001474565,"PU12C ",17/09/2018,Bloqueado
1492896,36809433,2001474571,"PU12C ",17/09/2018,Bloqueado
1492897,36810408,2001475542,"PU12C ",17/09/2018,Bloqueado
1492898,36810422,2001475556,"PU12C ",17/09/2018,Bloqueado
1492899,36810428,2001475562,"PU12C ",17/09/2018,Bloqueado
1492900,36810435,2001475569,"PU12C ",17/09/2018,Bloqueado
1492901,36810442,2001475576,"PU12C ",17/09/2018,Bloqueado
1492902,36810458,2001475592,"PU12C ",17/09/2018,Bloqueado
1492903,36810460,2001475594,"PU12C ",17/09/2018,Bloqueado
1492904,36811436,2001476569,"PU12C ",17/09/2018,Bloqueado
1492905,36811439,2001476572,"PU12C ",17/09/2018,Bloqueado
1492906,36811458,2001476591,"PU12C ",17/09/2018,Bloqueado
1492907,36811461,2001476594,"PU12C ",17/09/2018,Bloqueado
1492908,36811464,2001476597,"PU12C ",17/09/2018,Bloqueado
1492909,36811467,2001476600,"PU12C ",17/09/2018,Bloqueado
1492910,36811479,2001476612,"PU12C ",17/09/2018,Bloqueado
1492911,36811486,2001476619,"PU12C ",17/09/2018,Bloqueado
1492912,36811492,2001476625,"PU12C ",17/09/2018,Bloqueado
1492913,36225895,38334076,"PM483 ",10/07/2018,Bloqueado
1492914,36227992,27684774,"PU581 ",12/07/2018,Bloqueado
1492915,36229006,2001144118,"PU12C ",12/07/2018,Bloqueado
1492916,36229011,2001144123,"PU12C ",12/07/2018,Bloqueado
1492917,36229019,2001144131,"PU12C ",12/07/2018,Bloqueado
1492918,36229023,2001144135,"PU12C ",12/07/2018,Bloqueado
1492919,36229033,2001144145,"PU12C ",12/07/2018,Bloqueado
1492920,36229035,2001144147,"PU12C ",12/07/2018,Bloqueado
1492921,36229036,2001144148,"PU12C ",12/07/2018,Bloqueado
1492922,36229038,2001144150,"PU12C ",12/07/2018,Bloqueado
1492923,36229040,2001144152,"PU12C ",12/07/2018,Bloqueado
1492924,36229047,2001144159,"PU12C ",12/07/2018,Bloqueado
1492925,36230026,2001145138,"PU12C ",12/07/2018,Bloqueado
1492926,36230031,2001145143,"PU12C ",12/07/2018,Bloqueado
1492927,36230047,2001145159,"PU12C ",12/07/2018,Bloqueado
1492928,36230049,2001145161,"PU12C ",12/07/2018,Bloqueado
1492929,36230050,2001145162,"PU12C ",12/07/2018,Bloqueado
1492930,36230053,2001145165,"PU12C ",12/07/2018,Bloqueado
1492931,36230055,2001145167,"PU12C ",12/07/2018,Bloqueado
1492932,36230056,2001145168,"PU12C ",12/07/2018,Bloqueado
1492933,36230071,2001145183,"PU12C ",12/07/2018,Bloqueado
1492934,36230078,2001145190,"PU12C ",12/07/2018,Bloqueado
1492935,36231048,2001146160,"PU12C ",12/07/2018,Bloqueado
1492936,36231050,2001146162,"PU12C ",12/07/2018,Bloqueado
1492937,36231051,2001146163,"PU12C ",12/07/2018,Bloqueado
1492938,36805215,34353679,"PU369 ",17/09/2018,Bloqueado
1492939,36805221,34353724,"PU369 ",17/09/2018,Bloqueado
1492940,36805225,34353739,"PU369 ",17/09/2018,Bloqueado
1492941,36808364,34349227,"PU369 ",17/09/2018,Bloqueado
1492942,36809401,2001474539,"PU12C ",17/09/2018,Bloqueado
1492943,36809408,2001474546,"PU12C ",17/09/2018,Bloqueado
1492944,36809410,2001474548,"PU12C ",17/09/2018,Bloqueado
1492945,36809412,2001474550,"PU12C ",17/09/2018,Bloqueado
1492946,36809419,2001474557,"PU12C ",17/09/2018,Bloqueado
1492947,36809430,2001474568,"PU12C ",17/09/2018,Bloqueado
1492948,36809432,2001474570,"PU12C ",17/09/2018,Bloqueado
1492949,36809434,2001474572,"PU12C ",17/09/2018,Bloqueado
1492950,36809438,2001474576,"PU12C ",17/09/2018,Bloqueado
1492951,36809440,2001474578,"PU12C ",17/09/2018,Bloqueado
1492952,36809442,2001474580,"PU12C ",17/09/2018,Bloqueado
1492953,36809446,2001474583,"PU12C ",17/09/2018,Bloqueado
1492954,36810413,2001475547,"PU12C ",17/09/2018,Bloqueado
1492955,36810415,2001475549,"PU12C ",17/09/2018,Bloqueado
1492956,36810419,2001475553,"PU12C ",17/09/2018,Bloqueado
1492957,36810423,2001475557,"PU12C ",17/09/2018,Bloqueado
1492958,36810430,2001475564,"PU12C ",17/09/2018,Bloqueado
1492959,36810443,2001475577,"PU12C ",17/09/2018,Bloqueado
1492960,36810445,2001475579,"PU12C ",17/09/2018,Bloqueado
1492961,36810448,2001475582,"PU12C ",17/09/2018,Bloqueado
1492962,36810453,2001475587,"PU12C ",17/09/2018,Bloqueado
1492963,36810455,2001475589,"PU12C ",17/09/2018,Bloqueado
1492964,36810456,2001475590,"PU12C ",17/09/2018,Bloqueado
1492965,36810459,2001475593,"PU12C ",17/09/2018,Bloqueado
1492966,36810464,2001475598,"PU12C ",17/09/2018,Bloqueado
1492967,36811430,2001476563,"PU12C ",17/09/2018,Bloqueado
1492968,36811431,2001476564,"PU12C ",17/09/2018,Bloqueado
1492969,36811434,2001476567,"PU12C ",17/09/2018,Bloqueado
1492970,36811437,2001476570,"PU12C ",17/09/2018,Bloqueado
1492971,36811442,2001476575,"PU12C ",17/09/2018,Bloqueado
1492972,36811443,2001476576,"PU12C ",17/09/2018,Bloqueado
1492973,36811445,2001476578,"PU12C ",17/09/2018,Bloqueado
1492974,36811448,2001476581,"PU12C ",17/09/2018,Bloqueado
1492975,36811468,2001476601,"PU12C ",17/09/2018,Bloqueado
1492976,36811470,2001476603,"PU12C ",17/09/2018,Bloqueado
1492977,36811471,2001476604,"PU12C ",17/09/2018,Bloqueado
1492978,36228994,2001144106,"PU12C ",12/07/2018,Bloqueado
1492979,36229003,2001144115,"PU12C ",12/07/2018,Bloqueado
1492980,36229005,2001144117,"PU12C ",12/07/2018,Bloqueado
1492981,36229027,2001144139,"PU12C ",12/07/2018,Bloqueado
1492982,36229032,2001144144,"PU12C ",12/07/2018,Bloqueado
1492983,36229044,2001144156,"PU12C ",12/07/2018,Bloqueado
1492984,36229049,2001144161,"PU12C ",12/07/2018,Bloqueado
1492985,36229053,2001144165,"PU12C ",12/07/2018,Bloqueado
1492986,36230021,2001145133,"PU12C ",12/07/2018,Bloqueado
1492987,36230030,2001145142,"PU12C ",12/07/2018,Bloqueado
1492988,36230032,2001145144,"PU12C ",12/07/2018,Bloqueado
1492989,36230034,2001145146,"PU12C ",12/07/2018,Bloqueado
1492990,36230041,2001145153,"PU12C ",12/07/2018,Bloqueado
1492991,36230057,2001145169,"PU12C ",12/07/2018,Bloqueado
1492992,36230061,2001145173,"PU12C ",12/07/2018,Bloqueado
1492993,36230069,2001145181,"PU12C ",12/07/2018,Bloqueado
1492994,36230070,2001145182,"PU12C ",12/07/2018,Bloqueado
1492995,36230072,2001145184,"PU12C ",12/07/2018,Bloqueado
1492996,36231044,2001146156,"PU12C ",12/07/2018,Bloqueado
1492997,36231053,2001146165,"PU12C ",12/07/2018,Bloqueado
1492998,36231055,2001146167,"PU12C ",12/07/2018,Bloqueado
1492999,36231066,2001146178,"PU12C ",12/07/2018,Bloqueado
1493000,36231078,2001146190,"PU12C ",12/07/2018,Bloqueado
1493001,36231088,2001146200,"PU12C ",12/07/2018,Bloqueado
1493002,36231091,2001146203,"PU12C ",12/07/2018,Bloqueado
1493003,36231095,2001146207,"PU12C ",12/07/2018,Bloqueado
1493004,36230035,2001145147,"PU12C ",12/07/2018,Bloqueado
1493005,36230037,2001145149,"PU12C ",12/07/2018,Bloqueado
1493006,36230040,2001145152,"PU12C ",12/07/2018,Bloqueado
1493007,36230044,2001145156,"PU12C ",12/07/2018,Bloqueado
1493008,36230064,2001145176,"PU12C ",12/07/2018,Bloqueado
1493009,36230075,2001145187,"PU12C ",12/07/2018,Bloqueado
1493010,36230076,2001145188,"PU12C ",12/07/2018,Bloqueado
1493011,36230077,2001145189,"PU12C ",12/07/2018,Bloqueado
1493012,36230080,2001145192,"PU12C ",12/07/2018,Bloqueado
1493013,36231041,2001146153,"PU12C ",12/07/2018,Bloqueado
1493014,36231045,2001146157,"PU12C ",12/07/2018,Bloqueado
1493015,36231057,2001146169,"PU12C ",12/07/2018,Bloqueado
1493016,36231072,2001146184,"PU12C ",12/07/2018,Bloqueado
1493017,36231082,2001146194,"PU12C ",12/07/2018,Bloqueado
1493018,36231096,2001146208,"PU12C ",12/07/2018,Bloqueado
1493019,36821981,34311882,"PU369 ",18/09/2018,Bloqueado
1493020,36826089,2001483000,"PU12C ",18/09/2018,Bloqueado
1493021,36826095,2001483006,"PU12C ",18/09/2018,Bloqueado
1493022,36826098,2001483009,"PU12C ",18/09/2018,Bloqueado
1493023,36826108,2001483019,"PU12C ",18/09/2018,Bloqueado
1493024,36826110,2001483021,"PU12C ",18/09/2018,Bloqueado
1493025,36826111,2001483022,"PU12C ",18/09/2018,Bloqueado
1493026,36826140,2001483051,"PU12C ",18/09/2018,Bloqueado
1493027,36827081,2001483992,"PU12C ",18/09/2018,Bloqueado
1493028,36827097,2001484008,"PU12C ",18/09/2018,Bloqueado
1493029,36827105,2001484016,"PU12C ",18/09/2018,Bloqueado
1493030,36827114,2001484025,"PU12C ",18/09/2018,Bloqueado
1493031,36827133,2001484044,"PU12C ",18/09/2018,Bloqueado
1493032,36827136,2001484047,"PU12C ",18/09/2018,Bloqueado
1493033,36836120,2001490330,"PU12C ",19/09/2018,Bloqueado
1493034,36836121,2001490331,"PU12C ",19/09/2018,Bloqueado
1493035,36836122,2001490332,"PU12C ",19/09/2018,Bloqueado
1493036,36836125,2001490335,"PU12C ",19/09/2018,Bloqueado
1493037,36836144,2001490354,"PU12C ",19/09/2018,Bloqueado
1493038,36836147,2001490357,"PU12C ",19/09/2018,Bloqueado
1493039,35721252,33344312,"PU368 ",29/05/2018,Bloqueado
1493040,35721254,33344314,"PU368 ",29/05/2018,Bloqueado
1493041,35726734,2000877206,"PU12C ",29/05/2018,Bloqueado
1493042,35726745,2000877217,"PU12C ",29/05/2018,Bloqueado
1493043,35726746,2000877218,"PU12C ",29/05/2018,Bloqueado
1493044,35726749,2000877221,"PU12C ",29/05/2018,Bloqueado
1493045,35726755,2000877227,"PU12C ",29/05/2018,Bloqueado
1493046,35726756,2000877228,"PU12C ",29/05/2018,Bloqueado
1493047,35726765,2000877237,"PU12C ",29/05/2018,Bloqueado
1493048,35726766,2000877238,"PU12C ",29/05/2018,Bloqueado
1493049,35726769,2000877241,"PU12C ",29/05/2018,Bloqueado
1493050,35726775,2000877247,"PU12C ",29/05/2018,Bloqueado
1493051,35726776,2000877248,"PU12C ",29/05/2018,Bloqueado
1493052,35726781,2000877253,"PU12C ",29/05/2018,Bloqueado
1493053,35727630,2000878102,"PU12C ",29/05/2018,Bloqueado
1493054,35727633,2000878105,"PU12C ",29/05/2018,Bloqueado
1493055,35727635,2000878107,"PU12C ",29/05/2018,Bloqueado
1493056,35727646,2000878118,"PU12C ",29/05/2018,Bloqueado
1493057,35727660,2000878132,"PU12C ",29/05/2018,Bloqueado
1493058,35727665,2000878137,"PU12C ",29/05/2018,Bloqueado
1493059,35727667,2000878139,"PU12C ",29/05/2018,Bloqueado
1493060,35727680,2000878152,"PU12C ",29/05/2018,Bloqueado
1493061,35727681,2000878153,"PU12C ",29/05/2018,Bloqueado
1493062,35727687,2000878159,"PU12C ",29/05/2018,Bloqueado
1493063,35727689,2000878161,"PU12C ",29/05/2018,Bloqueado
1493064,35728523,2000878995,"PU12C ",29/05/2018,Bloqueado
1493065,35728542,2000879014,"PU12C ",29/05/2018,Bloqueado
1493066,35728550,2000879022,"PU12C ",29/05/2018,Bloqueado
1493067,35728554,2000879026,"PU12C ",29/05/2018,Bloqueado
1493068,35728560,2000879032,"PU12C ",29/05/2018,Bloqueado
1493069,35728581,2000879053,"PU12C ",29/05/2018,Bloqueado
1493070,36836112,2001490322,"PU12C ",19/09/2018,Bloqueado
1493071,28201532,27723174,"PU362 ",16/09/2016,Bloqueado
1493072,28201535,27723177,"PU362 ",16/09/2016,Bloqueado
1493073,28201538,27723180,"PU362 ",16/09/2016,Bloqueado
1493074,26988626,26662457,"PU362 ",07/06/2016,Bloqueado
1493075,26990679,26668698,"PU362 ",07/06/2016,Bloqueado
1493076,27595035,23653970,"PP60M ",20/07/2016,Bloqueado
1493077,29679684,34680693,"PU369 ",02/01/2017,Bloqueado
1493078,29169933,29731032,"PU362 ",05/12/2016,Bloqueado
1493079,29582535,28758096,"PU362 ",27/12/2016,Bloqueado
1493080,29583572,28760248,"PU361 ",27/12/2016,Bloqueado
1493081,29585603,28765217,"PU361 ",27/12/2016,Bloqueado
1493082,29585606,28765220,"PU361 ",27/12/2016,Bloqueado
1493083,29585607,28765221,"PU361 ",27/12/2016,Bloqueado
1493084,29585611,28765225,"PU361 ",27/12/2016,Bloqueado
1493085,29588777,28749191,"PU362 ",27/12/2016,Bloqueado
1493086,30213046,36604235,"PM604 ",11/07/2017,Bloqueado
1493087,31450711,34968249,"PM24P ",01/06/2017,Bloqueado
1493088,31090028,29773255,"PU364 ",05/05/2017,Bloqueado
1493089,31147222,29305805,"PM601 ",08/05/2017,Bloqueado
1493090,31149310,36198634,"PM604 ",28/05/2017,Bloqueado
1493091,31149313,36128340,"PM604 ",08/05/2017,Bloqueado
1493092,31149324,36262371,"PM604 ",08/05/2017,Bloqueado
1493093,31469264,30229156,"PU362 ",05/06/2017,Bloqueado
1493094,31469524,30244383,"PU362 ",05/06/2017,Bloqueado
1493095,31454961,30263346,"PU362 ",05/06/2017,Bloqueado
1493096,31455947,30228518,"PU361 ",05/06/2017,Bloqueado
1493097,31459206,30255665,"PU362 ",05/06/2017,Bloqueado
1493098,31144189,36890160,"PM24T ",08/05/2017,Bloqueado
1493099,31148329,35485329,"PM604 ",08/05/2017,Bloqueado
1493100,31148355,35401940,"PM604 ",08/05/2017,Bloqueado
1493101,31469330,30234696,"PU361 ",05/06/2017,Bloqueado
1493102,29135354,28438913,"PU361 ",05/12/2016,Bloqueado
1493103,29142519,28444849,"PU362 ",05/12/2016,Bloqueado
1493104,29326375,28473931,"PU362 ",13/12/2016,Bloqueado
1493105,28058960,27612011,"PU362 ",05/09/2016,Bloqueado
1493106,29683466,35536125,"PM604 ",01/03/2017,Bloqueado
1493107,29683481,35508527,"PM604 ",02/01/2017,Bloqueado
1493108,28199243,27707107,"PU362 ",16/09/2016,Bloqueado
1493109,31457135,29864030,"PU362 ",05/06/2017,Bloqueado
1493110,31457152,30119313,"PU362 ",05/06/2017,Bloqueado
1493111,31459235,30255947,"PU362 ",05/06/2017,Bloqueado
1493112,31465233,30260021,"PU364 ",05/06/2017,Bloqueado
1493113,31465251,30260229,"PU362 ",05/06/2017,Bloqueado
1493114,31144229,36917916,"PM24D ",08/05/2017,Bloqueado
1493115,31469839,30259989,"PU362 ",05/06/2017,Bloqueado
1493116,31463167,30242942,"PU362 ",05/06/2017,Bloqueado
1493117,31463183,30243096,"PU362 ",05/06/2017,Bloqueado
1493118,31463191,30243189,"PU362 ",05/06/2017,Bloqueado
1493119,31463192,30243191,"PU364 ",05/06/2017,Bloqueado
1493120,31466310,30128508,"PU362 ",05/06/2017,Bloqueado
1493121,31466324,30146231,"PU363 ",05/06/2017,Bloqueado
1493122,31088084,29847948,"PU361 ",05/05/2017,Bloqueado
1493123,31091267,29856543,"PU362 ",05/05/2017,Bloqueado
1493124,31145333,35628034,"PM484 ",08/05/2017,Bloqueado
1493125,31145367,37016465,"PU36C ",12/09/2017,Bloqueado
1493126,31148465,35519906,"PM604 ",08/05/2017,Bloqueado
1493127,28048643,27549387,"PU364 ",05/09/2016,Bloqueado
1493128,28048655,27552061,"PU364 ",05/09/2016,Bloqueado
1493129,28053915,27601455,"PU363 ",05/09/2016,Bloqueado
1493130,28062310,27622042,"PU362 ",05/09/2016,Bloqueado
1493131,28062311,27622043,"PU362 ",05/09/2016,Bloqueado
1493132,28062313,27622045,"PU362 ",05/09/2016,Bloqueado
1493133,28395783,27863508,"PU361 ",03/10/2016,Bloqueado
1493134,30384290,29117072,"PU362 ",13/03/2017,Bloqueado
1493135,29571049,35323898,"PM604 ",23/12/2016,Bloqueado
1493136,29579414,28751047,"PU362 ",27/12/2016,Bloqueado
1493137,28048809,27573196,"PU364 ",05/09/2016,Bloqueado
1493138,28060379,27615983,"PU363 ",05/09/2016,Bloqueado
1493139,18547760,23164764,"PP60M ",05/12/2012,Bloqueado
1493140,18547765,19306881,"PU36P ",02/12/2012,Bloqueado
1493141,18547768,14766136,"PM48M ",08/12/2007,Bloqueado
1493142,18547784,21496258,"PP60C ",01/11/2012,Bloqueado
1493143,18547790,17549823,"PP60M ",01/11/2012,Bloqueado
1493144,18547795,23422384,"PM48M ",01/11/2012,Bloqueado
1493145,18547798,23331026,"PM48M ",01/11/2012,Bloqueado
1493146,18547802,18015347,"PP60M ",01/11/2012,Bloqueado
1493147,18549089,17647835,"PP60M ",17/04/2009 01:24:00,Bloqueado
1493148,18549094,14679125,"PM48M ",28/11/2007,Bloqueado
1493149,18549098,14406373,"PM48M ",10/12/2007,Bloqueado
1493150,18549104,8597369,"PM60  ",14/06/2003,Bloqueado
1493151,18549110,10088139,"PU36N ",30/10/2006,Bloqueado
1493152,18549123,7055941,"PM60  ",05/05/2005,Bloqueado
1493153,18549127,11746433,"PP60  ",22/06/2005,Bloqueado
1493154,18549129,11154406,"PM48M ",02/07/2005,Bloqueado
1493155,18549130,10899649,"PM48M ",05/07/2005,Bloqueado
1493156,18549135,9634746,"PM48M ",10/01/2004,Bloqueado
1493157,18549150,9665941,"PM48M ",28/07/2004,Bloqueado
1493158,18549935,18469241,"PU36P ",04/05/2012,Bloqueado
1493159,18549947,7945089,"PM60  ",06/11/2002,Bloqueado
1493160,18549955,6829920,"PM60  ",03/01/2003,Bloqueado
1493161,18549965,12568063,"PM48M ",12/05/2006,Bloqueado
1493162,18549974,17680014,"PP60M ",06/02/2010,Bloqueado
1493163,18549991,16429976,"PU36N ",23/01/2011,Bloqueado
1493164,18551107,20146626,"PP93R ",01/11/2012,Bloqueado
1493165,18551117,20504626,"PP60M ",01/11/2012,Bloqueado
1493166,18551127,22448820,"PM72P ",01/11/2012,Bloqueado
1493167,18551130,22494538,"PP60M ",01/11/2012,Bloqueado
1493168,18551131,19309495,"PU36O ",03/12/2012,Bloqueado
1493169,18551132,18737372,"PM48M ",01/11/2012,Bloqueado
1493170,18551136,18886778,"PP93R ",01/11/2012,Bloqueado
1493171,18551140,20223882,"PP60M ",01/11/2012,Bloqueado
1493172,18551141,22612745,"PP60M ",01/11/2012,Bloqueado
1493173,18551146,19312565,"PU36P ",04/12/2012,Bloqueado
1493174,18551153,20354422,"PM72P ",28/11/2012,Bloqueado
1493175,18551154,22870338,"PP60M ",28/11/2012,Bloqueado
1493176,18551157,23815182,"PP60M ",01/12/2012,Bloqueado
1493177,18551168,15396494,"PM48M ",26/03/2008,Bloqueado
1493178,18551169,12523599,"PM06X ",03/06/2008,Bloqueado
1493179,18551989,12457775,"PM48M ",13/12/2005,Bloqueado
1493180,18551991,6024065,"PM48  ",02/04/2013,Bloqueado
1493181,18551994,6596270,"PM60  ",28/02/2005,Bloqueado
1493182,18552000,8929741,"PM48M ",15/07/2003 22:13:00,Bloqueado
1493183,18552004,7308768,"PM60  ",10/03/2005,Bloqueado
1493184,18552010,6585940,"PM60  ",05/07/2004,Bloqueado
1493185,18552011,6585957,"PM60  ",05/07/2004,Bloqueado
1493186,18552012,9410078,"PM48M ",16/09/2003,Bloqueado
1493187,18552022,11002014,"PM48M ",08/10/2004,Bloqueado
1493188,18552033,8709739,"PM60  ",08/10/2005,Bloqueado
1493189,18552034,6426355,"PM60  ",23/09/2005,Bloqueado
1493190,18552039,14429222,"PM48M ",06/07/2008,Bloqueado
1493191,18553495,13602882,"PM48M ",02/07/2006,Bloqueado
1493192,18553497,13578304,"PM48M ",21/06/2007,Bloqueado
1493193,18553498,13917168,"PM48M ",06/08/2007,Bloqueado
1493194,18553501,14248283,"PM48M ",05/07/2007,Bloqueado
1493195,18553506,21359949,"PP60M ",10/08/2011,Bloqueado
1493196,18553536,18813326,"PU36O ",31/08/2012,Bloqueado
1493197,18553548,10887033,"PM48M ",14/10/2004,Bloqueado
1493198,18554577,22373806,"PM72P ",01/11/2012,Bloqueado
1493199,18554581,18829887,"PM48M ",01/11/2012,Bloqueado
1493200,18554586,22534873,"PP60M ",01/11/2012,Bloqueado
1493201,18554588,22592339,"PP60M ",01/11/2012,Bloqueado
1493202,18554592,20995465,"PM48M ",17/11/2012,Bloqueado
1493203,18554599,19248814,"PU36O ",18/11/2012,Bloqueado
1493204,18554600,19253725,"PU36O ",18/11/2012,Bloqueado
1493205,18554601,19244848,"PU36Q ",18/11/2012,Bloqueado
1493206,18554611,20634475,"PP60C ",01/12/2012,Bloqueado
1493207,18554612,21485635,"PM48M ",01/12/2012,Bloqueado
1493208,14352808,18015995,"PP60M ",20/01/2010,Queda de previa
1493209,18547759,22523612,"PM72P ",05/12/2012,Bloqueado
1493210,18547773,16290390,"PM48M ",03/05/2008,Bloqueado
1493211,18547779,12580417,"PM48M ",21/10/2005,Bloqueado
1493212,18547781,10568976,"PM48M ",23/10/2005,Bloqueado
1493213,18547786,19312568,"PU36P ",04/12/2012,Bloqueado
1493214,18547800,23269771,"PP60M ",01/11/2012,Bloqueado
1493215,18549088,16750996,"PM48M ",14/11/2008,Bloqueado
1493216,18549093,15034895,"PM48M ",05/02/2008,Bloqueado
1493217,18549103,12385077,"PM48M ",15/09/2006,Bloqueado
1493218,18549109,7401424,"PM60  ",23/10/2006,Bloqueado
1493219,18549111,10088146,"PU36N ",30/10/2006,Bloqueado
1493220,18549115,9536634,"PM48M ",05/11/2006,Bloqueado
1493221,18549116,7821643,"PM60  ",05/11/2006,Bloqueado
1493222,18549118,8256649,"PM60  ",20/09/2003,Bloqueado
1493223,18549120,11443558,"PM48M ",02/05/2005,Bloqueado
1493224,18549136,7302517,"PM60  ",08/01/2004,Bloqueado
1493225,18549141,7001413,"PM60  ",27/08/2002,Bloqueado
1493226,18549146,6636752,"PM60  ",05/09/2003,Bloqueado
1493227,18549151,6016058,"PU36A ",05/10/2003,Bloqueado
1493228,18549936,18719569,"PU36O ",02/07/2012,Bloqueado
1493229,18549951,8592371,"PM60  ",03/05/2005,Bloqueado
1493230,18549956,10367283,"PM06H ",06/09/2004,Bloqueado
1493231,18549958,10117914,"PM48M ",15/09/2004,Bloqueado
1493232,18549961,8801635,"PM60  ",08/10/2004,Bloqueado
1493233,18549963,10644904,"PU36M ",31/03/2007,Bloqueado
1493234,18549968,15139211,"PU36N ",02/03/2010,Bloqueado
1493235,18549977,17415811,"PP60M ",02/07/2010,Bloqueado
1493236,18549985,19153043,"PP60M ",15/12/2010,Bloqueado
1493237,18549990,19658555,"PP60M ",15/02/2011,Bloqueado
1493238,18549992,17984110,"PP93R ",13/05/2011,Bloqueado
1493239,18549993,17069496,"PM06H ",17/06/2011,Bloqueado
