_CustomObjectKey,ID,HC_SITUACAO__C
1487,a0o6g000005a2u8AAA,Finalizado - Fim de plano
1488,a0o6g000005a2qBAAQ,Finalizado - Fim de plano
1489,a0o6g000005a7wOAAQ,Ativo
1490,a0o6g000005a2UXAAY,Ativo
1491,a0o6g000005a2R5AAI,Finalizado - Fim de plano
1492,a0o6g000005a2rDAAQ,Finalizado - Fim de plano
1493,a0o6g000005ZsasAAC,Finalizado - Fim de plano
1494,a0o6g000005a3yyAAA,Finalizado - Fim de plano
1495,a0o6g000005a2QqAAI,Finalizado - Fim de plano
1496,a0o6g000005ZSB1AAO,Finalizado - Fim de plano
1497,a0o6g000005a2tHAAQ,Finalizado - Fim de plano
1498,a0o6g000005a2UjAAI,Ativo
1499,a0o6g000004qw6YAAQ,Finalizado - Fim de plano
1500,a0o6g000004rtIuAAI,Finalizado - Fim de plano
1501,a0o6g000004rtYwAAI,Finalizado - Fim de plano
1502,a0o6g000004qw7tAAA,Finalizado - Fim de plano
1503,a0o6g000004qW7wAAE,Finalizado - Fim de plano
1504,a0o6g000004rTZnAAM,Finalizado - Fim de plano
1505,a0o6g000004qwakAAA,Finalizado - Fim de plano
1506,a0o6g000004qw5oAAA,Finalizado - Fim de plano
1507,a0o6g000004qw8qAAA,Finalizado - Fim de plano
1508,a0o6g000004qwd5AAA,Finalizado - Fim de plano
1509,a0o6g000004qW4MAAU,Finalizado - Fim de plano
1510,a0o6g000005WV4RAAW,Ativo
1511,a0o6g000005WZBQAA4,Finalizado - Fim de plano
1512,a0o6g000005WzDGAA0,Finalizado - Fim de plano
1513,a0o6g000005W5pzAAC,Finalizado - Fim de plano
1514,a0o6g000005W6asAAC,Finalizado - Fim de plano
1515,a0o6g000005W6CXAA0,Ativo
1516,a0o6g000005W6CoAAK,Ativo
1517,a0o6g000005W6GdAAK,Finalizado - Fim de plano
1518,a0o6g000005W8X1AAK,Finalizado - Fim de plano
1519,a0o6g000005W6fcAAC,Finalizado - Fim de plano
1520,a0o6g000005WbktAAC,Ativo
1521,a0o6g000005WgT6AAK,Finalizado - Fim de plano
1522,a0o6g000005W9Q9AAK,Finalizado - Fim de plano
1523,a0o6g000005W9HvAAK,Finalizado - Fim de plano
1524,a0o6g000005WV7cAAG,Finalizado - Fim de plano
1525,a0o6g000005WeCuAAK,Ativo
1526,a0o6g000005W9j7AAC,Ativo
1527,a0o6g000005WBh8AAG,Ativo
1528,a0o6g000005WbIGAA0,Ativo
1529,a0o6g000005W908AAC,Ativo
1530,a0o6g000005WDs6AAG,Finalizado - Fim de plano
1531,a0o6g000005WdSQAA0,Ativo
1532,a0o6g000005ZBeqAAG,Finalizado - Fim de plano
1533,a0o6g000005ZBPPAA4,Ativo
1534,a0o6g000005ZcH4AAK,Finalizado - Fim de plano
1535,a0o6g000005ZBEjAAO,Ativo
1536,a0o6g000005Z9v0AAC,Finalizado - Fim de plano
1537,a0o6g000005ZckSAAS,Finalizado - Fim de plano
1538,a0o6g000005Wf55AAC,Ativo
1539,a0o6g000005Vg1SAAS,Ativo
1540,a0o6g000005Vg3IAAS,Ativo
1541,a0o6g000005VG8FAAW,Finalizado - Fim de plano
1542,a0o6g000005Vg3QAAS,Ativo
1543,a0o6g000005VgTBAA0,Ativo
1544,a0o6g000005VGxxAAG,Ativo
1545,a0o6g000005VgvLAAS,Ativo
1546,a0o6g000005VhQZAA0,Finalizado - Fim de plano
1547,a0o6g000005UIG5AAO,Ativo
1548,a0o6g000005XP6EAAW,Ativo
1549,a0o6g000005ZR7aAAG,Finalizado - Fim de plano
1550,a0o6g000005XpEmAAK,Ativo
1551,a0o6g000005XgCqAAK,Finalizado - Fim de plano
1552,a0o6g000005XgCRAA0,Ativo
1553,a0o6g000005XJXYAA4,Finalizado - Fim de plano
1554,a0o6g000005XJZTAA4,Finalizado - Fim de plano
1555,a0o6g000005XgctAAC,Finalizado - Fim de plano
1556,a0o6g000004pvewAAA,Finalizado - Fim de plano
1557,a0o6g000004pDHoAAM,Finalizado - Antecipado total
1558,a0o6g000005Tv4CAAS,Finalizado - Fim de plano
1559,a0o6g000004paHqAAI,Finalizado - Fim de plano
1560,a0o6g000005TwLRAA0,Finalizado - Fim de plano
1561,a0o6g000004paDyAAI,Finalizado - Fim de plano
1562,a0o6g000005TxJNAA0,Finalizado - Fim de plano
1563,a0o6g000005YPsjAAG,Finalizado - Fim de plano
1564,a0o6g000005YqBDAA0,Finalizado - Fim de plano
1565,a0o6g000004paitAAA,Finalizado - Fim de plano
1566,a0o6g000004paivAAA,Finalizado - Fim de plano
1567,a0o6g000005TxicAAC,Finalizado - Fim de plano
1568,a0o6g000005TxjjAAC,Finalizado - Fim de plano
1569,a0o6g000005TxkVAAS,Finalizado - Fim de plano
1570,a0o6g000005TwQ8AAK,Finalizado - Fim de plano
1571,a0o6g000005YpowAAC,Ativo
1572,a0o6g000005YpREAA0,Finalizado - Fim de plano
1573,a0o6g000005YPrgAAG,Finalizado - Fim de plano
1574,a0o6g000004pAjzAAE,Finalizado - Antecipado total
1575,a0o6g000004pALaAAM,Finalizado - Antecipado total
1576,a0o6g000005YR0BAAW,Finalizado - Fim de plano
1577,a0o6g000005YR0KAAW,Finalizado - Fim de plano
1578,a0o6g000005U18RAAS,Finalizado - Fim de plano
1579,a0o6g000004pNYbAAM,Ativo
1580,a0o6g000004qW0vAAE,Finalizado - Fim de plano
1581,a0o6g000004qw5YAAQ,Finalizado - Fim de plano
1582,a0o6g000004qWCvAAM,Finalizado - Fim de plano
1583,a0o6g000004qwDQAAY,Finalizado - Fim de plano
1584,a0o6g000004qWCsAAM,Finalizado - Fim de plano
1585,a0o6g000004qWcSAAU,Finalizado - Fim de plano
1586,a0o6g000005UC47AAG,Finalizado - Fim de plano
1587,a0o6g000005UQGmAAO,Finalizado - Fim de plano
1588,a0o6g000005UUsDAAW,Finalizado - Fim de plano
1589,a0o6g000005UCmGAAW,Finalizado - Fim de plano
1590,a0o6g000005UushAAC,Ativo
1591,a0o6g000005ZfKNAA0,Ativo
1592,a0o6g000004qWcsAAE,Finalizado - Fim de plano
1593,a0o6g000004qwcxAAA,Finalizado - Fim de plano
1594,a0o6g000004q3wZAAQ,Ativo
1595,a0o6g000004q3FQAAY,Ativo
1596,a0o6g000005UCNLAA4,Finalizado - Fim de plano
1597,a0o6g000005UCkaAAG,Finalizado - Fim de plano
1598,a0o6g000005ZfPgAAK,Ativo
1599,a0o6g000005ZfSvAAK,Finalizado - Fim de plano
1600,a0o6g000005WDBVAA4,Finalizado - Fim de plano
1601,a0o6g000005WdCXAA0,Finalizado - Fim de plano
1602,a0o6g000005WEneAAG,Finalizado - Fim de plano
1603,a0o6g000005WElKAAW,Finalizado - Fim de plano
1604,a0o6g000005WENWAA4,Finalizado - Fim de plano
1605,a0o6g000004rtRyAAI,Finalizado - Fim de plano
1606,a0o6g000004rts7AAA,Finalizado - Fim de plano
1607,a0o6g000004rtQiAAI,Finalizado - Fim de plano
1608,a0o6g000005WwFXAA0,Finalizado - Fim de plano
1609,a0o6g000005UtfqAAC,Ativo
1610,a0o6g000005WJTzAAO,Ativo
1611,a0o6g000005WjYUAA0,Ativo
1612,a0o6g000005VOowAAG,Ativo
1613,a0o6g000005VOSnAAO,Finalizado - Fim de plano
1614,a0o6g000005WjwOAAS,Ativo
1615,a0o6g000005VQb0AAG,Finalizado - Fim de plano
1616,a0o6g000005U16RAAS,Finalizado - Fim de plano
1617,a0o6g000005VfMwAAK,Finalizado - Fim de plano
1618,a0o6g000005VQJwAAO,Finalizado - Fim de plano
1619,a0o6g000005VsX7AAK,Finalizado - Fim de plano
1620,a0o6g000005VsyaAAC,Ativo
1621,a0o6g000005VSZZAA4,Finalizado - Fim de plano
1622,a0o6g000005VjBlAAK,Finalizado - Fim de plano
1623,a0o6g000005VQHoAAO,Finalizado - Fim de plano
1624,a0o6g000005VsGNAA0,Finalizado - Fim de plano
1625,a0o6g000005VSHTAA4,Finalizado - Fim de plano
1626,a0o6g000005VsyEAAS,Ativo
1627,a0o6g000005VSqAAAW,Finalizado - Fim de plano
1628,a0o6g000005WJEUAA4,Ativo
1629,a0o6g000005Wl5aAAC,Finalizado - Fim de plano
1630,a0o6g000005WSYIAA4,Finalizado - Fim de plano
1631,a0o6g000005X92VAAS,Ativo
1632,a0o6g000005WSycAAG,Ativo
1633,a0o6g000005WSYJAA4,Finalizado - Fim de plano
1634,a0o6g000005X9F4AAK,Ativo
1635,a0o6g000005X9f7AAC,Ativo
1636,a0o6g000005Xc5lAAC,Finalizado - Fim de plano
1637,a0o6g000005X9yyAAC,Ativo
1638,a0o6g000005XC5PAAW,Ativo
1639,a0o6g000005XC5fAAG,Em processo de finalização
1640,a0o6g000005Z7pcAAC,Finalizado - Fim de plano
1641,a0o6g000004q3xNAAQ,Finalizado - Fim de plano
1642,a0o6g000004q6caAAA,Finalizado - Fim de plano
1643,a0o6g000004q3wnAAA,Ativo
1644,a0o6g000004q3YcAAI,Finalizado - Fim de plano
1645,a0o6g000004q3XaAAI,Finalizado - Fim de plano
1646,a0o6g000005UjxxAAC,Finalizado - Fim de plano
1647,a0o6g000004q3XKAAY,Finalizado - Fim de plano
1648,a0o6g000005ZfrvAAC,Finalizado - Fim de plano
1649,a0o6g000005ZieiAAC,Finalizado - Fim de plano
1650,a0o6g000005ZIBIAA4,Finalizado - Fim de plano
1651,a0o6g000004q6eFAAQ,Ativo
1652,a0o6g000004q3XPAAY,Finalizado - Fim de plano
1653,a0o6g000004qZr6AAE,Finalizado - Fim de plano
1654,a0o6g000004qZRCAA2,Finalizado - Fim de plano
1655,a0o6g000004q6CJAAY,Finalizado - Fim de plano
1656,a0o6g000004q6CPAAY,Finalizado - Fim de plano
1657,a0o6g000004q6EAAAY,Finalizado - Fim de plano
1658,a0o6g000004q6eMAAQ,Ativo
1659,a0o6g000004qzX2AAI,Finalizado - Fim de plano
1660,a0o6g000004q6FEAAY,Finalizado - Fim de plano
1661,a0o6g000005VtetAAC,Ativo
1662,a0o6g000005YULaAAO,Ativo
1663,a0o6g000005VTOmAAO,Finalizado - Fim de plano
1664,a0o6g000005VTOTAA4,Finalizado - Fim de plano
1665,a0o6g000005VVTZAA4,Ativo
1666,a0o6g000004q2wDAAQ,Finalizado - Fim de plano
1667,a0o6g000004q2Y3AAI,Finalizado - Fim de plano
1668,a0o6g000004q2WgAAI,Finalizado - Fim de plano
1669,a0o6g000004q2dfAAA,Ativo
1670,a0o6g000005TwTBAA0,Em processo de finalização
1671,a0o6g000005UALyAAO,Finalizado - Fim de plano
1672,a0o6g000005TwWuAAK,Finalizado - Fim de plano
1673,a0o6g000005TwWwAAK,Finalizado - Fim de plano
1674,a0o6g000005Tyn5AAC,Finalizado - Fim de plano
1675,a0o6g000004q2yXAAQ,Finalizado - Fim de plano
1676,a0o6g000005WEDNAA4,Finalizado - Fim de plano
1677,a0o6g000005WEHgAAO,Finalizado - Fim de plano
1678,a0o6g000005UAkfAAG,Finalizado - Fim de plano
1679,a0o6g000005UaN8AAK,Ativo
1680,a0o6g000005TwtfAAC,Finalizado - Fim de plano
1681,a0o6g000005TwUiAAK,Finalizado - Fim de plano
1682,a0o6g000004p3UyAAI,Finalizado - Antecipado total
1683,a0o6g000004p43iAAA,Finalizado - Fim de plano
1684,a0o6g000004p43PAAQ,Finalizado - Fim de plano
1685,a0o6g000004p5QCAAY,Ativo
1686,a0o6g000004p5qKAAQ,Finalizado - Antecipado total
1687,a0o6g000004rcOpAAI,Finalizado - Fim de plano
1688,a0o6g000004rczXAAQ,Finalizado - Fim de plano
1689,a0o6g000004rHklAAE,Finalizado - Fim de plano
1690,a0o6g000004rhKsAAI,Finalizado - Fim de plano
1691,a0o6g000004rHKtAAM,Finalizado - Fim de plano
1692,a0o6g000004rCOqAAM,Finalizado - Fim de plano
1693,a0o6g000004rcotAAA,Finalizado - Fim de plano
1694,a0o6g000004rHLvAAM,Ativo
1695,a0o6g000004rhlYAAQ,Ativo
1696,a0o6g000004rHmxAAE,Finalizado - Fim de plano
1697,a0o6g000004p5NDAAY,Ativo
1698,a0o6g000005VW44AAG,Ativo
1699,a0o6g000005VvZNAA0,Finalizado - Fim de plano
1700,a0o6g000005VFDPAA4,Ativo
1701,a0o6g000005VGGEAA4,Ativo
1702,a0o6g000005VW1iAAG,Ativo
1703,a0o6g000005Vw2lAAC,Finalizado - Fim de plano
1704,a0o6g000005VfghAAC,Finalizado - Fim de plano
1705,a0o6g000005VxZiAAK,Ativo
1706,a0o6g000005VGjzAAG,Ativo
1707,a0o6g000005VY1oAAG,Ativo
1708,a0o6g000005VgMfAAK,Finalizado - Fim de plano
1709,a0o6g000005VlMUAA0,Finalizado - Fim de plano
1710,a0o6g000005VLN2AAO,Finalizado - Fim de plano
1711,a0o6g000005Vj8eAAC,Finalizado - Fim de plano
1712,a0o6g000005VskaAAC,Finalizado - Fim de plano
1713,a0o6g000005VTghAAG,Finalizado - Fim de plano
1714,a0o6g000005VsNQAA0,Ativo
1715,a0o6g000005VVb1AAG,Finalizado - Fim de plano
1716,a0o6g000005VlpgAAC,Ativo
1717,a0o6g000005VtDSAA0,Finalizado - Fim de plano
1718,a0o6g000005VOEfAAO,Finalizado - Fim de plano
1719,a0o6g000005VTTsAAO,Finalizado - Fim de plano
1720,a0o6g000005VObOAAW,Ativo
1721,a0o6g000005Wl8aAAC,Ativo
1722,a0o6g000005WLd6AAG,Finalizado - Fim de plano
1723,a0o6g000005WLfpAAG,Ativo
1724,a0o6g000005VLphAAG,Finalizado - Fim de plano
1725,a0o6g000005VlO1AAK,Finalizado - Fim de plano
1726,a0o6g000004pxiOAAQ,Finalizado - Fim de plano
1727,a0o6g000004pJFgAAM,Finalizado - Fim de plano
1728,a0o6g000004pva1AAA,Finalizado - Fim de plano
1729,a0o6g000004pSVAAA2,Finalizado - Fim de plano
1730,a0o6g000004pSw9AAE,Finalizado - Fim de plano
1731,a0o6g000004pT7IAAU,Finalizado - Fim de plano
1732,a0o6g000004pt1iAAA,Ativo
1733,a0o6g000004pVCFAA2,Finalizado - Fim de plano
1734,a0o6g000004pdhLAAQ,Finalizado - Fim de plano
1735,a0o6g000004pv2XAAQ,Finalizado - Fim de plano
1736,a0o6g000004pxueAAA,Finalizado - Fim de plano
1737,a0o6g000004pXvdAAE,Ativo
1738,a0o6g000004pvgpAAA,Finalizado - Fim de plano
1739,a0o6g000004pxU7AAI,Finalizado - Fim de plano
1740,a0o6g000005TxMeAAK,Finalizado - Fim de plano
1741,a0o6g000005TxNjAAK,Finalizado - Fim de plano
1742,a0o6g000005aCkEAAU,Finalizado - Fim de plano
1743,a0o6g000005TuLEAA0,Finalizado - Fim de plano
1744,a0o6g000005Tv5aAAC,Finalizado - Fim de plano
1745,a0o6g000004pAHpAAM,Finalizado - Antecipado total
1746,a0o6g000005Tv7UAAS,Finalizado - Fim de plano
1747,a0o6g000005TvaHAAS,Finalizado - Fim de plano
1748,a0o6g000004pZArAAM,Ativo
1749,a0o6g000004pal9AAA,Finalizado - Fim de plano
1750,a0o6g000005YoleAAC,Ativo
1751,a0o6g000004pBfMAAU,Finalizado - Antecipado total
1752,a0o6g000005TwnnAAC,Finalizado - Fim de plano
1753,a0o6g000005YQk6AAG,Ativo
1754,a0o6g000005YpnsAAC,Ativo
1755,a0o6g000005YPuwAAG,Ativo
1756,a0o6g000005YqDyAAK,Finalizado - Fim de plano
1757,a0o6g000004pbFhAAI,Finalizado - Fim de plano
1758,a0o6g000005YOhTAAW,Finalizado - Fim de plano
1759,a0o6g000005YtNjAAK,Ativo
1760,a0o6g000005YTQZAA4,Finalizado - Fim de plano
1761,a0o6g000005YTsiAAG,Finalizado - Fim de plano
1762,a0o6g000004qw5tAAA,Finalizado - Fim de plano
1763,a0o6g000005UQfOAAW,Finalizado - Fim de plano
1764,a0o6g000004qwAsAAI,Finalizado - Fim de plano
1765,a0o6g000005UacSAAS,Finalizado - Fim de plano
1766,a0o6g000004qWCVAA2,Finalizado - Fim de plano
1767,a0o6g000004qWdPAAU,Finalizado - Fim de plano
1768,a0o6g000004qWb2AAE,Finalizado - Fim de plano
1769,a0o6g000005UC5KAAW,Finalizado - Fim de plano
1770,a0o6g000004qZR7AAM,Finalizado - Fim de plano
1771,a0o6g000005UactAAC,Finalizado - Fim de plano
1772,a0o6g000005UcnnAAC,Finalizado - Fim de plano
1773,a0o6g000005ZF5NAAW,Ativo
1774,a0o6g000005ZFKjAAO,Finalizado - Fim de plano
1775,a0o6g000005ZFmzAAG,Finalizado - Fim de plano
1776,a0o6g000005UA6rAAG,Finalizado - Fim de plano
1777,a0o6g000005UQgqAAG,Finalizado - Fim de plano
1778,a0o6g000005UUsgAAG,Ativo
1779,a0o6g000005UCmIAAW,Finalizado - Fim de plano
1780,a0o6g000005UcmYAAS,Finalizado - Fim de plano
1781,a0o6g000004q3YbAAI,Finalizado - Fim de plano
1782,a0o6g000004q3XjAAI,Finalizado - Fim de plano
1783,a0o6g000005UUTKAA4,Finalizado - Fim de plano
1784,a0o6g000005UUURAA4,Finalizado - Fim de plano
1785,a0o6g000005UCpIAAW,Finalizado - Fim de plano
1786,a0o6g000005UCKuAAO,Finalizado - Fim de plano
1787,a0o6g000005UCMHAA4,Finalizado - Fim de plano
1788,a0o6g000005ZFrnAAG,Ativo
1789,a0o6g000005ZFrpAAG,Finalizado - Fim de plano
1790,a0o6g000005Ua7zAAC,Finalizado - Fim de plano
1791,a0o6g000005UsOYAA0,Ativo
1792,a0o6g000005WeMoAAK,Finalizado - Fim de plano
1793,a0o6g000005Us7wAAC,Finalizado - Fim de plano
1794,a0o6g000004q6GYAAY,Finalizado - Fim de plano
1795,a0o6g000004q6JzAAI,Finalizado - Fim de plano
1796,a0o6g000004q6khAAA,Finalizado - Fim de plano
1797,a0o6g000004qzb3AAA,Finalizado - Fim de plano
1798,a0o6g000004q6cGAAQ,Finalizado - Fim de plano
1799,a0o6g000004q6AGAAY,Finalizado - Fim de plano
1800,a0o6g000004q6aMAAQ,Finalizado - Fim de plano
1801,a0o6g000004rtquAAA,Finalizado - Fim de plano
1802,a0o6g000004rNmVAAU,Finalizado - Fim de plano
1803,a0o6g000004rNNDAA2,Finalizado - Fim de plano
1804,a0o6g000004rNPKAA2,Finalizado - Fim de plano
1805,a0o6g000004rtYyAAI,Finalizado - Fim de plano
1806,a0o6g000004rTzCAAU,Finalizado - Fim de plano
1807,a0o6g000004qW58AAE,Finalizado - Fim de plano
1808,a0o6g000004qw2LAAQ,Finalizado - Fim de plano
1809,a0o6g000004qw87AAA,Finalizado - Fim de plano
1810,a0o6g000004qWagAAE,Finalizado - Fim de plano
1811,a0o6g000005WV4sAAG,Finalizado - Fim de plano
1812,a0o6g000005Wv3JAAS,Finalizado - Fim de plano
1813,a0o6g000005WZBpAAO,Finalizado - Fim de plano
1814,a0o6g000005WuzSAAS,Ativo
1815,a0o6g000005WZFzAAO,Finalizado - Fim de plano
1816,a0o6g000005WdqFAAS,Finalizado - Fim de plano
1817,a0o6g000005WV1wAAG,Ativo
1818,a0o6g000005W6CrAAK,Finalizado - Fim de plano
1819,a0o6g000005W6DtAAK,Finalizado - Fim de plano
1820,a0o6g000005W66jAAC,Finalizado - Fim de plano
1821,a0o6g000005W6CPAA0,Ativo
1822,a0o6g000005W6dSAAS,Finalizado - Fim de plano
1823,a0o6g000005W8x2AAC,Finalizado - Fim de plano
1824,a0o6g000005W9HVAA0,Finalizado - Fim de plano
1825,a0o6g000005W9J0AAK,Finalizado - Fim de plano
1826,a0o6g000005WDtbAAG,Finalizado - Fim de plano
1827,a0o6g000005W9paAAC,Ativo
1828,a0o6g000005WEcWAAW,Finalizado - Fim de plano
1829,a0o6g000005W9OzAAK,Finalizado - Fim de plano
1830,a0o6g000005W9QcAAK,Finalizado - Fim de plano
1831,a0o6g000005WzH9AAK,Ativo
1832,a0o6g000005WdspAAC,Ativo
1833,a0o6g000005WDtBAAW,Finalizado - Fim de plano
1834,a0o6g000005WEbcAAG,Finalizado - Fim de plano
1835,a0o6g000005Z9uxAAC,Ativo
1836,a0o6g000005ZBOMAA4,Ativo
1837,a0o6g000005W8BCAA0,Finalizado - Fim de plano
1838,a0o6g000005W8e2AAC,Finalizado - Fim de plano
1839,a0o6g000005WEbuAAG,Finalizado - Fim de plano
1840,a0o6g000005ZCjPAAW,Ativo
1841,a0o6g000005Wf27AAC,Ativo
1842,a0o6g000005WEdKAAW,Finalizado - Fim de plano
1843,a0o6g000005WduHAAS,Finalizado - Fim de plano
1844,a0o6g000005VFfJAAW,Ativo
1845,a0o6g000005VebWAAS,Ativo
1846,a0o6g000005VEesAAG,Ativo
1847,a0o6g000005VEG1AAO,Finalizado - Fim de plano
1848,a0o6g000005Vg8iAAC,Finalizado - Fim de plano
1849,a0o6g000005VgbqAAC,Finalizado - Fim de plano
1850,a0o6g000005VehwAAC,Finalizado - Fim de plano
1851,a0o6g000005VejaAAC,Ativo
1852,a0o6g000005VegoAAC,Finalizado - Fim de plano
1853,a0o6g000005Vg6LAAS,Finalizado - Fim de plano
1854,a0o6g000005VgQUAA0,Finalizado - Fim de plano
1855,a0o6g000005VgPMAA0,Finalizado - Fim de plano
1856,a0o6g000005VgT8AAK,Ativo
1857,a0o6g000005VgPnAAK,Finalizado - Fim de plano
1858,a0o6g000005VgRxAAK,Finalizado - Fim de plano
1859,a0o6g000005VGZTAA4,Finalizado - Fim de plano
1860,a0o6g000005VijKAAS,Ativo
1861,a0o6g000005VglmAAC,Ativo
1862,a0o6g000005VilZAAS,Finalizado - Fim de plano
1863,a0o6g000005VTfBAAW,Finalizado - Fim de plano
1864,a0o6g000005VthLAAS,Finalizado - Fim de plano
1865,a0o6g000005VlLQAA0,Finalizado - Fim de plano
1866,a0o6g000005VLPeAAO,Finalizado - Fim de plano
1867,a0o6g000005VlpfAAC,Ativo
1868,a0o6g000005VLRnAAO,Finalizado - Fim de plano
1869,a0o6g000005Wl7UAAS,Ativo
1870,a0o6g000005Wl7XAAS,Ativo
1871,a0o6g000005VLRSAA4,Finalizado - Fim de plano
1872,a0o6g000005WLcZAAW,Finalizado - Fim de plano
1873,a0o6g000005Vod4AAC,Finalizado - Fim de plano
1874,a0o6g000005WNszAAG,Ativo
1875,a0o6g000005VlQjAAK,Ativo
1876,a0o6g000005VoEEAA0,Finalizado - Fim de plano
1877,a0o6g000005VOEHAA4,Finalizado - Fim de plano
1878,a0o6g000005VojFAAS,Finalizado - Fim de plano
1879,a0o6g000005VTW5AAO,Finalizado - Fim de plano
1880,a0o6g000005VOuRAAW,Ativo
1881,a0o6g000005XC87AAG,Finalizado - Fim de plano
1882,a0o6g000005XcBKAA0,Ativo
1883,a0o6g000005XF6TAAW,Ativo
1884,a0o6g000005XF5AAAW,Finalizado - Fim de plano
1885,a0o6g000005XF6qAAG,Finalizado - Fim de plano
1886,a0o6g000005Xf75AAC,Finalizado - Fim de plano
1887,a0o6g000005WuHSAA0,Ativo
1888,a0o6g000005ZqKOAA0,Finalizado - Fim de plano
1889,a0o6g000005Zq9cAAC,Finalizado - Fim de plano
1890,a0o6g000005Zq9jAAC,Finalizado - Fim de plano
1891,a0o6g000005ZqJiAAK,Finalizado - Fim de plano
1892,a0o6g000005ZQLPAA4,Finalizado - Fim de plano
1893,a0o6g000005ZqltAAC,Finalizado - Fim de plano
1894,a0o6g000005ZqmvAAC,Finalizado - Fim de plano
1895,a0o6g000005XrUPAA0,Finalizado - Fim de plano
1896,a0o6g000005Xs1qAAC,Finalizado - Fim de plano
1897,a0o6g000005YMlcAAG,Finalizado - Fim de plano
1898,a0o6g000005XS4HAAW,Ativo
1899,a0o6g000005ZqphAAC,Finalizado - Fim de plano
1900,a0o6g000005YKXhAAO,Finalizado - Fim de plano
1901,a0o6g000005ZQOcAAO,Finalizado - Fim de plano
1902,a0o6g000005Ymk1AAC,Ativo
1903,a0o6g000005YCSIAA4,Ativo
1904,a0o6g000004rt4GAAQ,Finalizado - Fim de plano
1905,a0o6g000005YCRbAAO,Ativo
1906,a0o6g000005YCtJAAW,Finalizado - Fim de plano
1907,a0o6g000005Ycx8AAC,Ativo
1908,a0o6g000005YdYaAAK,Ativo
1909,a0o6g000004rrCBAAY,Finalizado - Fim de plano
1910,a0o6g000005YctGAAS,Finalizado - Fim de plano
1911,a0o6g000005Ycx4AAC,Finalizado - Fim de plano
1912,a0o6g000005YDX6AAO,Ativo
1913,a0o6g000004rT4uAAE,Finalizado - Fim de plano
1914,a0o6g000005YE0HAAW,Finalizado - Fim de plano
1915,a0o6g000005YdbaAAC,Finalizado - Fim de plano
1916,a0o6g000004rt5qAAA,Finalizado - Fim de plano
1917,a0o6g000004rt5mAAA,Finalizado - Fim de plano
1918,a0o6g000005YDb7AAG,Ativo
1919,a0o6g000005Ye3GAAS,Ativo
1920,a0o6g000004rTDbAAM,Finalizado - Fim de plano
1921,a0o6g000005U5UHAA0,Finalizado - Fim de plano
1922,a0o6g000005U6GYAA0,Finalizado - Fim de plano
1923,a0o6g000005UWx1AAG,Finalizado - Fim de plano
1924,a0o6g000005U6nLAAS,Finalizado - Fim de plano
1925,a0o6g000005UUD2AAO,Ativo
1926,a0o6g000005UUYDAA4,Ativo
1927,a0o6g000005UEFAAA4,Finalizado - Fim de plano
1928,a0o6g000005UcoUAAS,Finalizado - Fim de plano
1929,a0o6g000005WcukAAC,Finalizado - Fim de plano
1930,a0o6g000005WEnYAAW,Finalizado - Fim de plano
1931,a0o6g000005WvaMAAS,Finalizado - Fim de plano
1932,a0o6g000005Wvg0AAC,Ativo
1933,a0o6g000005We7PAAS,Ativo
1934,a0o6g000005WENUAA4,Finalizado - Fim de plano
1935,a0o6g000004rtPFAAY,Finalizado - Fim de plano
1936,a0o6g000004rTplAAE,Finalizado - Fim de plano
1937,a0o6g000005Wem9AAC,Ativo
1938,a0o6g000005WeoiAAC,Finalizado - Fim de plano
1939,a0o6g000004rNpBAAU,Finalizado - Fim de plano
1940,a0o6g000004rtpQAAQ,Finalizado - Fim de plano
1941,a0o6g000004rtqWAAQ,Finalizado - Fim de plano
1942,a0o6g000004rToiAAE,Finalizado - Fim de plano
1943,a0o6g000004rtOIAAY,Finalizado - Fim de plano
1944,a0o6g000004rNn7AAE,Finalizado - Fim de plano
1945,a0o6g000004rtrOAAQ,Finalizado - Fim de plano
1946,a0o6g000004rNpgAAE,Finalizado - Fim de plano
1947,a0o6g000004rNPqAAM,Finalizado - Fim de plano
1948,a0o6g000004rTvQAAU,Finalizado - Fim de plano
1949,a0o6g000005UThuAAG,Ativo
1950,a0o6g000004rtOJAAY,Finalizado - Fim de plano
1951,a0o6g000005UsWSAA0,Ativo
1952,a0o6g000004qW4hAAE,Finalizado - Fim de plano
1953,a0o6g000005WwCsAAK,Ativo
1954,a0o6g000005WweLAAS,Finalizado - Fim de plano
1955,a0o6g000005UvaXAAS,Ativo
1956,a0o6g000005W3yoAAC,Ativo
1957,a0o6g000005ZNhDAAW,Finalizado - Fim de plano
1958,a0o6g000005ZnHyAAK,Finalizado - Fim de plano
1959,a0o6g000005W45uAAC,Ativo
1960,a0o6g000005ZnNDAA0,Finalizado - Fim de plano
1961,a0o6g000005ZObEAAW,Ativo
1962,a0o6g000005ZohdAAC,Finalizado - Fim de plano
1963,a0o6g000005W4geAAC,Finalizado - Fim de plano
1964,a0o6g000005ZoilAAC,Finalizado - Fim de plano
1965,a0o6g000005ZoiLAAS,Finalizado - Fim de plano
1966,a0o6g000005ZoJ7AAK,Finalizado - Fim de plano
1967,a0o6g000009GguqAAC,Ativo
1968,a0o6g000005WUbqAAG,Ativo
1969,a0o6g000005W4dTAAS,Finalizado - Fim de plano
1970,a0o6g000005WuaJAAS,Finalizado - Fim de plano
1971,a0o6g000005WuCaAAK,Finalizado - Fim de plano
