_CustomObjectKey,automationinstancestatus,automationName,activityName,activityType,activityinstancestatus
2049,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2050,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2051,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2052,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2053,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2054,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2055,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2056,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2057,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2058,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2059,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2060,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2061,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2062,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2063,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2064,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2065,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2066,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2067,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2068,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2069,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2070,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2071,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2072,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2073,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2074,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2075,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2076,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2077,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2078,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2079,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2080,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2081,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2082,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2083,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2084,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2085,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2086,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2087,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2088,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2089,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2090,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2091,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2092,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2093,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2094,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2095,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2096,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2097,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2098,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2099,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2100,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2101,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2102,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2103,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2104,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2105,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2106,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2107,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2108,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2109,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2110,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2111,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2112,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2113,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2114,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2115,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2116,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2117,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2118,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2119,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2120,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2121,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2122,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2123,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2124,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2125,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2126,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2127,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2128,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2129,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2130,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2131,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2132,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2133,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2134,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2135,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2136,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2137,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2138,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2139,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2140,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2141,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2142,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2143,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2144,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2145,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2146,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2147,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2148,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2149,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2150,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2151,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2152,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2153,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2154,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2155,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2156,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2157,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2158,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2159,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2160,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2161,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2162,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2163,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2164,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2165,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2166,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2167,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2168,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2169,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2170,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2171,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2172,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2173,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2174,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2175,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2176,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2177,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2178,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2179,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2180,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2181,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2182,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2183,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2184,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2185,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2186,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2187,Stopped,1. At_Campanha_Sorteio_Periodico_PU,Qr01_Sorteio_Periodico_PU,300,Complete
2188,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2189,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2190,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2191,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2192,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2193,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2194,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2195,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2196,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2197,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2198,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2199,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2200,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2201,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2202,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2203,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2204,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2205,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2206,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2207,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2208,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2209,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub3,Extracao_Prospect_NeoBpo_Online_Pub3,73,Initialized
2210,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2211,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2212,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2213,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2214,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2215,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2216,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2217,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2218,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2219,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2220,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2221,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2222,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2223,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2224,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2225,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2226,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2227,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2228,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2229,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2230,Stopped,2. At_Campanha_Prospect_Com_OTC_Online_Retorno_NeoBpo_Pub1,Src_Prospect_Neobpo_Online_Pub1_CleanDes,423,Initialized
2231,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2232,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2233,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2234,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2235,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2236,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2237,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2238,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2239,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2240,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2241,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2242,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
2243,Stopped,3.Prospect_TMKT_Integracao_e_Extracao,Transfer_Base_Prospect_Offline_Telefones_ComOTC_TMKT,53,Initialized
