_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,CLASSIFICACAO,DT_INICIO_VIGENCIA,DATA_BAIXA,STATUS,DATA_REGISTRO_ESTORNO,DATA_REGISTRO_OBITO
138315194,28063,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315195,51438,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315196,51439,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315197,51440,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315198,51441,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315199,51442,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315200,51443,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315201,51446,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315202,51447,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315203,51448,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315204,51449,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315205,150335,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315206,150336,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138315207,150337,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315208,150607,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138315209,150608,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138315210,150609,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138315211,150610,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315212,150611,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315213,150615,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315214,150616,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138315215,150617,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315216,150618,"PU48F ",AA,ATIVO,20/03/2019,,A,,
138315217,150662,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315218,150663,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315219,150664,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315220,150665,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315221,150666,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315222,150667,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315223,150668,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315224,150669,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315225,150670,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315226,150671,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315227,150672,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315228,150673,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315229,150674,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315230,150739,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315231,150740,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315232,45233,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315233,45240,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315234,45246,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315235,45247,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315236,77372,"PM60G ",AA,ATIVO,20/03/2019,,A,,
138315237,45255,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315238,45259,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315239,77678,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315240,77679,"PM60G ",AA,INATIVO,20/03/2019,,O,,14/11/2022 22:48:35
138315241,77680,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315242,77685,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315243,77686,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315244,45430,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315245,77687,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315246,45431,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315247,77689,"PM60E ",AA,INATIVO,20/03/2019,17/12/2022 01:16:34,B,,
138315248,45432,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315249,77690,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315250,45433,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315251,77691,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315252,45434,"48PMC ",AA,INATIVO,20/03/2019,19/01/2023 00:11:21,B,,
138315253,45436,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315254,77693,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315255,77698,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315256,45437,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315257,45438,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315258,45439,"48PMC ",AA,INATIVO,20/03/2019,14/10/2022 00:18:53,B,,
138315259,45440,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315260,45441,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315261,77699,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315262,45444,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315263,77700,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315264,77701,"PM60E ",AA,INATIVO,20/03/2019,07/12/2022 04:09:55,B,,
138315265,45446,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315266,45447,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315267,45448,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315268,77702,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315269,77703,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315270,77704,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315271,77705,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315272,77706,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315273,77707,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315274,77708,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315275,77709,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315276,77710,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315277,77977,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315278,77978,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315279,77979,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315280,77980,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315281,45713,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315282,45714,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315283,77981,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315284,45722,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315285,45723,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315286,45727,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315287,45728,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315288,45730,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315289,45742,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315290,46008,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315291,78214,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315292,78216,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315293,46009,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315294,46011,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315295,46014,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315296,78218,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315297,78219,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315298,78220,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315299,78221,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315300,46020,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315301,46021,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315302,78222,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315303,78223,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315304,46023,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315305,46028,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315306,46032,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315307,46035,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315308,46036,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315309,46037,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315310,78490,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315311,46270,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315312,46272,"48PMA ",AA,INATIVO,20/03/2019,16/08/2022 00:23:03,B,,
138315313,46274,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315314,78494,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315315,46275,"48PMA ",AA,INATIVO,20/03/2019,18/10/2022 00:19:27,B,,
138315316,78496,"PM60C ",AA,INATIVO,20/03/2019,16/12/2022 01:01:44,B,,
138315317,46280,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315318,78497,"PM60C ",AA,INATIVO,20/03/2019,16/12/2022 01:01:44,B,,
138315319,78498,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315320,78500,"PM60C ",AA,INATIVO,20/03/2019,16/12/2022 01:01:44,B,,
138315321,78501,"PM60D ",AA,INATIVO,20/03/2019,16/12/2022 01:01:44,B,,
138315322,78503,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315323,46281,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315324,78504,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315325,78505,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315326,78506,"PM60D ",AA,ATIVO,20/03/2019,,S,,
138315327,46283,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315328,46284,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315329,46287,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315330,46288,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315331,51740,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315332,51741,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315333,51742,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315334,83374,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315335,83376,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315336,83377,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315337,51743,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315338,51744,"48PMG ",AA,ATIVO,01/04/2019,,A,,
138315339,83383,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315340,83384,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315341,51749,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315342,83386,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315343,83388,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315344,51751,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315345,51791,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315346,51793,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315347,83449,"PM60G ",AA,INATIVO,01/04/2019,23/09/2022 00:08:07,B,,
138315348,83451,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315349,51797,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315350,51798,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315351,83454,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315352,51801,"48PMA ",AA,ATIVO,01/04/2019,,S,,
138315353,51802,"48PMA ",AA,INATIVO,01/04/2019,19/08/2022 00:26:40,B,,
138315354,83458,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315355,51806,"48PMG ",AA,INATIVO,01/04/2019,14/10/2022 00:18:53,B,,
138315356,83459,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315357,51808,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315358,51809,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315359,51866,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315360,83533,"PM60E ",AA,ATIVO,01/04/2019,,A,,
138315361,83534,"PM60D ",AA,ATIVO,01/04/2019,,A,,
138315362,51868,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315363,51869,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315364,83536,"PM60E ",AA,ATIVO,01/04/2019,,A,,
138315365,83537,"PM60E ",AA,ATIVO,01/04/2019,,A,,
138315366,83538,"PM60E ",AA,ATIVO,01/04/2019,,A,,
138315367,83539,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315368,83540,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315369,83543,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315370,83552,"PM60D ",AA,ATIVO,01/04/2019,,A,,
138315371,51876,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315372,51877,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315373,51878,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315374,83743,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315375,51912,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315376,83747,"PM60D ",AA,ATIVO,01/04/2019,,A,,
138315377,83750,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315378,83753,"PM60D ",AA,ATIVO,01/04/2019,,A,,
138315379,51917,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315380,83757,"PM60D ",AA,INATIVO,01/04/2019,29/12/2022 00:30:45,B,,
138315381,51923,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315382,51926,"48PMA ",AA,INATIVO,01/04/2019,04/11/2022 01:38:42,B,,
138315383,83767,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315384,51928,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315385,51930,"48PMC ",AA,ATIVO,01/04/2019,,A,,
138315386,51931,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315387,83856,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315388,83857,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315389,51951,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315390,83862,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315391,83863,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315392,51953,"48PMA ",AA,INATIVO,01/04/2019,22/12/2022 00:03:41,B,,
138315393,83866,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315394,51954,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315395,51958,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315396,83872,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315397,83874,"PM60C ",AA,INATIVO,01/04/2019,14/01/2023 00:46:07,B,,
138315398,51960,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315399,83876,"PM60C ",AA,ATIVO,01/04/2019,,A,,
138315400,51963,"48PMA ",AA,ATIVO,01/04/2019,,A,,
138315401,141084,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315402,141085,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315403,141086,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315404,141087,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315405,141089,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315406,141090,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315407,141091,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315408,141092,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315409,141093,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315410,141094,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315411,141095,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315412,141096,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315413,141097,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315414,141098,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315415,141099,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315416,141100,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315417,141101,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315418,141102,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315419,141103,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315420,141104,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315421,141105,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315422,141106,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315423,141107,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315424,141108,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315425,141109,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315426,141110,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315427,141111,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315428,141112,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315429,141113,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315430,141114,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315431,141115,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315432,141116,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315433,141117,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315434,141118,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315435,141119,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315436,141120,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315437,141121,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315438,141122,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315439,141123,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315440,141124,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315441,141125,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315442,141126,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315443,141127,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315444,141128,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315445,141129,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315446,141536,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315447,141538,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315448,141539,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315449,141540,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315450,141541,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315451,141542,"PU48C ",AA,ATIVO,25/02/2019,,F,,
138315452,141544,"PU48B ",AA,ATIVO,25/02/2019,,F,,
138315453,141548,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315454,141549,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315455,141550,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315456,141551,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315457,141553,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315458,141554,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315459,141555,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315460,141557,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315461,141921,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315462,141922,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315463,141923,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315464,141924,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315465,141925,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315466,141928,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315467,141929,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315468,141930,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315469,141931,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315470,141932,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315471,141933,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315472,141934,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315473,141935,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315474,141936,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315475,141937,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315476,141938,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315477,141939,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315478,141940,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315479,141941,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315480,141942,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315481,141943,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315482,141944,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315483,141945,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315484,141946,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315485,141947,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315486,141948,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315487,141949,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315488,141950,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315489,141951,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315490,141952,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315491,141953,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315492,141954,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315493,141955,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315494,141956,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315495,141957,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315496,49251,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315497,49253,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315498,49254,"PM60C ",AA,INATIVO,23/02/2019,04/10/2022 01:56:19,B,,
138315499,49261,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315500,49263,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315501,49264,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315502,49265,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315503,49266,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315504,26992,"48PMA ",AA,ATIVO,23/02/2019,,F,,
138315505,27303,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315506,27304,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315507,27305,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315508,27306,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315509,49574,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315510,27317,"48PMA ",AA,INATIVO,25/02/2019,29/07/2022 00:26:10,B,,
138315511,27320,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315512,49576,"PM60F ",AA,INATIVO,25/02/2019,14/01/2023 00:46:07,B,,
138315513,27322,"48PMG ",AA,ATIVO,25/02/2019,,A,,
138315514,49580,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315515,49583,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315516,27323,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315517,49586,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315518,49587,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315519,49588,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315520,27324,"48PMF ",AA,ATIVO,25/02/2019,,F,,
138315521,27524,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315522,50002,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315523,27525,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315524,27528,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315525,50005,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315526,27529,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315527,50010,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315528,50011,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315529,50017,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315530,27531,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315531,50030,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315532,50414,"PM60C ",AA,ATIVO,23/02/2019,,S,,
138315533,27774,"48PMA ",AA,ATIVO,23/02/2019,,A,,
138315534,50432,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315535,50433,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315536,27776,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315537,27777,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315538,50435,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315539,27780,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315540,50439,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315541,50440,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315542,50442,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315543,27782,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315544,50443,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315545,50937,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315546,50938,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315547,50941,"PM60C ",AA,INATIVO,25/02/2019,16/08/2022 00:23:03,B,,
138315548,27930,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315549,50942,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315550,27931,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315551,50948,"PM60C ",AA,INATIVO,25/02/2019,16/08/2022 00:23:03,B,,
138315552,27933,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315553,50958,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315554,50961,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315555,50967,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315556,50971,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315557,50972,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315558,50973,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315559,50975,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315560,50976,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315561,28066,"48PMG ",AA,ATIVO,25/02/2019,,F,,
138315562,28067,"48PMG ",AA,ATIVO,25/02/2019,,F,,
138315563,28068,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315564,28069,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315565,51464,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315566,51465,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315567,51466,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315568,38471,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315569,92016,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315570,92085,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315571,10624,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315572,92097,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315573,10637,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315574,38610,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315575,10685,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315576,151425,"PU48W ",AH,ATIVO,16/03/2019,,A,,
138315577,38738,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315578,38779,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315579,151457,"PU48W ",AH,ATIVO,16/03/2019,,A,,
138315580,10756,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315581,10763,"PU48W ",AK,ATIVO,16/03/2019,,A,,
