_CustomObjectKey,automationinstancestatus,activityName,activityType
923,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
924,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
925,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
926,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
927,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
928,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
929,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
930,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
931,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
932,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
933,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
934,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
935,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
936,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
937,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
938,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
939,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
940,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
941,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
942,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
943,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
944,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
945,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
946,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
947,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
948,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
949,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
950,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
951,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
952,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
953,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
954,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
955,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
956,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
957,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
958,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
959,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
960,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
961,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
962,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
963,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
964,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
965,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
966,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
967,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
968,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
969,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
970,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
971,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
972,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
973,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
974,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
975,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
976,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
977,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
978,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
979,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
980,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
981,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
982,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
983,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
984,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
985,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
986,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
987,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
988,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
989,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
990,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
991,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
992,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
993,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
994,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
995,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
996,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
997,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
998,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
999,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1000,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1001,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1002,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1003,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1004,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1005,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1006,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1007,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1008,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1009,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1010,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1011,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1012,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1013,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1014,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1015,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1016,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1017,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1018,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1019,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1020,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1021,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1022,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1023,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1024,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1025,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1026,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1027,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1028,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1029,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1030,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1031,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1032,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1033,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1034,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1035,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1036,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1037,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1038,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1039,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1040,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1041,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1042,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1043,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1044,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1045,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1046,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1047,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1048,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1049,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1050,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1051,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1052,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1053,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1054,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1055,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1056,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1057,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1058,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1059,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1060,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1061,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1062,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1063,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1064,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1065,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1066,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1067,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1068,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1069,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1070,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1071,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1072,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1073,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1074,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1075,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1076,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1077,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1078,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1079,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1080,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1081,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1082,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1083,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1084,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1085,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1086,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1087,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1088,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1089,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1090,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1091,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1092,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1093,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1094,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1095,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1096,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1097,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1098,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1099,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1100,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1101,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1102,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1103,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1104,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1105,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1106,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1107,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1108,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1109,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1110,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1111,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1112,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1113,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1114,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1115,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1116,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1117,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1118,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1119,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1120,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1121,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1122,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1123,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1124,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1125,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1126,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1127,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1128,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1129,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1130,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1131,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1132,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1133,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1134,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1135,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1136,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1137,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1138,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1139,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1140,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1141,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1142,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1143,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1144,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1145,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1146,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1147,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1148,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1149,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1150,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1151,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1152,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1153,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1154,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1155,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1156,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1157,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1158,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1159,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1160,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1161,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1162,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1163,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1164,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1165,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1166,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1167,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1168,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1169,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1170,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1171,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1172,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1173,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1174,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1175,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1176,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1177,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1178,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1179,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1180,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1181,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1182,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1183,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1184,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1185,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1186,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1187,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1188,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1189,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1190,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1191,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1192,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1193,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1194,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1195,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1196,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1197,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1198,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1199,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1200,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1201,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1202,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1203,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1204,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1205,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1206,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1207,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1208,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1209,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1210,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1211,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1212,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1213,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1214,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1215,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1216,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1217,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1218,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1219,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1220,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1221,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1222,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1223,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1224,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1225,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1226,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1227,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1228,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1229,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1230,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1231,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1232,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1233,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1234,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
