_CustomObjectKey,Id,Enviado
46380912,a0i6g000008Vp19AAC,True
46380913,a0i6g000008Vp1tAAC,True
46380914,a0i6g000008Vp1XAAS,True
46380915,a0i6g000008Vp2FAAS,True
46380916,a0i6g000008Vp2LAAS,True
46380917,a0i6g000008Vp2SAAS,True
46380918,a0i6g000008Vp2XAAS,True
46380919,a0i6g000008VP5OAAW,True
46380920,a0i6g000008V8I2AAK,True
46380921,a0i6g000008V8iaAAC,True
46380922,a0i6g000008V8IgAAK,True
46380923,a0i6g000008V8iNAAS,True
46380924,a0i6g000008V8iOAAS,True
46380925,a0i6g000008V8ITAA0,True
46380926,a0i6g000008V8ivAAC,True
46380927,a0i6g000008V8IWAA0,True
46380928,a0i6g000008V8iwAAC,True
46380929,a0i6g000008V8J1AAK,True
46380930,a0i6g000008V8JAAA0,True
46380931,a0i6g000008V8JaAAK,True
46380932,a0i6g000008V8jlAAC,True
46380933,a0i6g000008VPCwAAO,True
46380934,a0i6g000008VpDBAA0,True
46380935,a0i6g000008VPdGAAW,True
46380936,a0i6g000008VpDpAAK,True
46380937,a0i6g000008VpDzAAK,True
46380938,a0i6g000008VpEjAAK,True
46380939,a0i6g000008VpEkAAK,True
46380940,a0i6g000008VpEqAAK,True
46380941,a0i6g000008VPEqAAO,True
46380942,a0i6g000008VpF0AAK,True
46380943,a0i6g000008VPF2AAO,True
46380944,a0i6g000008Na61AAC,True
46380945,a0i6g000008NA67AAG,True
46380946,a0i6g000008Na6dAAC,True
46380947,a0i6g000008Na6eAAC,True
46380948,a0i6g000008NA6hAAG,True
46380949,a0i6g000008NA6iAAG,True
46380950,a0i6g000008NA6MAAW,True
46380951,a0i6g000008NA6RAAW,True
46380952,a0i6g000008NA6XAAW,True
46380953,a0i6g000008Na78AAC,True
46380954,a0i6g000008Na79AAC,True
46380955,a0i6g000008NA7aAAG,True
46380956,a0i6g000008NA7JAAW,True
46380957,a0i6g000008NA7kAAG,True
46380958,a0i6g000008NA7RAAW,True
46380959,a0i6g000008Na7SAAS,True
46380960,a0i6g000008VP6KAAW,True
46380961,a0i6g000008Vp7FAAS,True
46380962,a0i6g000008VP7FAAW,True
46380963,a0i6g000008Vp7kAAC,True
46380964,a0i6g000008Vp7TAAS,True
46380965,a0i6g000008VP7wAAG,True
46380966,a0i6g000008Vp7ZAAS,True
46380967,a0i6g000008UG8vAAG,True
46380968,a0i6g000008Ug8zAAC,True
46380969,a0i6g000008UG9DAAW,True
46380970,a0i6g000008UG9HAAW,True
46380971,a0i6g000008Ug9iAAC,True
46380972,a0i6g000008Ug9wAAC,True
46380973,a0i6g000008UG9XAAW,True
46380974,a0i6g000008UgAfAAK,True
46380975,a0i6g000008UgaJAAS,True
46380976,a0i6g000008UgAqAAK,True
46380977,a0i6g000008UgasAAC,True
46380978,a0i6g000008UgAVAA0,True
46380979,a0i6g000008T5lCAAS,True
46380980,a0i6g000008T5lDAAS,True
46380981,a0i6g000008T5LGAA0,True
46380982,a0i6g000008T5lhAAC,True
46380983,a0i6g000008T5lIAAS,True
46380984,a0i6g000008T5lkAAC,True
46380985,a0i6g000008T5LNAA0,True
46380986,a0i6g000008T5lTAAS,True
46380987,a0i6g000008T5lWAAS,True
46380988,a0i6g000008T5mAAAS,True
46380989,a0i6g000008T5mfAAC,True
46380990,a0i6g000008T5qIAAS,True
46380991,a0i6g000008T5qSAAS,True
46380992,a0i6g000008T5qWAAS,True
46380993,a0i6g000008T5qxAAC,True
46380994,a0i6g000008T5r6AAC,True
46380995,a0i6g000008T5rNAAS,True
46380996,a0i6g000008UhDkAAK,True
46380997,a0i6g000008UhDqAAK,True
46380998,a0i6g000008UhdWAAS,True
46380999,a0i6g000008UheDAAS,True
46381000,a0i6g000008UhENAA0,True
46381001,a0i6g000008UhEOAA0,True
46381002,a0i6g000008UheuAAC,True
46381003,a0i6g000008UhewAAC,True
46381004,a0i6g000008UhF2AAK,True
46381005,a0i6g000008Uhf6AAC,True
46381006,a0i6g000008KY0NAAW,True
46381007,a0i6g000008KY0oAAG,True
46381008,a0i6g000008KY0sAAG,True
46381009,a0i6g000008KY11AAG,True
46381010,a0i6g000008KY12AAG,True
46381011,a0i6g000008KY1HAAW,True
46381012,a0i6g000008Ky1iAAC,True
46381013,a0i6g000008Ky1NAAS,True
46381014,a0i6g000008Ky1QAAS,True
46381015,a0i6g000008KY1XAAW,True
46381016,a0i6g000008Ky1YAAS,True
46381017,a0i6g000008Ky2BAAS,True
46381018,a0i6g000008Ky2LAAS,True
46381019,a0i6g000008Ky2mAAC,True
46381020,a0i6g000008Ky2nAAC,True
46381021,a0i6g000008Ky2qAAC,True
46381022,a0i6g000008Ky2sAAC,True
46381023,a0i6g000008Ky2uAAC,True
46381024,a0i6g000008UgBqAAK,True
46381025,a0i6g000008UgbvAAC,True
46381026,a0i6g000008UgbYAAS,True
46381027,a0i6g000008UgCBAA0,True
46381028,a0i6g000008UgcFAAS,True
46381029,a0i6g000008UgCjAAK,True
46381030,a0i6g000008UgcrAAC,True
46381031,a0i6g000008UgCuAAK,True
46381032,a0i6g000008UgD6AAK,True
46381033,a0i6g000008T5rRAAS,True
46381034,a0i6g000008T5sAAAS,True
46381035,a0i6g000008T5sWAAS,True
46381036,a0i6g000008T5t5AAC,True
46381037,a0i6g000008T5tAAAS,True
46381038,a0i6g000008T5TgAAK,True
46381039,a0i6g000008T5ugAAC,True
46381040,a0i6g000008T5uwAAC,True
46381041,a0i6g000008T5uzAAC,True
46381042,a0i6g000008T5vGAAS,True
46381043,a0i6g000008T5vIAAS,True
46381044,a0i6g000008T5wjAAC,True
46381045,a0i6g000008T5wMAAS,True
46381046,a0i6g000008T5wQAAS,True
46381047,a0i6g000008T5wuAAC,True
46381048,a0i6g000008T5wWAAS,True
46381049,a0i6g000008T5x1AAC,True
46381050,a0i6g000008T5xCAAS,True
46381051,a0i6g000008UhfCAAS,True
46381052,a0i6g000008UhFDAA0,True
46381053,a0i6g000008UhFdAAK,True
46381054,a0i6g000008UhfpAAC,True
46381055,a0i6g000008UhFpAAK,True
46381056,a0i6g000008UhG4AAK,True
46381057,a0i6g000008UhGwAAK,True
46381058,a0i6g000008UhgZAAS,True
46381059,a0i6g000008UhheAAC,True
46381060,a0i6g000008UhHgAAK,True
46381061,a0i6g000008UhhSAAS,True
46381062,a0i6g000008UhhYAAS,True
46381063,a0i6g000008Ky3bAAC,True
46381064,a0i6g000008Ky3jAAC,True
46381065,a0i6g000008Ky3KAAS,True
46381066,a0i6g000008Ky42AAC,True
46381067,a0i6g000008Ky4AAAS,True
46381068,a0i6g000008Ky5dAAC,True
46381069,a0i6g000008Ky5HAAS,True
46381070,a0i6g000008Ky5lAAC,True
46381071,a0i6g000008Ky5pAAC,True
46381072,a0i6g000008Ky5QAAS,True
46381073,a0i6g000008Ky5TAAS,True
46381074,a0i6g000008Ky5XAAS,True
46381075,a0i6g000008Ky68AAC,True
46381076,a0i6g000008UgdhAAC,True
46381077,a0i6g000008UGdoAAG,True
46381078,a0i6g000008UGdsAAG,True
46381079,a0i6g000008UgdSAAS,True
46381080,a0i6g000008Uge9AAC,True
46381081,a0i6g000008UGeaAAG,True
46381082,a0i6g000008UgEgAAK,True
46381083,a0i6g000008UgEiAAK,True
46381084,a0i6g000006NweEAAS,True
46381085,a0i6g000006nWeEAAU,True
46381086,a0i6g000006NweHAAS,True
46381087,a0i6g000006nweKAAQ,True
46381088,a0i6g000006NweKAAS,True
46381089,a0i6g000006nweoAAA,True
46381090,a0i6g000006nWeOAAU,True
46381091,a0i6g000006NWeqAAG,True
46381092,a0i6g000006nWquAAE,True
46381093,a0i6g000006NWqvAAG,True
46381094,a0i6g000006NWQwAAO,True
46381095,a0i6g000006NWR1AAO,True
46381096,a0i6g000006NWR3AAO,True
46381097,a0i6g000006NwR6AAK,True
46381098,a0i6g000006NWR6AAO,True
46381099,a0i6g000006nWrbAAE,True
46381100,a0i6g000006NWrEAAW,True
46381101,a0i6g000006NWrlAAG,True
46381102,a0i6g000006NWRMAA4,True
46381103,a0i6g000006NwrMAAS,True
46381104,a0i6g000006nWrMAAU,True
46381105,a0i6g000006NwRNAA0,True
46381106,a0i6g000006NwRnAAK,True
46381107,a0i6g000006NWRnAAO,True
46381108,a0i6g000006MxgWAAS,True
46381109,a0i6g000006MxgyAAC,True
46381110,a0i6g000006MxGZAA0,True
46381111,a0i6g000006mxGzAAI,True
46381112,a0i6g000006Mxh1AAC,True
46381113,a0i6g000006mxH1AAI,True
46381114,a0i6g000006mXh2AAE,True
46381115,a0i6g000006MXh3AAG,True
46381116,a0i6g000006Mxh5AAC,True
46381117,a0i6g000006Mxh7AAC,True
46381118,a0i6g000006MXHaAAO,True
46381119,a0i6g000006MxhBAAS,True
46381120,a0i6g000006MXhcAAG,True
46381121,a0i6g000006MXhDAAW,True
46381122,a0i6g000006MXheAAG,True
46381123,a0i6g000006mXhjAAE,True
46381124,a0i6g000006MXHMAA4,True
46381125,a0i6g000006MxhnAAC,True
46381126,a0i6g000006NW1sAAG,True
46381127,a0i6g000006NW1uAAG,True
46381128,a0i6g000006Nw1XAAS,True
46381129,a0i6g000006NW26AAG,True
46381130,a0i6g000006Nw2BAAS,True
46381131,a0i6g000006Nw2HAAS,True
46381132,a0i6g000006NW2TAAW,True
46381133,a0i6g000006Nw2WAAS,True
46381134,a0i6g000006Nw3uAAC,True
46381135,a0i6g000006Nw4PAAS,True
46381136,a0i6g000006NWeQAAW,True
46381137,a0i6g000008V8oYAAS,True
46381138,a0i6g000008V8PVAA0,True
46381139,a0i6g000008V8pVAAS,True
46381140,a0i6g000008V8PxAAK,True
46381141,a0i6g000008V8qAAAS,True
46381142,a0i6g000008V8QCAA0,True
46381143,a0i6g000008V8qIAAS,True
46381144,a0i6g000008V8qMAAS,True
46381145,a0i6g000008V8QpAAK,True
46381146,a0i6g000008V8QSAA0,True
46381147,a0i6g000008V8qYAAS,True
46381148,a0i6g000008V8r1AAC,True
46381149,a0i6g000008naDnAAI,True
46381150,a0i6g000008NaFkAAK,True
46381151,a0i6g000008NaFQAA0,True
46381152,a0i6g000008NaFwAAK,True
46381153,a0i6g000008NaGKAA0,True
46381154,a0i6g000008ThstAAC,True
46381155,a0i6g000008Tht4AAC,True
46381156,a0i6g000008ThtDAAS,True
46381157,a0i6g000008ThtmAAC,True
46381158,a0i6g000008ThTUAA0,True
46381159,a0i6g000008ThtVAAS,True
46381160,a0i6g000008ThtyAAC,True
46381161,a0i6g000008ThuGAAS,True
46381162,a0i6g000008THUhAAO,True
46381163,a0i6g000008ThuiAAC,True
46381164,a0i6g000008THUxAAO,True
46381165,a0i6g000008ThuzAAC,True
46381166,a0i6g000008Ut9mAAC,True
46381167,a0i6g000008UtasAAC,True
46381168,a0i6g000008UtavAAC,True
46381169,a0i6g000008UtAvAAK,True
46381170,a0i6g000008Utb0AAC,True
46381171,a0i6g000008Utb1AAC,True
46381172,a0i6g000008UtbCAAS,True
46381173,a0i6g000008UtbDAAS,True
46381174,a0i6g000008UtBIAA0,True
46381175,a0i6g000008UtbOAAS,True
46381176,a0i6g000008UtbSAAS,True
46381177,a0i6g000008UtbvAAC,True
46381178,a0i6g000008UtbVAAS,True
46381179,a0i6g000008UtBWAA0,True
46381180,a0i6g000008UtCDAA0,True
46381181,a0i6g000008UtCjAAK,True
46381182,a0i6g000008UtCPAA0,True
46381183,a0i6g000008UtCWAA0,True
46381184,a0i6g000008LbuHAAS,True
46381185,a0i6g000008LBusAAG,True
46381186,a0i6g000008LbuWAAS,True
46381187,a0i6g000008LbuxAAC,True
46381188,a0i6g000008LBvdAAG,True
46381189,a0i6g000008LbvjAAC,True
46381190,a0i6g000008LbvrAAC,True
46381191,a0i6g000008UrBeAAK,True
46381192,a0i6g000008UrBHAA0,True
46381193,a0i6g000008UrCfAAK,True
46381194,a0i6g000008UrcgAAC,True
46381195,a0i6g000008UrcPAAS,True
46381196,a0i6g000008UrcXAAS,True
46381197,a0i6g000008UrDFAA0,True
46381198,a0i6g000008UrdKAAS,True
46381199,a0i6g000008THVFAA4,True
46381200,a0i6g000008THVKAA4,True
46381201,a0i6g000008ThvkAAC,True
46381202,a0i6g000008THVmAAO,True
46381203,a0i6g000008ThvOAAS,True
46381204,a0i6g000008ThvWAAS,True
46381205,a0i6g000008THWAAA4,True
46381206,a0i6g000008THWdAAO,True
46381207,a0i6g000008THWgAAO,True
46381208,a0i6g000008THWLAA4,True
46381209,a0i6g000008THWqAAO,True
46381210,a0i6g000008THXFAA4,True
46381211,a0i6g000008THXgAAO,True
46381212,a0i6g000008THXLAA4,True
46381213,a0i6g000008Utd7AAC,True
46381214,a0i6g000008UtDBAA0,True
46381215,a0i6g000008UtDHAA0,True
46381216,a0i6g000008UtdhAAC,True
46381217,a0i6g000008UtdTAAS,True
46381218,a0i6g000008Ute5AAC,True
46381219,a0i6g000008Ute7AAC,True
46381220,a0i6g000008UtEVAA0,True
46381221,a0i6g000008UtfaAAC,True
46381222,a0i6g000008UtfHAAS,True
46381223,a0i6g000008UtFtAAK,True
46381224,a0i6g000008UtfUAAS,True
46381225,a0i6g000008UtfyAAC,True
46381226,a0i6g000008Utg1AAC,True
46381227,a0i6g000008UtgfAAC,True
46381228,a0i6g000008UtgGAAS,True
46381229,a0i6g000008UtgHAAS,True
46381230,a0i6g000008LbvUAAS,True
46381231,a0i6g000008LbvwAAC,True
46381232,a0i6g000008LBwHAAW,True
46381233,a0i6g000008LBwQAAW,True
46381234,a0i6g000008LBwSAAW,True
46381235,a0i6g000008LBX1AAO,True
46381236,a0i6g000008UrDUAA0,True
46381237,a0i6g000008UrE3AAK,True
46381238,a0i6g000008UrEPAA0,True
46381239,a0i6g000008UreSAAS,True
46381240,a0i6g000008UrFQAA0,True
46381241,a0i6g000008UrgyAAC,True
46381242,a0i6g000008UrHrAAK,True
46381243,a0i6g000008UrIZAA0,True
46381244,a0i6g000008THYcAAO,True
46381245,a0i6g000008THYIAA4,True
46381246,a0i6g000008Ti2BAAS,True
46381247,a0i6g000008Ti2EAAS,True
46381248,a0i6g000008Ti2FAAS,True
46381249,a0i6g000006nWi9AAE,True
46381250,a0i6g000006NwicAAC,True
46381251,a0i6g000006nWIDAA2,True
46381252,a0i6g000006NWIdAAO,True
46381253,a0i6g000006NwiEAAS,True
46381254,a0i6g000006nWIGAA2,True
46381255,a0i6g000006nWiGAAU,True
46381256,a0i6g000006NwTrAAK,True
46381257,a0i6g000006NWTsAAO,True
46381258,a0i6g000006nWtSAAU,True
46381259,a0i6g000006nwTtAAI,True
46381260,a0i6g000006NWTUAA4,True
46381261,a0i6g000006nWtvAAE,True
46381262,a0i6g000006nwTWAAY,True
46381263,a0i6g000006NWTXAA4,True
46381264,a0i6g000006NWudAAG,True
46381265,a0i6g000006nWueAAE,True
46381266,a0i6g000006nWuEAAU,True
46381267,a0i6g000006nWuFAAU,True
46381268,a0i6g000006NWuiAAG,True
46381269,a0i6g000006NWuIAAW,True
46381270,a0i6g000006MXM4AAO,True
46381271,a0i6g000006MXm6AAG,True
46381272,a0i6g000006MXMBAA4,True
46381273,a0i6g000006MxMGAA0,True
46381274,a0i6g000006MXmHAAW,True
46381275,a0i6g000006MXMIAA4,True
46381276,a0i6g000006MXMJAA4,True
46381277,a0i6g000006MXMLAA4,True
46381278,a0i6g000006MxmLAAS,True
46381279,a0i6g000006MxmNAAS,True
46381280,a0i6g000006MxMOAA0,True
46381281,a0i6g000006MxMPAA0,True
46381282,a0i6g000006MxmsAAC,True
46381283,a0i6g000006MxmvAAC,True
46381284,a0i6g000006MxmwAAC,True
46381285,a0i6g000006Mxn0AAC,True
46381286,a0i6g000006NWatAAG,True
46381287,a0i6g000006NwAUAA0,True
46381288,a0i6g000006NWauAAG,True
46381289,a0i6g000006NWaUAAW,True
46381290,a0i6g000006NWawAAG,True
46381291,a0i6g000006NWAwAAO,True
46381292,a0i6g000006NwAzAAK,True
46381293,a0i6g000006NWAzAAO,True
46381294,a0i6g000006NWb8AAG,True
46381295,a0i6g000006NWb9AAG,True
46381296,a0i6g000006NWbAAAW,True
46381297,a0i6g000006nWbcAAE,True
46381298,a0i6g000006NWbdAAG,True
46381299,a0i6g000006nWbkAAE,True
46381300,a0i6g000006NWbKAAW,True
46381301,a0i6g000006NWbLAAW,True
46381302,a0i6g000006NwILAA0,True
46381303,a0i6g000006NwilAAC,True
46381304,a0i6g000006NWInAAO,True
46381305,a0i6g000006NwiQAAS,True
46381306,a0i6g000006NwiRAAS,True
46381307,a0i6g000006nWfcAAE,True
46381308,a0i6g000006nwfGAAQ,True
46381309,a0i6g000006nWfnAAE,True
46381310,a0i6g000006NWfNAAW,True
46381311,a0i6g000006NwfpAAC,True
46381312,a0i6g000006nWFpAAM,True
46381313,a0i6g000006NwRQAA0,True
46381314,a0i6g000006nWrQAAU,True
46381315,a0i6g000006NwRSAA0,True
46381316,a0i6g000006NwrSAAS,True
46381317,a0i6g000006NWrSAAW,True
46381318,a0i6g000006nWrTAAU,True
46381319,a0i6g000006NWrUAAW,True
46381320,a0i6g000006NWrzAAG,True
46381321,a0i6g000006nWs0AAE,True
46381322,a0i6g000006NWs7AAG,True
46381323,a0i6g000006nwS9AAI,True
46381324,a0i6g000006NWsaAAG,True
46381325,a0i6g000006NwSaAAK,True
46381326,a0i6g000006NWsBAAW,True
46381327,a0i6g000006nwSEAAY,True
46381328,a0i6g000006mXhoAAE,True
46381329,a0i6g000006mXhPAAU,True
46381330,a0i6g000006MXhqAAG,True
46381331,a0i6g000006mXhrAAE,True
46381332,a0i6g000006mXhRAAU,True
46381333,a0i6g000006MxhYAAS,True
46381334,a0i6g000006MXHzAAO,True
46381335,a0i6g000006Mxi2AAC,True
46381336,a0i6g000006MXI4AAO,True
46381337,a0i6g000006MXIAAA4,True
46381338,a0i6g000006MXIDAA4,True
46381339,a0i6g000006mXidAAE,True
46381340,a0i6g000006mXifAAE,True
46381341,a0i6g000006nw58AAA,True
46381342,a0i6g000006nw59AAA,True
46381343,a0i6g000006Nw5GAAS,True
46381344,a0i6g000006Nw5oAAC,True
46381345,a0i6g000006Nw5xAAC,True
46381346,a0i6g000006nw62AAA,True
46381347,a0i6g000006nw67AAA,True
46381348,a0i6g000006NW6BAAW,True
46381349,a0i6g000006nw6eAAA,True
46381350,a0i6g000006NW6kAAG,True
46381351,a0i6g000006nw6qAAA,True
46381352,a0i6g000006NW6VAAW,True
46381353,a0i6g000006Nw6yAAC,True
46381354,a0i6g000006nw6ZAAQ,True
46381355,a0i6g000006NWFpAAO,True
46381356,a0i6g000006NwFUAA0,True
46381357,a0i6g000006NWFuAAO,True
46381358,a0i6g000006nWfyAAE,True
46381359,a0i6g000006nwfZAAQ,True
46381360,a0i6g000006Nwg0AAC,True
46381361,a0i6g000006nWG0AAM,True
46381362,a0i6g000006nWG3AAM,True
46381363,a0i6g000006nWg6AAE,True
46381364,a0i6g000006nWgAAAU,True
46381365,a0i6g000006nWgEAAU,True
46381366,a0i6g000006nWgFAAU,True
46381367,a0i6g000006NWGjAAO,True
46381368,a0i6g000006NWSjAAO,True
46381369,a0i6g000006NWsJAAW,True
46381370,a0i6g000006nwSJAAY,True
46381371,a0i6g000006nwSlAAI,True
46381372,a0i6g000006NwSlAAK,True
46381373,a0i6g000006NWSMAA4,True
46381374,a0i6g000006nWsmAAE,True
46381375,a0i6g000006NWsnAAG,True
46381376,a0i6g000006nwSoAAI,True
46381377,a0i6g000006NwSoAAK,True
46381378,a0i6g000006NWSoAAO,True
46381379,a0i6g000006nWsOAAU,True
46381380,a0i6g000006NWstAAG,True
46381381,a0i6g000006NwStAAK,True
46381382,a0i6g000006NwSvAAK,True
46381383,a0i6g000006NwSwAAK,True
46381384,a0i6g000006NWSyAAO,True
46381385,a0i6g000006NWt4AAG,True
46381386,a0i6g000006NWT6AAO,True
46381387,a0i6g000006NwT7AAK,True
46381388,a0i6g000006MXILAA4,True
46381389,a0i6g000006MxilAAC,True
46381390,a0i6g000006MXiLAAW,True
46381391,a0i6g000006MXINAA4,True
46381392,a0i6g000006MXIOAA4,True
46381393,a0i6g000006MXiZAAW,True
46381394,a0i6g000006MXJAAA4,True
46381395,a0i6g000006MXjqAAG,True
46381396,a0i6g000006MXJXAA4,True
46381397,a0i6g000006MXk1AAG,True
46381398,a0i6g000006nw70AAA,True
46381399,a0i6g000006NW7bAAG,True
46381400,a0i6g000006NW7kAAG,True
46381401,a0i6g000006NW7MAAW,True
46381402,a0i6g000006NW84AAG,True
46381403,a0i6g000006Nw85AAC,True
46381404,a0i6g000006Nw8MAAS,True
46381405,a0i6g000006Nw8PAAS,True
46381406,a0i6g000006NW8wAAG,True
46381407,a0i6g000006NW93AAG,True
46381408,a0i6g000006NW9oAAG,True
46381409,a0i6g000006NW9TAAW,True
46381410,a0i6g000006nWgnAAE,True
46381411,a0i6g000006nWGqAAM,True
46381412,a0i6g000006NWGtAAO,True
46381413,a0i6g000006nWguAAE,True
46381414,a0i6g000006nWgZAAU,True
46381415,a0i6g000006nWH8AAM,True
46381416,a0i6g000006nWhBAAU,True
46381417,a0i6g000006NWHcAAO,True
46381418,a0i6g000006nWHfAAM,True
46381419,a0i6g000006NWHgAAO,True
46381420,a0i6g000006NwhhAAC,True
46381421,a0i6g000006nWhhAAE,True
46381422,a0i6g000006NwHJAA0,True
46381423,a0i6g000006NwHOAA0,True
46381424,a0i6g000006NwhOAAS,True
46381425,a0i6g000006NwTBAA0,True
46381426,a0i6g000006NWtDAAW,True
