_CustomObjectKey,ID,ID_TITULO,ID_PLANO,ID_SERIE,STATUS,HC_SITUACAO__C
5656465,a0o6g00000DW04uAAD,102622,"PM48H ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656466,a0o6g00000A59IpAAJ,102648,"PM60  ",LB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656467,a0o6g00000DOOeMAAX,102653,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656468,a0o6g00000A5BJpAAN,102658,"PM48M ",OB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656469,a0o6g00000DWSm8AAH,102666,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656470,a0o6g00000DKb1ZAAT,102668,"PP60M ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656471,a0o6g00000DQDTDAA5,10267,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656472,a0o6g00000DX2JmAAL,102670,"PU369 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656473,a0o6g00000DX2JnAAL,102671,"PU369 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656474,a0o6g00000A5B51AAF,102674,"PM48M ",OG,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656475,a0o6g0000082doGAAQ,102675,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656476,a0o6g000006bVeIAAU,102677,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656477,a0o6g00000DWO0yAAH,102680,"PMA48 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656478,a0o6g00000Dg4GcAAJ,102684,"PM60D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656479,a0o6g00000Dg5NVAAZ,102453,"PM365 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656480,a0o6g00000Dg4REAAZ,102457,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656481,a0o6g000007zS7EAAU,102460,"PM48M ",OH,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656482,a0o6g00000DSQSNAA5,102469,"PU36K ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656483,a0o6g00000DWjadAAD,102482,"A48PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656484,a0o6g00000DOLhoAAH,102497,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656485,a0o6g00000A5ANHAA3,102497,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656486,a0o6g00000DX6RUAA1,1025,"PU58V ",AG,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656487,a0o6g000007xw2hAAA,102513,"PU369 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656488,a0o6g00000DKaspAAD,102543,"PM72R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656489,a0o6g000008oOjbAAE,102552,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656490,a0o6g00000DWNdHAAX,102564,"PU368 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656491,a0o6g00000DWNdHAAX,102564,"PU368 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656492,a0o6g00000DV4IeAAL,102570,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656493,a0o6g00000DWZpkAAH,102571,"PUA24 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656494,a0o6g00000A5AmQAAV,102591,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656495,a0o6g000008oJQNAA2,102592,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656496,a0o6g00000Dg5NZAAZ,102603,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656497,a0o6g00000A5BAwAAN,10261,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656498,a0o6g00000A59JLAAZ,102618,"PM60  ",LB,Finalizado - Resgate Pago,Finalizado - Óbito
5656499,a0o6g00000DW04pAAD,102619,"PM48H ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656500,a0o6g00000A5BfqAAF,102622,"PM48M ",OF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656501,a0o6g0000083naZAAQ,102622,"PU36A ",IB,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656502,a0o6g00000A59oTAAR,102623,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656503,a0o6g00000DLSAhAAP,102626,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656504,a0o6g000008oYNJAA2,102633,"PM48M ",OJ,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656505,a0o6g00000DKbbdAAD,102633,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656506,a0o6g00000A5BdzAAF,102635,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656507,a0o6g00000DWKY3AAP,102652,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656508,a0o6g0000083fQWAAY,102559,"PU364 ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656509,a0o6g00000DX17jAAD,102565,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656510,a0o6g00000DX17jAAD,102565,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656511,a0o6g00000DLcZzAAL,102574,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656512,a0o6g00000DLdIrAAL,102580,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656513,a0o6g0000080r4aAAA,102583,"PU36N ",TB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656514,a0o6g0000080r4bAAA,102584,"PU36N ",TB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656515,a0o6g00000DOivXAAT,102589,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656516,a0o6g000007xdgtAAA,102598,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656517,a0o6g00000DKd2HAAT,1026,"PU30F ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656518,a0o6g00000DQzv6AAD,10260,"PU58V ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656519,a0o6g00000DLebKAAT,102605,"PU364 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656520,a0o6g00000Dg02XAAR,102608,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656521,a0o6g00000DOixzAAD,102619,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656522,a0o6g00000DKaoOAAT,102625,"PU36M ",SC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656523,a0o6g000008oYwHAAU,102630,"PP60M ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656524,a0o6g0000082doHAAQ,102631,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656525,a0o6g00000A5B50AAF,102636,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656526,a0o6g00000DW3IKAA1,102639,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656527,a0o6g000008oFcPAAU,102658,"PM48E ",ED,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656528,a0o6g00000DOixMAAT,102660,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656529,a0o6g000007xhBCAAY,102662,"PM48M ",OE,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656530,a0o6g000007xZUxAAM,102663,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656531,a0o6g00000DWXNdAAP,10267,"PM60E ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656532,a0o6g000008oPCFAA2,102681,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656533,a0o6g000007xdXAAAY,102690,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656534,a0o6g0000082doIAAQ,102697,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656535,a0o6g00000832fCAAQ,102698,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656536,a0o6g00000A5BFDAA3,102716,"PM48  ",GC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656537,a0o6g00000DPflZAAT,102588,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656538,a0o6g00000DKbUnAAL,102598,"PM48M ",OE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656539,a0o6g000008oNWcAAM,102599,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656540,a0o6g00000DKam8AAD,102601,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656541,a0o6g00000DKaoCAAT,102603,"PM48M ",OL,Finalizado - Resgate Pago,Finalizado - Óbito
5656542,a0o6g0000082doFAAQ,102609,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656543,a0o6g00000DWMbHAAX,102611,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656544,a0o6g00000DKd2DAAT,102615,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656545,a0o6g000007zLf6AAE,102617,"PU362 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656546,a0o6g00000DW04sAAD,102620,"PM48H ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656547,a0o6g00000DOLhNAAX,102627,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656548,a0o6g00000DKcDPAA1,10263,"PM48M ",OO,Finalizado - Resgate Pago,Finalizado - Caducou
5656549,a0o6g00000DgAu9AAF,102630,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656550,a0o6g000007wuXfAAI,102635,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656551,a0o6g00000A5B4zAAF,102641,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656552,a0o6g00000DOnSNAA1,102647,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656553,a0o6g00000A5B3hAAF,102674,"PM48M ",OD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656554,a0o6g00000A5B0sAAF,102683,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656555,a0o6g000007x1AUAAY,102686,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656556,a0o6g00000A5BRxAAN,102693,"PM60  ",LC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656557,a0o6g00000DfzlKAAR,102693,"PU36H ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656558,a0o6g00000A5B52AAF,102695,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656559,a0o6g00000DMiqHAAT,102700,"PM602 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656560,a0o6g000007xb8eAAA,102710,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656561,a0o6g00000DRCtLAAX,102711,"PU367 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656562,a0o6g000007xA7cAAE,102728,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656563,a0o6g00000DWSkTAAX,102733,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656564,a0o6g00000DWKYZAA5,102744,"PM367 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656565,a0o6g00000DW3IOAA1,102748,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656566,a0o6g00000DKcyKAAT,102691,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656567,a0o6g00000Dfq6iAAB,102696,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656568,a0o6g00000A5BEtAAN,102698,"PM48M ",OJ,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656569,a0o6g000007x3N0AAI,102699,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656570,a0o6g000008oOz0AAE,102700,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656571,a0o6g000008oS1GAAU,102714,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656572,a0o6g00000DKbEHAA1,10272,"PM60  ",LF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656573,a0o6g000008oFL0AAM,102726,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656574,a0o6g000008oRjVAAU,102729,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656575,a0o6g00000A5B0rAAF,102729,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656576,a0o6g00000A5BJvAAN,10273,"PM48M ",OL,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656577,a0o6g00000DSA5mAAH,10274,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656578,a0o6g0000081TBZAA2,102740,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Óbito
5656579,a0o6g00000DSWckAAH,102758,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656580,a0o6g00000A5B1bAAF,102761,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656581,a0o6g00000A59qFAAR,102763,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656582,a0o6g00000DKau8AAD,10278,"PM60  ",LF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656583,a0o6g000007xB8zAAE,102791,"PP60M ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656584,a0o6g00000DWXhZAAX,10280,"48PMN ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656585,a0o6g000007zB7yAAE,102805,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Óbito
5656586,a0o6g00000DLl6gAAD,102810,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656587,a0o6g000007yUBWAA2,102815,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656588,a0o6g000007yUBYAA2,102818,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656589,a0o6g00000DQDTKAA5,10282,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656590,a0o6g00000DW3I1AAL,102835,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656591,a0o6g00000DW3I1AAL,102835,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656592,a0o6g00000DOOgEAAX,102835,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656593,a0o6g00000A38HuAAJ,102837,"A36PM ",AA,Ativo,Finalizado - Resgate Pago
5656594,a0o6g00000DWNLnAAP,102838,"PMI48 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656595,a0o6g00000DWKY3AAP,102652,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656596,a0o6g00000A5ANJAA3,102652,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656597,a0o6g0000082doKAAQ,102653,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656598,a0o6g00000DRX1PAAX,102658,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656599,a0o6g00000DPVCrAAP,102664,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656600,a0o6g00000DU1qRAAT,102669,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656601,a0o6g00000DX2JlAAL,102669,"PU369 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656602,a0o6g00000DfpPnAAJ,102677,"PM36F ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656603,a0o6g00000A5B8FAAV,102677,"PM48M ",OG,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656604,a0o6g000008o92QAAQ,102683,"PM48M ",OL,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656605,a0o6g00000DWkhoAAD,10269,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656606,a0o6g00000DWkhoAAD,10269,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656607,a0o6g00000DfzlLAAR,102694,"PU36H ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656608,a0o6g00000DfzlMAAR,102695,"PU36C ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656609,a0o6g00000DWkhpAAD,10270,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656610,a0o6g00000DWkhpAAD,10270,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656611,a0o6g00000DgCowAAF,102706,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656612,a0o6g0000080hIEAAY,102713,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656613,a0o6g00000DSA5kAAH,10272,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656614,a0o6g00000DWkhqAAD,10272,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656615,a0o6g00000DWkhqAAD,10272,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656616,a0o6g00000DQDTFAA5,10272,PUQR11,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656617,a0o6g000007xA7aAAE,102721,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656618,a0o6g00000A5B3iAAF,102724,"PM48M ",OD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656619,a0o6g000008ntIhAAI,102726,"PM603 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656620,a0o6g000007ySVaAAM,10274,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656621,a0o6g00000DWGDwAAP,10276,"PM607 ",AA,Finalizado - Resgate Pago,Finalizado - Caducou
5656622,a0o6g00000DMGyUAAX,10276,"PP93E ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656623,a0o6g000005fayUAAQ,102760,"A48PM ",AA,Ativo,Suspenso
5656624,a0o6g00000A5BPOAA3,10275,"PM48M ",ON,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656625,a0o6g00000DOiy5AAD,102760,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656626,a0o6g00000DQDTHAA5,10278,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656627,a0o6g00000DX2K8AAL,102782,"PU369 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656628,a0o6g00000DRdwrAAD,102784,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656629,a0o6g00000DKaskAAD,102791,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656630,a0o6g00000DSqrdAAD,102791,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656631,a0o6g000007xB90AAE,102792,"PP60M ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656632,a0o6g000007UUp1AAG,102804,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656633,a0o6g000007zB7zAAE,102806,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Óbito
5656634,a0o6g000007zB7wAAE,102809,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Óbito
5656635,a0o6g000007yUBMAA2,102814,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656636,a0o6g000007yUBXAA2,102817,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656637,a0o6g000007x3foAAA,10282,"PU363 ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656638,a0o6g000007yUAzAAM,102820,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656639,a0o6g00000DPrDvAAL,102823,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656640,a0o6g00000DPrDvAAL,102823,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656641,a0o6g000008oHrwAAE,102824,"PU368 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656642,a0o6g00000DOo2XAAT,102828,"PM48E ",ED,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656643,a0o6g000008nzu5AAA,102838,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656644,a0o6g00000DKbtoAAD,102840,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656645,a0o6g000007zdHiAAI,102850,"PM48M ",OC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656646,a0o6g000005tdMPAAY,10286,"PMM48 ",AA,Ativo,Em processo de finalização
5656647,a0o6g00000DKdCMAA1,102866,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Óbito
5656648,a0o6g00000A5A68AAF,102872,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656649,a0o6g00000A59ODAAZ,102873,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656650,a0o6g000008oZ1DAAU,102881,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656651,a0o6g000007x8eoAAA,102883,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656652,a0o6g00000A59FaAAJ,10289,"PM48M ",OD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656653,a0o6g0000082doJAAQ,102719,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656654,a0o6g000008nvpTAAQ,102719,"PM48E ",EC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656655,a0o6g00000DQEn3AAH,10272,"PU58V ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656656,a0o6g000007xA7bAAE,102725,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656657,a0o6g00000DLi7SAAT,102728,"PU363 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656658,a0o6g0000083CWwAAM,10273,"PM36A ",CM,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656659,a0o6g00000A5B9JAAV,10273,"PM36A ",CO,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656660,a0o6g00000DSA5lAAH,10273,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656661,a0o6g000007wzt1AAA,102733,"PM48M ",OB,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656662,a0o6g00000DLfsOAAT,10274,"PU58V ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656663,a0o6g00000DQDTEAA5,10274,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656664,a0o6g00000DSA5nAAH,10275,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656665,a0o6g000008oAipAAE,102752,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656666,a0o6g00000DOiyDAAT,102764,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656667,a0o6g000007xhpLAAQ,102768,"PM603 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656668,a0o6g00000A5BVmAAN,10277,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656669,a0o6g0000081pQpAAI,10277,"PU36E ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656670,a0o6g00000DSqrcAAD,102786,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656671,a0o6g00000DPVFLAA5,102794,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656672,a0o6g000007zB8FAAU,102807,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Óbito
5656673,a0o6g000007zB7vAAE,102808,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Óbito
5656674,a0o6g000007yUBOAA2,102819,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656675,a0o6g00000DLoBbAAL,102828,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656676,a0o6g00000DKdCLAA1,102846,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Óbito
5656677,a0o6g00000DKap0AAD,102858,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656678,a0o6g000008oSJaAAM,10286,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656679,a0o6g0000081pQqAAI,10286,"PU36E ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5656680,a0o6g000009Er34AAC,102860,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656681,a0o6g00000A59tvAAB,102869,"PM48  ",GB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656682,a0o6g00000A59s3AAB,102763,"PM48M ",OE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656683,a0o6g00000DKasfAAD,102786,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656684,a0o6g00000DVwD2AAL,102803,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656685,a0o6g0000082bc3AAA,102808,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656686,a0o6g000007yUBUAA2,102812,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656687,a0o6g000007yUBVAA2,102813,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656688,a0o6g000007yUBNAA2,102816,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656689,a0o6g00000DQDTLAA5,10283,PUQR01,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656690,a0o6g00000DRWDsAAP,102833,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656691,a0o6g00000DM5L5AAL,10284,"PM60V ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656692,a0o6g000008nxhwAAA,102845,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656693,a0o6g00000DQnoBAAT,10285,"PM48E ",ED,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656694,a0o6g000007xH8sAAE,10285,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5656695,a0o6g00000DKbEKAA1,102865,"PM48M ",OC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656696,a0o6g000008oAHqAAM,102866,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656697,a0o6g00000DKcyNAAT,102872,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Óbito
5656698,a0o6g00000A59j6AAB,102893,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5656699,a0o6g000008o5fUAAQ,102896,"PU368 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
